row, col, cumulative power
0, 0, 1.658580e-28
0, 1, 4.865569e+03
1, 1, 5.011865e+03
0, 2, 6.099532e+03
1, 2, 6.168659e+03
2, 2, 6.173973e+03
0, 3, 6.565253e+03
1, 3, 6.590663e+03
2, 3, 6.592557e+03
0, 4, 6.739597e+03
1, 4, 6.752511e+03
3, 3, 6.752795e+03
2, 4, 6.754948e+03
3, 4, 6.755063e+03
0, 5, 6.851557e+03
1, 5, 6.858926e+03
2, 5, 6.861483e+03
4, 4, 6.861574e+03
3, 5, 6.862943e+03
0, 6, 6.895899e+03
1, 6, 6.903849e+03
2, 6, 6.905001e+03
4, 5, 6.905917e+03
3, 6, 6.908603e+03
0, 7, 6.969682e+03
5, 5, 6.970456e+03
1, 7, 6.975371e+03
4, 6, 6.976384e+03
2, 7, 6.978078e+03
3, 7, 6.979509e+03
5, 6, 6.980027e+03
0, 8, 7.017013e+03
4, 7, 7.017690e+03
1, 8, 7.023968e+03
2, 8, 7.026344e+03
6, 6, 7.028054e+03
3, 8, 7.029405e+03
5, 7, 7.029523e+03
4, 8, 7.030201e+03
0, 9, 7.056927e+03
1, 9, 7.061976e+03
6, 7, 7.062752e+03
2, 9, 7.063920e+03
5, 8, 7.064747e+03
3, 9, 7.065615e+03
4, 9, 7.065904e+03
7, 7, 7.066656e+03
6, 8, 7.066815e+03
0, 10, 7.080040e+03
1, 10, 7.081948e+03
2, 10, 7.083011e+03
5, 9, 7.086872e+03
3, 10, 7.087447e+03
7, 8, 7.088393e+03
4, 10, 7.088496e+03
6, 9, 7.088965e+03
5, 10, 7.089315e+03
8, 8, 7.090028e+03
7, 9, 7.091158e+03
6, 10, 7.091311e+03
8, 9, 7.091363e+03
7, 10, 7.092157e+03
9, 9, 7.092285e+03
8, 10, 7.092582e+03
9, 10, 7.092597e+03
10, 10, 7.092614e+03
