row, col, cumulative power
0, 0, 1.232595e-30
0, 1, 2.169620e+03
1, 1, 2.238435e+03
0, 2, 2.245897e+03
1, 2, 2.256024e+03
2, 2, 2.259126e+03
0, 3, 2.672830e+03
1, 3, 2.677650e+03
2, 3, 2.680499e+03
0, 4, 2.699521e+03
1, 4, 2.702628e+03
3, 3, 2.706307e+03
2, 4, 2.708172e+03
3, 4, 2.711882e+03
0, 5, 2.722860e+03
1, 5, 2.724978e+03
2, 5, 2.728252e+03
4, 4, 2.729022e+03
3, 5, 2.730840e+03
0, 6, 2.800794e+03
1, 6, 2.810000e+03
2, 6, 2.811189e+03
4, 5, 2.811893e+03
3, 6, 2.813350e+03
0, 7, 2.814981e+03
5, 5, 2.815560e+03
1, 7, 2.819717e+03
4, 6, 2.821671e+03
2, 7, 2.822723e+03
3, 7, 2.822968e+03
5, 6, 2.824170e+03
0, 8, 2.845459e+03
4, 7, 2.846740e+03
1, 8, 2.856045e+03
2, 8, 2.856880e+03
6, 6, 2.858126e+03
3, 8, 2.861772e+03
5, 7, 2.864228e+03
4, 8, 2.864958e+03
0, 9, 2.888818e+03
1, 9, 2.890855e+03
6, 7, 2.893998e+03
2, 9, 2.894269e+03
5, 8, 2.894855e+03
3, 9, 2.895499e+03
4, 9, 2.896038e+03
7, 7, 2.896409e+03
6, 8, 2.899794e+03
0, 10, 2.920919e+03
1, 10, 2.920936e+03
2, 10, 2.921405e+03
5, 9, 2.922857e+03
3, 10, 2.923194e+03
7, 8, 2.924583e+03
4, 10, 2.925264e+03
6, 9, 2.929961e+03
5, 10, 2.930519e+03
8, 8, 2.930565e+03
7, 9, 2.931030e+03
6, 10, 2.931324e+03
8, 9, 2.932421e+03
7, 10, 2.932439e+03
9, 9, 2.933309e+03
8, 10, 2.933399e+03
9, 10, 2.933541e+03
10, 10, 2.933551e+03
