row, col, cumulative power
0, 0, 3.731805e-28
0, 1, 3.449242e+02
1, 1, 3.846813e+02
0, 2, 1.197011e+03
1, 2, 1.216727e+03
2, 2, 1.220961e+03
0, 3, 1.232136e+03
1, 3, 1.239002e+03
2, 3, 1.242925e+03
0, 4, 1.273506e+03
1, 4, 1.281062e+03
3, 3, 1.283106e+03
2, 4, 1.286726e+03
3, 4, 1.289519e+03
0, 5, 1.290808e+03
1, 5, 1.295741e+03
2, 5, 1.296176e+03
4, 4, 1.296974e+03
3, 5, 1.300427e+03
0, 6, 1.302318e+03
1, 6, 1.304005e+03
2, 6, 1.304909e+03
4, 5, 1.305860e+03
3, 6, 1.306603e+03
0, 7, 1.308321e+03
5, 5, 1.308605e+03
1, 7, 1.308986e+03
4, 6, 1.310061e+03
2, 7, 1.310841e+03
3, 7, 1.312630e+03
5, 6, 1.313510e+03
0, 8, 1.313881e+03
4, 7, 1.314645e+03
1, 8, 1.314929e+03
2, 8, 1.315593e+03
6, 6, 1.316156e+03
3, 8, 1.316761e+03
5, 7, 1.317705e+03
4, 8, 1.318622e+03
0, 9, 1.320549e+03
1, 9, 1.321568e+03
6, 7, 1.322073e+03
2, 9, 1.322820e+03
5, 8, 1.323244e+03
3, 9, 1.323749e+03
4, 9, 1.324407e+03
7, 7, 1.324947e+03
6, 8, 1.326303e+03
0, 10, 1.326703e+03
1, 10, 1.327251e+03
2, 10, 1.327658e+03
5, 9, 1.328246e+03
3, 10, 1.328272e+03
7, 8, 1.328408e+03
4, 10, 1.329077e+03
6, 9, 1.329530e+03
5, 10, 1.330679e+03
8, 8, 1.331422e+03
7, 9, 1.332689e+03
6, 10, 1.333116e+03
8, 9, 1.334259e+03
7, 10, 1.335510e+03
9, 9, 1.335832e+03
8, 10, 1.336744e+03
9, 10, 1.336965e+03
10, 10, 1.336965e+03
