row, col, cumulative power
0, 0, 2.839899e-29
0, 1, 1.119775e+03
1, 1, 1.168326e+03
0, 2, 1.290695e+03
1, 2, 1.295226e+03
2, 2, 1.312504e+03
0, 3, 1.317427e+03
1, 3, 1.338269e+03
2, 3, 1.352166e+03
0, 4, 1.391678e+03
1, 4, 1.400497e+03
3, 3, 1.402564e+03
2, 4, 1.404232e+03
3, 4, 1.404579e+03
0, 5, 1.405302e+03
1, 5, 1.416025e+03
2, 5, 1.422488e+03
4, 4, 1.423035e+03
3, 5, 1.431685e+03
0, 6, 1.481203e+03
1, 6, 1.482480e+03
2, 6, 1.484495e+03
4, 5, 1.490347e+03
3, 6, 1.491930e+03
0, 7, 1.523466e+03
5, 5, 1.527045e+03
1, 7, 1.528346e+03
4, 6, 1.530035e+03
2, 7, 1.532695e+03
3, 7, 1.533772e+03
5, 6, 1.536680e+03
0, 8, 1.568292e+03
4, 7, 1.571837e+03
1, 8, 1.575280e+03
2, 8, 1.579943e+03
6, 6, 1.583009e+03
3, 8, 1.584778e+03
5, 7, 1.586127e+03
4, 8, 1.586525e+03
0, 9, 1.603826e+03
1, 9, 1.606798e+03
6, 7, 1.607188e+03
2, 9, 1.608411e+03
5, 8, 1.610996e+03
3, 9, 1.613336e+03
4, 9, 1.615595e+03
7, 7, 1.615965e+03
6, 8, 1.620131e+03
0, 10, 1.621662e+03
1, 10, 1.621744e+03
2, 10, 1.622066e+03
5, 9, 1.623152e+03
3, 10, 1.623295e+03
7, 8, 1.625245e+03
4, 10, 1.626240e+03
6, 9, 1.628701e+03
5, 10, 1.629565e+03
8, 8, 1.630382e+03
7, 9, 1.633097e+03
6, 10, 1.633388e+03
8, 9, 1.634178e+03
7, 10, 1.634830e+03
9, 9, 1.636534e+03
8, 10, 1.637385e+03
9, 10, 1.637461e+03
10, 10, 1.638023e+03
