row, col, cumulative power
0, 0, 4.264286e-28
0, 1, 6.363898e+03
1, 1, 6.489734e+03
0, 2, 6.709891e+03
1, 2, 6.918041e+03
2, 2, 6.932496e+03
0, 3, 7.129852e+03
1, 3, 7.177126e+03
2, 3, 7.184500e+03
0, 4, 7.216203e+03
1, 4, 7.230511e+03
3, 3, 7.231365e+03
2, 4, 7.232286e+03
3, 4, 7.236934e+03
0, 5, 7.254990e+03
1, 5, 7.261325e+03
2, 5, 7.264798e+03
4, 4, 7.269596e+03
3, 5, 7.271795e+03
0, 6, 7.282665e+03
1, 6, 7.292065e+03
2, 6, 7.293069e+03
4, 5, 7.298629e+03
3, 6, 7.303454e+03
0, 7, 7.312296e+03
5, 5, 7.313771e+03
1, 7, 7.319810e+03
4, 6, 7.322418e+03
2, 7, 7.327795e+03
3, 7, 7.329865e+03
5, 6, 7.330635e+03
0, 8, 7.355840e+03
4, 7, 7.359498e+03
1, 8, 7.367635e+03
2, 8, 7.370245e+03
6, 6, 7.371297e+03
3, 8, 7.372215e+03
5, 7, 7.373561e+03
4, 8, 7.374146e+03
0, 9, 7.415162e+03
1, 9, 7.416223e+03
6, 7, 7.417429e+03
2, 9, 7.418752e+03
5, 8, 7.419980e+03
3, 9, 7.421466e+03
4, 9, 7.422813e+03
7, 7, 7.423501e+03
6, 8, 7.424780e+03
0, 10, 7.432780e+03
1, 10, 7.433295e+03
2, 10, 7.433837e+03
5, 9, 7.434407e+03
3, 10, 7.435147e+03
7, 8, 7.435773e+03
4, 10, 7.436791e+03
6, 9, 7.437359e+03
5, 10, 7.437463e+03
8, 8, 7.437625e+03
7, 9, 7.438260e+03
6, 10, 7.438991e+03
8, 9, 7.441171e+03
7, 10, 7.441477e+03
9, 9, 7.442169e+03
8, 10, 7.442238e+03
9, 10, 7.442406e+03
10, 10, 7.442566e+03
