row, col, cumulative power
0, 0, 1.043269e-28
0, 1, 4.038164e+03
1, 1, 4.297160e+03
0, 2, 5.728503e+03
1, 2, 5.823192e+03
2, 2, 5.837324e+03
0, 3, 6.172690e+03
1, 3, 6.201158e+03
2, 3, 6.211302e+03
0, 4, 6.287684e+03
1, 4, 6.297447e+03
3, 3, 6.299044e+03
2, 4, 6.305167e+03
3, 4, 6.306250e+03
0, 5, 6.511306e+03
1, 5, 6.528685e+03
2, 5, 6.537654e+03
4, 4, 6.538091e+03
3, 5, 6.540304e+03
0, 6, 6.626472e+03
1, 6, 6.636309e+03
2, 6, 6.638814e+03
4, 5, 6.640204e+03
3, 6, 6.641198e+03
0, 7, 6.674421e+03
5, 5, 6.675707e+03
1, 7, 6.678164e+03
4, 6, 6.679949e+03
2, 7, 6.683069e+03
3, 7, 6.683276e+03
5, 6, 6.683382e+03
0, 8, 6.756239e+03
4, 7, 6.757473e+03
1, 8, 6.767373e+03
2, 8, 6.771104e+03
6, 6, 6.771433e+03
3, 8, 6.773424e+03
5, 7, 6.775388e+03
4, 8, 6.775945e+03
0, 9, 6.833967e+03
1, 9, 6.839480e+03
6, 7, 6.839719e+03
2, 9, 6.839896e+03
5, 8, 6.840671e+03
3, 9, 6.841782e+03
4, 9, 6.841987e+03
7, 7, 6.842343e+03
6, 8, 6.843107e+03
0, 10, 6.869456e+03
1, 10, 6.872907e+03
2, 10, 6.874015e+03
5, 9, 6.874528e+03
3, 10, 6.874891e+03
7, 8, 6.875350e+03
4, 10, 6.875478e+03
6, 9, 6.876684e+03
5, 10, 6.877881e+03
8, 8, 6.879054e+03
7, 9, 6.879439e+03
6, 10, 6.879616e+03
8, 9, 6.880956e+03
7, 10, 6.880977e+03
9, 9, 6.881227e+03
8, 10, 6.881437e+03
9, 10, 6.881751e+03
10, 10, 6.881960e+03
