row, col, cumulative power
0, 0, 1.262177e-29
0, 1, 2.177980e+02
1, 1, 2.776093e+02
0, 2, 3.002001e+02
1, 2, 3.176137e+02
2, 2, 3.213260e+02
0, 3, 4.818686e+02
1, 3, 4.968736e+02
2, 3, 5.026978e+02
0, 4, 5.061756e+02
1, 4, 5.165348e+02
3, 3, 5.171916e+02
2, 4, 5.203512e+02
3, 4, 5.218930e+02
0, 5, 5.259956e+02
1, 5, 5.324050e+02
2, 5, 5.345697e+02
4, 4, 5.366420e+02
3, 5, 5.387635e+02
0, 6, 5.473865e+02
1, 6, 5.516297e+02
2, 6, 5.530787e+02
4, 5, 5.537700e+02
3, 6, 5.559416e+02
0, 7, 5.629315e+02
5, 5, 5.659325e+02
1, 7, 5.695710e+02
4, 6, 5.702603e+02
2, 7, 5.705073e+02
3, 7, 5.722035e+02
5, 6, 5.726170e+02
0, 8, 6.157500e+02
4, 7, 6.161579e+02
1, 8, 6.196162e+02
2, 8, 6.209873e+02
6, 6, 6.223354e+02
3, 8, 6.228567e+02
5, 7, 6.258211e+02
4, 8, 6.274942e+02
0, 9, 6.774532e+02
1, 9, 6.856137e+02
6, 7, 6.877738e+02
2, 9, 6.920269e+02
5, 8, 6.928776e+02
3, 9, 6.950165e+02
4, 9, 6.952430e+02
7, 7, 6.954700e+02
6, 8, 6.965497e+02
0, 10, 6.972181e+02
1, 10, 6.977590e+02
2, 10, 6.979380e+02
5, 9, 6.990491e+02
3, 10, 6.991363e+02
7, 8, 7.014673e+02
4, 10, 7.016387e+02
6, 9, 7.022886e+02
5, 10, 7.031920e+02
8, 8, 7.044413e+02
7, 9, 7.049616e+02
6, 10, 7.055151e+02
8, 9, 7.068311e+02
7, 10, 7.075221e+02
9, 9, 7.079459e+02
8, 10, 7.080387e+02
9, 10, 7.081089e+02
10, 10, 7.082615e+02
