row, col, cumulative power
0, 0, 9.663546e-30
0, 1, 1.423113e+03
1, 1, 1.461392e+03
0, 2, 1.687374e+03
1, 2, 1.706715e+03
2, 2, 1.713664e+03
0, 3, 1.946376e+03
1, 3, 1.958130e+03
2, 3, 1.961112e+03
0, 4, 2.070089e+03
1, 4, 2.075074e+03
3, 3, 2.077636e+03
2, 4, 2.081370e+03
3, 4, 2.087278e+03
0, 5, 2.289888e+03
1, 5, 2.293962e+03
2, 5, 2.298694e+03
4, 4, 2.301148e+03
3, 5, 2.306117e+03
0, 6, 2.670403e+03
1, 6, 2.681330e+03
2, 6, 2.688828e+03
4, 5, 2.690433e+03
3, 6, 2.692446e+03
0, 7, 2.824487e+03
5, 5, 2.825479e+03
1, 7, 2.830285e+03
4, 6, 2.832436e+03
2, 7, 2.839085e+03
3, 7, 2.842213e+03
5, 6, 2.843002e+03
0, 8, 2.893089e+03
4, 7, 2.896244e+03
1, 8, 2.898804e+03
2, 8, 2.898984e+03
6, 6, 2.899995e+03
3, 8, 2.900732e+03
5, 7, 2.901407e+03
4, 8, 2.903350e+03
0, 9, 3.019535e+03
1, 9, 3.021268e+03
6, 7, 3.024328e+03
2, 9, 3.025053e+03
5, 8, 3.026695e+03
3, 9, 3.027620e+03
4, 9, 3.028458e+03
7, 7, 3.029289e+03
6, 8, 3.030105e+03
0, 10, 3.094327e+03
1, 10, 3.095004e+03
2, 10, 3.095566e+03
5, 9, 3.097965e+03
3, 10, 3.098159e+03
7, 8, 3.099399e+03
4, 10, 3.100071e+03
6, 9, 3.100380e+03
5, 10, 3.101315e+03
8, 8, 3.101877e+03
7, 9, 3.102031e+03
6, 10, 3.104048e+03
8, 9, 3.105775e+03
7, 10, 3.105851e+03
9, 9, 3.106765e+03
8, 10, 3.107394e+03
9, 10, 3.107929e+03
10, 10, 3.108000e+03
