row, col, cumulative power
0, 0, 4.218249e-29
0, 1, 2.068597e+02
1, 1, 2.385517e+02
0, 2, 3.800220e+02
1, 2, 3.933665e+02
2, 2, 3.990279e+02
0, 3, 4.367392e+02
1, 3, 4.676651e+02
2, 3, 4.749608e+02
0, 4, 4.850534e+02
1, 4, 4.885321e+02
3, 3, 4.890640e+02
2, 4, 4.952906e+02
3, 4, 4.965921e+02
0, 5, 5.020895e+02
1, 5, 5.115000e+02
2, 5, 5.187013e+02
4, 4, 5.232026e+02
3, 5, 5.275694e+02
0, 6, 5.392890e+02
1, 6, 5.405647e+02
2, 6, 5.423591e+02
4, 5, 5.439275e+02
3, 6, 5.452419e+02
0, 7, 5.482369e+02
5, 5, 5.492216e+02
1, 7, 5.514542e+02
4, 6, 5.532031e+02
2, 7, 5.559782e+02
3, 7, 5.576665e+02
5, 6, 5.585436e+02
0, 8, 5.623215e+02
4, 7, 5.629844e+02
1, 8, 5.649202e+02
2, 8, 5.657137e+02
6, 6, 5.661036e+02
3, 8, 5.685546e+02
5, 7, 5.723204e+02
4, 8, 5.731447e+02
0, 9, 5.736368e+02
1, 9, 5.786903e+02
6, 7, 5.800053e+02
2, 9, 5.808413e+02
5, 8, 5.817679e+02
3, 9, 5.845666e+02
4, 9, 5.861585e+02
7, 7, 5.862071e+02
6, 8, 5.867045e+02
0, 10, 5.893382e+02
1, 10, 5.894941e+02
2, 10, 5.901655e+02
5, 9, 5.916904e+02
3, 10, 5.924327e+02
7, 8, 5.939887e+02
4, 10, 5.944126e+02
6, 9, 5.965168e+02
5, 10, 5.969146e+02
8, 8, 5.971156e+02
7, 9, 5.980442e+02
6, 10, 5.984295e+02
8, 9, 5.993824e+02
7, 10, 5.998817e+02
9, 9, 6.002338e+02
8, 10, 6.008043e+02
9, 10, 6.011160e+02
10, 10, 6.012031e+02
