row, col, cumulative power
0, 0, 4.930381e-30
0, 1, 2.735725e+03
1, 1, 2.782174e+03
0, 2, 3.028375e+03
1, 2, 3.055949e+03
2, 2, 3.071364e+03
0, 3, 4.033580e+03
1, 3, 4.092238e+03
2, 3, 4.109064e+03
0, 4, 4.440787e+03
1, 4, 4.455390e+03
3, 3, 4.472873e+03
2, 4, 4.476083e+03
3, 4, 4.487028e+03
0, 5, 4.756386e+03
1, 5, 4.785978e+03
2, 5, 4.787662e+03
4, 4, 4.788135e+03
3, 5, 4.793686e+03
0, 6, 4.898015e+03
1, 6, 4.905991e+03
2, 6, 4.909515e+03
4, 5, 4.910366e+03
3, 6, 4.913328e+03
0, 7, 4.922046e+03
5, 5, 4.922853e+03
1, 7, 4.927604e+03
4, 6, 4.933541e+03
2, 7, 4.937311e+03
3, 7, 4.941371e+03
5, 6, 4.942688e+03
0, 8, 5.079588e+03
4, 7, 5.081561e+03
1, 8, 5.090788e+03
2, 8, 5.094471e+03
6, 6, 5.095765e+03
3, 8, 5.101543e+03
5, 7, 5.102178e+03
4, 8, 5.103436e+03
0, 9, 5.183898e+03
1, 9, 5.187478e+03
6, 7, 5.188658e+03
2, 9, 5.191235e+03
5, 8, 5.192756e+03
3, 9, 5.195221e+03
4, 9, 5.196709e+03
7, 7, 5.197592e+03
6, 8, 5.199363e+03
0, 10, 5.216089e+03
1, 10, 5.217384e+03
2, 10, 5.218608e+03
5, 9, 5.219507e+03
3, 10, 5.221530e+03
7, 8, 5.221701e+03
4, 10, 5.222150e+03
6, 9, 5.223572e+03
5, 10, 5.225803e+03
8, 8, 5.225823e+03
7, 9, 5.227219e+03
6, 10, 5.228345e+03
8, 9, 5.229855e+03
7, 10, 5.230174e+03
9, 9, 5.231455e+03
8, 10, 5.231567e+03
9, 10, 5.232025e+03
10, 10, 5.232029e+03
