row, col, cumulative power
0, 0, 2.174298e-29
0, 1, 1.875552e+03
1, 1, 1.914981e+03
0, 2, 2.496307e+03
1, 2, 2.517786e+03
2, 2, 2.521914e+03
0, 3, 2.574281e+03
1, 3, 2.578907e+03
2, 3, 2.582504e+03
0, 4, 2.698031e+03
1, 4, 2.702841e+03
3, 3, 2.707423e+03
2, 4, 2.709097e+03
3, 4, 2.709955e+03
0, 5, 2.726345e+03
1, 5, 2.733553e+03
2, 5, 2.736403e+03
4, 4, 2.739833e+03
3, 5, 2.742048e+03
0, 6, 2.766681e+03
1, 6, 2.770172e+03
2, 6, 2.771093e+03
4, 5, 2.772971e+03
3, 6, 2.774046e+03
0, 7, 2.786369e+03
5, 5, 2.787602e+03
1, 7, 2.789437e+03
4, 6, 2.790638e+03
2, 7, 2.791648e+03
3, 7, 2.792637e+03
5, 6, 2.793335e+03
0, 8, 2.798820e+03
4, 7, 2.799877e+03
1, 8, 2.801668e+03
2, 8, 2.803040e+03
6, 6, 2.803363e+03
3, 8, 2.804008e+03
5, 7, 2.804769e+03
4, 8, 2.805439e+03
0, 9, 2.806025e+03
1, 9, 2.808562e+03
6, 7, 2.809302e+03
2, 9, 2.811532e+03
5, 8, 2.812072e+03
3, 9, 2.812122e+03
4, 9, 2.813206e+03
7, 7, 2.813279e+03
6, 8, 2.813867e+03
0, 10, 2.820720e+03
1, 10, 2.822025e+03
2, 10, 2.822242e+03
5, 9, 2.823082e+03
3, 10, 2.823223e+03
7, 8, 2.823530e+03
4, 10, 2.823698e+03
6, 9, 2.824235e+03
5, 10, 2.824406e+03
8, 8, 2.824694e+03
7, 9, 2.824956e+03
6, 10, 2.825045e+03
8, 9, 2.825142e+03
7, 10, 2.825203e+03
9, 9, 2.825466e+03
8, 10, 2.825941e+03
9, 10, 2.826104e+03
10, 10, 2.826115e+03
