row, col, cumulative power
0, 0, 7.119470e-29
0, 1, 2.748774e+02
1, 1, 2.775944e+02
0, 2, 8.406175e+02
1, 2, 8.797546e+02
2, 2, 8.821501e+02
0, 3, 1.238266e+03
1, 3, 1.245904e+03
2, 3, 1.246916e+03
0, 4, 1.335193e+03
1, 4, 1.337223e+03
3, 3, 1.341393e+03
2, 4, 1.346659e+03
3, 4, 1.348255e+03
0, 5, 1.362048e+03
1, 5, 1.363132e+03
2, 5, 1.366214e+03
4, 4, 1.367639e+03
3, 5, 1.368419e+03
0, 6, 1.425279e+03
1, 6, 1.431343e+03
2, 6, 1.431655e+03
4, 5, 1.434237e+03
3, 6, 1.434586e+03
0, 7, 1.446905e+03
5, 5, 1.447386e+03
1, 7, 1.448861e+03
4, 6, 1.450289e+03
2, 7, 1.453075e+03
3, 7, 1.453731e+03
5, 6, 1.454514e+03
0, 8, 1.489871e+03
4, 7, 1.492445e+03
1, 8, 1.493791e+03
2, 8, 1.494578e+03
6, 6, 1.494670e+03
3, 8, 1.495107e+03
5, 7, 1.496231e+03
4, 8, 1.496898e+03
0, 9, 1.520503e+03
1, 9, 1.522341e+03
6, 7, 1.523538e+03
2, 9, 1.523778e+03
5, 8, 1.524729e+03
3, 9, 1.525383e+03
4, 9, 1.527186e+03
7, 7, 1.527263e+03
6, 8, 1.528058e+03
0, 10, 1.535629e+03
1, 10, 1.535765e+03
2, 10, 1.536831e+03
5, 9, 1.537674e+03
3, 10, 1.537886e+03
7, 8, 1.538895e+03
4, 10, 1.538927e+03
6, 9, 1.539075e+03
5, 10, 1.539503e+03
8, 8, 1.539568e+03
7, 9, 1.541175e+03
6, 10, 1.541406e+03
8, 9, 1.542155e+03
7, 10, 1.542330e+03
9, 9, 1.543377e+03
8, 10, 1.543396e+03
9, 10, 1.543467e+03
10, 10, 1.543596e+03
