row, col, cumulative power
0, 0, 1.411198e-28
0, 1, 1.534568e+03
1, 1, 1.642295e+03
0, 2, 1.734905e+03
1, 2, 1.753646e+03
2, 2, 1.754556e+03
0, 3, 1.756959e+03
1, 3, 1.768104e+03
2, 3, 1.769974e+03
0, 4, 1.795073e+03
1, 4, 1.795464e+03
3, 3, 1.795698e+03
2, 4, 1.795849e+03
3, 4, 1.797902e+03
0, 5, 1.804160e+03
1, 5, 1.804629e+03
2, 5, 1.804886e+03
4, 4, 1.804935e+03
3, 5, 1.805172e+03
0, 6, 1.819607e+03
1, 6, 1.824742e+03
2, 6, 1.825377e+03
4, 5, 1.826025e+03
3, 6, 1.826854e+03
0, 7, 1.828854e+03
5, 5, 1.829039e+03
1, 7, 1.830196e+03
4, 6, 1.830689e+03
2, 7, 1.831273e+03
3, 7, 1.831448e+03
5, 6, 1.832321e+03
0, 8, 1.833485e+03
4, 7, 1.833946e+03
1, 8, 1.834514e+03
2, 8, 1.835273e+03
6, 6, 1.835316e+03
3, 8, 1.835410e+03
5, 7, 1.835755e+03
4, 8, 1.836162e+03
0, 9, 1.836595e+03
1, 9, 1.836848e+03
6, 7, 1.837291e+03
2, 9, 1.837743e+03
5, 8, 1.838279e+03
3, 9, 1.838526e+03
4, 9, 1.838780e+03
7, 7, 1.838866e+03
6, 8, 1.839747e+03
0, 10, 1.843693e+03
1, 10, 1.843866e+03
2, 10, 1.844145e+03
5, 9, 1.844882e+03
3, 10, 1.845009e+03
7, 8, 1.845163e+03
4, 10, 1.845391e+03
6, 9, 1.846370e+03
5, 10, 1.846417e+03
8, 8, 1.847321e+03
7, 9, 1.847505e+03
6, 10, 1.847964e+03
8, 9, 1.848609e+03
7, 10, 1.848757e+03
9, 9, 1.849113e+03
8, 10, 1.849158e+03
9, 10, 1.849198e+03
10, 10, 1.849226e+03
