row, col, cumulative power
0, 0, 3.478877e-28
0, 1, 2.551651e+03
1, 1, 2.791410e+03
0, 2, 3.079125e+03
1, 2, 3.162408e+03
2, 2, 3.166672e+03
0, 3, 3.339844e+03
1, 3, 3.364323e+03
2, 3, 3.367156e+03
0, 4, 3.433432e+03
1, 4, 3.441218e+03
3, 3, 3.443359e+03
2, 4, 3.445950e+03
3, 4, 3.448406e+03
0, 5, 3.517593e+03
1, 5, 3.522445e+03
2, 5, 3.523972e+03
4, 4, 3.524070e+03
3, 5, 3.524381e+03
0, 6, 3.536420e+03
1, 6, 3.541674e+03
2, 6, 3.542912e+03
4, 5, 3.543535e+03
3, 6, 3.544377e+03
0, 7, 3.580125e+03
5, 5, 3.580374e+03
1, 7, 3.586799e+03
4, 6, 3.587768e+03
2, 7, 3.590235e+03
3, 7, 3.591470e+03
5, 6, 3.592241e+03
0, 8, 3.624176e+03
4, 7, 3.625149e+03
1, 8, 3.628169e+03
2, 8, 3.628896e+03
6, 6, 3.629235e+03
3, 8, 3.629430e+03
5, 7, 3.629845e+03
4, 8, 3.629946e+03
0, 9, 3.653442e+03
1, 9, 3.657678e+03
6, 7, 3.658283e+03
2, 9, 3.659662e+03
5, 8, 3.659851e+03
3, 9, 3.662089e+03
4, 9, 3.662760e+03
7, 7, 3.663261e+03
6, 8, 3.663675e+03
0, 10, 3.674564e+03
1, 10, 3.676026e+03
2, 10, 3.676096e+03
5, 9, 3.676509e+03
3, 10, 3.676751e+03
7, 8, 3.677356e+03
4, 10, 3.678010e+03
6, 9, 3.678145e+03
5, 10, 3.679003e+03
8, 8, 3.679032e+03
7, 9, 3.679203e+03
6, 10, 3.679481e+03
8, 9, 3.679588e+03
7, 10, 3.679770e+03
9, 9, 3.679818e+03
8, 10, 3.679879e+03
9, 10, 3.679966e+03
10, 10, 3.680208e+03
