row, col, cumulative power
0, 0, 1.437699e-28
0, 1, 5.441861e+02
1, 1, 5.673686e+02
0, 2, 8.010674e+02
1, 2, 8.388337e+02
2, 2, 8.499254e+02
0, 3, 1.087417e+03
1, 3, 1.096539e+03
2, 3, 1.101380e+03
0, 4, 1.165035e+03
1, 4, 1.168143e+03
3, 3, 1.171694e+03
2, 4, 1.172096e+03
3, 4, 1.175500e+03
0, 5, 1.205082e+03
1, 5, 1.205554e+03
2, 5, 1.207642e+03
4, 4, 1.208385e+03
3, 5, 1.210165e+03
0, 6, 1.217749e+03
1, 6, 1.218355e+03
2, 6, 1.220937e+03
4, 5, 1.221188e+03
3, 6, 1.221312e+03
0, 7, 1.269497e+03
5, 5, 1.269606e+03
1, 7, 1.271101e+03
4, 6, 1.272368e+03
2, 7, 1.275569e+03
3, 7, 1.276324e+03
5, 6, 1.277701e+03
0, 8, 1.288564e+03
4, 7, 1.290463e+03
1, 8, 1.291766e+03
2, 8, 1.292385e+03
6, 6, 1.292633e+03
3, 8, 1.295024e+03
5, 7, 1.295390e+03
4, 8, 1.295684e+03
0, 9, 1.303760e+03
1, 9, 1.305933e+03
6, 7, 1.306739e+03
2, 9, 1.306897e+03
5, 8, 1.307506e+03
3, 9, 1.307990e+03
4, 9, 1.308791e+03
7, 7, 1.308889e+03
6, 8, 1.309205e+03
0, 10, 1.312316e+03
1, 10, 1.312887e+03
2, 10, 1.313460e+03
5, 9, 1.314039e+03
3, 10, 1.314271e+03
7, 8, 1.314627e+03
4, 10, 1.314942e+03
6, 9, 1.316143e+03
5, 10, 1.316345e+03
8, 8, 1.317144e+03
7, 9, 1.317346e+03
6, 10, 1.317412e+03
8, 9, 1.317861e+03
7, 10, 1.318030e+03
9, 9, 1.318498e+03
8, 10, 1.318853e+03
9, 10, 1.318996e+03
10, 10, 1.319351e+03
