row, col, cumulative power
0, 0, 3.865418e-29
0, 1, 3.898691e+02
1, 1, 4.217109e+02
0, 2, 5.334003e+02
1, 2, 5.437322e+02
2, 2, 5.464782e+02
0, 3, 5.471239e+02
1, 3, 5.517180e+02
2, 3, 5.533741e+02
0, 4, 5.953671e+02
1, 4, 5.968662e+02
3, 3, 5.984725e+02
2, 4, 5.994286e+02
3, 4, 5.996538e+02
0, 5, 6.008451e+02
1, 5, 6.010095e+02
2, 5, 6.017645e+02
4, 4, 6.020317e+02
3, 5, 6.022460e+02
0, 6, 6.025826e+02
1, 6, 6.041625e+02
2, 6, 6.042129e+02
4, 5, 6.043376e+02
3, 6, 6.044749e+02
0, 7, 6.063365e+02
5, 5, 6.067012e+02
1, 7, 6.082037e+02
4, 6, 6.088907e+02
2, 7, 6.091843e+02
3, 7, 6.094781e+02
5, 6, 6.096539e+02
0, 8, 6.129048e+02
4, 7, 6.130784e+02
1, 8, 6.132285e+02
2, 8, 6.134267e+02
6, 6, 6.137574e+02
3, 8, 6.144871e+02
5, 7, 6.151036e+02
4, 8, 6.160004e+02
0, 9, 6.233036e+02
1, 9, 6.247903e+02
6, 7, 6.255108e+02
2, 9, 6.259878e+02
5, 8, 6.260509e+02
3, 9, 6.262281e+02
4, 9, 6.267701e+02
7, 7, 6.278076e+02
6, 8, 6.281493e+02
0, 10, 6.304086e+02
1, 10, 6.304274e+02
2, 10, 6.304911e+02
5, 9, 6.305408e+02
3, 10, 6.307199e+02
7, 8, 6.308065e+02
4, 10, 6.310462e+02
6, 9, 6.318139e+02
5, 10, 6.320203e+02
8, 8, 6.327632e+02
7, 9, 6.330775e+02
6, 10, 6.333756e+02
8, 9, 6.335169e+02
7, 10, 6.336109e+02
9, 9, 6.339332e+02
8, 10, 6.339378e+02
9, 10, 6.339894e+02
10, 10, 6.341448e+02
