# contact distance = 3
# r = [1.07216, 4.84022]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.458333 0.261484 0.142852
0 1 0.510417 0.261484 0.142852
0 2 0.510417 0.261484 0.142852
0 3 0.458333 0.261484 0.142852
0 4 0.40625 0.261484 0.142852
0 5 0.364583 0.261484 0.142852
0 6 0.46875 0.261484 0.142852
0 7 0.4375 0.261484 0.142852
0 8 0.395833 0.261484 0.142852
0 9 0.416667 0.261484 0.142852
0 10 0.458333 0.261484 0.142852
0 11 0.416667 0.261484 0.142852
0 12 0.322917 0.261484 0.142852
0 13 0.333333 0.261484 0.142852
0 14 0.208333 0.261484 0.142852
0 15 0.197917 0.261484 0.142852
0 16 0.177083 0.261484 0.142852
0 17 0.145833 0.261484 0.142852
0 18 0.125 0.261484 0.142852
0 19 0.125 0.261484 0.142852
1 0 0.46875 0.261484 0.142852
1 1 0.520833 0.261484 0.142852
1 2 0.53125 0.261484 0.142852
1 3 0.510417 0.261484 0.142852
1 4 0.4375 0.261484 0.142852
1 5 0.333333 0.261484 0.142852
1 6 0.4375 0.261484 0.142852
1 7 0.489583 0.261484 0.142852
1 8 0.427083 0.261484 0.142852
1 9 0.427083 0.261484 0.142852
1 10 0.489583 0.261484 0.142852
1 11 0.427083 0.261484 0.142852
1 12 0.34375 0.261484 0.142852
1 13 0.291667 0.261484 0.142852
1 14 0.197917 0.261484 0.142852
1 15 0.1875 0.261484 0.142852
1 16 0.197917 0.261484 0.142852
1 17 0.177083 0.261484 0.142852
1 18 0.135417 0.261484 0.142852
1 19 0.135417 0.261484 0.142852
2 0 0.489583 0.261484 0.142852
2 1 0.510417 0.261484 0.142852
2 2 0.541667 0.261484 0.142852
2 3 0.510417 0.261484 0.142852
2 4 0.427083 0.261484 0.142852
2 5 0.375 0.261484 0.142852
2 6 0.447917 0.261484 0.142852
2 7 0.489583 0.261484 0.142852
2 8 0.447917 0.261484 0.142852
2 9 0.447917 0.261484 0.142852
2 10 0.520833 0.261484 0.142852
2 11 0.416667 0.261484 0.142852
2 12 0.354167 0.261484 0.142852
2 13 0.291667 0.261484 0.142852
2 14 0.1875 0.261484 0.142852
2 15 0.177083 0.261484 0.142852
2 16 0.177083 0.261484 0.142852
2 17 0.166667 0.261484 0.142852
2 18 0.15625 0.261484 0.142852
2 19 0.145833 0.261484 0.142852
3 0 0.489583 0.261484 0.142852
3 1 0.520833 0.261484 0.142852
3 2 0.5 0.261484 0.142852
3 3 0.5 0.261484 0.142852
3 4 0.354167 0.261484 0.142852
3 5 0.3125 0.261484 0.142852
3 6 0.395833 0.261484 0.142852
3 7 0.385417 0.261484 0.142852
3 8 0.385417 0.261484 0.142852
3 9 0.375 0.261484 0.142852
3 10 0.4375 0.261484 0.142852
3 11 0.34375 0.261484 0.142852
3 12 0.28125 0.261484 0.142852
3 13 0.291667 0.261484 0.142852
3 14 0.229167 0.261484 0.142852
3 15 0.166667 0.261484 0.142852
3 16 0.15625 0.261484 0.142852
3 17 0.145833 0.261484 0.142852
3 18 0.166667 0.261484 0.142852
3 19 0.125 0.261484 0.142852
4 0 0.46875 0.261484 0.142852
4 1 0.479167 0.261484 0.142852
