# contact distance = 3
# r = [1.00682, 4.24791]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.104839 0.29631 0.118091
0 1 0.120968 0.29631 0.118091
0 2 0.112903 0.29631 0.118091
0 3 0.129032 0.29631 0.118091
0 4 0.137097 0.29631 0.118091
0 5 0.145161 0.29631 0.118091
0 6 0.153226 0.29631 0.118091
0 7 0.185484 0.29631 0.118091
0 8 0.209677 0.29631 0.118091
0 9 0.169355 0.29631 0.118091
0 10 0.177419 0.29631 0.118091
0 11 0.233871 0.29631 0.118091
0 12 0.201613 0.29631 0.118091
0 13 0.201613 0.29631 0.118091
0 14 0.217742 0.29631 0.118091
0 15 0.177419 0.29631 0.118091
0 16 0.185484 0.29631 0.118091
0 17 0.169355 0.29631 0.118091
0 18 0.177419 0.29631 0.118091
0 19 0.177419 0.29631 0.118091
1 0 0.137097 0.29631 0.118091
1 1 0.145161 0.29631 0.118091
1 2 0.129032 0.29631 0.118091
1 3 0.153226 0.29631 0.118091
1 4 0.153226 0.29631 0.118091
1 5 0.112903 0.29631 0.118091
1 6 0.129032 0.29631 0.118091
1 7 0.169355 0.29631 0.118091
1 8 0.185484 0.29631 0.118091
1 9 0.16129 0.29631 0.118091
1 10 0.185484 0.29631 0.118091
1 11 0.201613 0.29631 0.118091
1 12 0.193548 0.29631 0.118091
1 13 0.209677 0.29631 0.118091
1 14 0.217742 0.29631 0.118091
1 15 0.193548 0.29631 0.118091
1 16 0.145161 0.29631 0.118091
1 17 0.169355 0.29631 0.118091
1 18 0.185484 0.29631 0.118091
1 19 0.169355 0.29631 0.118091
2 0 0.112903 0.29631 0.118091
2 1 0.145161 0.29631 0.118091
2 2 0.145161 0.29631 0.118091
2 3 0.137097 0.29631 0.118091
2 4 0.145161 0.29631 0.118091
2 5 0.112903 0.29631 0.118091
2 6 0.16129 0.29631 0.118091
2 7 0.185484 0.29631 0.118091
2 8 0.201613 0.29631 0.118091
2 9 0.209677 0.29631 0.118091
2 10 0.241935 0.29631 0.118091
2 11 0.233871 0.29631 0.118091
2 12 0.225806 0.29631 0.118091
2 13 0.201613 0.29631 0.118091
2 14 0.25 0.29631 0.118091
2 15 0.177419 0.29631 0.118091
2 16 0.193548 0.29631 0.118091
2 17 0.209677 0.29631 0.118091
2 18 0.177419 0.29631 0.118091
2 19 0.185484 0.29631 0.118091
3 0 0.104839 0.29631 0.118091
3 1 0.129032 0.29631 0.118091
3 2 0.153226 0.29631 0.118091
3 3 0.129032 0.29631 0.118091
3 4 0.129032 0.29631 0.118091
3 5 0.137097 0.29631 0.118091
3 6 0.16129 0.29631 0.118091
3 7 0.185484 0.29631 0.118091
3 8 0.209677 0.29631 0.118091
3 9 0.201613 0.29631 0.118091
3 10 0.266129 0.29631 0.118091
3 11 0.266129 0.29631 0.118091
3 12 0.233871 0.29631 0.118091
3 13 0.209677 0.29631 0.118091
3 14 0.25 0.29631 0.118091
3 15 0.25 0.29631 0.118091
3 16 0.233871 0.29631 0.118091
3 17 0.241935 0.29631 0.118091
3 18 0.233871 0.29631 0.118091
3 19 0.169355 0.29631 0.118091
4 0 0.137097 0.29631 0.118091
4 1 0.153226 0.29631 0.118091
4 2 0.137097 0.29631 0.118091
4 3 0.120968 0.29631 0.118091
4 4 0.153226 0.29631 0.118091
4 5 0.153226 0.29631 0.118091
4 6 0.169355 0.29631 0.118091
4 7 0.201613 0.29631 0.118091
4 8 0.241935 0.29631 0.118091
4 9 0.217742 0.29631 0.118091
4 10 0.233871 0.29631 0.118091
4 11 0.233871 0.29631 0.118091
4 12 0.258065 0.29631 0.118091
4 13 0.241935 0.29631 0.118091
4 14 0.217742 0.29631 0.118091
4 15 0.209677 0.29631 0.118091
4 16 0.185484 0.29631 0.118091
4 17 0.209677 0.29631 0.118091
4 18 0.233871 0.29631 0.118091
4 19 0.193548 0.29631 0.118091
5 0 0.129032 0.29631 0.118091
5 1 0.129032 0.29631 0.118091
5 2 0.153226 0.29631 0.118091
5 3 0.169355 0.29631 0.118091
