# contact distance = 3
# r = [1.02396, 4.43518]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.139535 0.302829 0.108764
0 1 0.139535 0.302829 0.108764
0 2 0.139535 0.302829 0.108764
0 3 0.186047 0.302829 0.108764
0 4 0.217054 0.302829 0.108764
0 5 0.224806 0.302829 0.108764
0 6 0.209302 0.302829 0.108764
0 7 0.263566 0.302829 0.108764
0 8 0.248062 0.302829 0.108764
0 9 0.224806 0.302829 0.108764
0 10 0.217054 0.302829 0.108764
0 11 0.24031 0.302829 0.108764
0 12 0.286822 0.302829 0.108764
0 13 0.271318 0.302829 0.108764
0 14 0.255814 0.302829 0.108764
0 15 0.24031 0.302829 0.108764
0 16 0.255814 0.302829 0.108764
0 17 0.248062 0.302829 0.108764
0 18 0.20155 0.302829 0.108764
0 19 0.155039 0.302829 0.108764
1 0 0.155039 0.302829 0.108764
1 1 0.162791 0.302829 0.108764
1 2 0.170543 0.302829 0.108764
1 3 0.186047 0.302829 0.108764
1 4 0.217054 0.302829 0.108764
1 5 0.255814 0.302829 0.108764
1 6 0.224806 0.302829 0.108764
1 7 0.271318 0.302829 0.108764
1 8 0.271318 0.302829 0.108764
1 9 0.24031 0.302829 0.108764
1 10 0.263566 0.302829 0.108764
1 11 0.271318 0.302829 0.108764
1 12 0.263566 0.302829 0.108764
1 13 0.294574 0.302829 0.108764
1 14 0.271318 0.302829 0.108764
1 15 0.294574 0.302829 0.108764
1 16 0.317829 0.302829 0.108764
1 17 0.263566 0.302829 0.108764
1 18 0.193798 0.302829 0.108764
1 19 0.186047 0.302829 0.108764
2 0 0.170543 0.302829 0.108764
2 1 0.147287 0.302829 0.108764
2 2 0.131783 0.302829 0.108764
2 3 0.155039 0.302829 0.108764
2 4 0.186047 0.302829 0.108764
2 5 0.224806 0.302829 0.108764
2 6 0.232558 0.302829 0.108764
2 7 0.209302 0.302829 0.108764
2 8 0.224806 0.302829 0.108764
2 9 0.24031 0.302829 0.108764
2 10 0.232558 0.302829 0.108764
2 11 0.248062 0.302829 0.108764
2 12 0.294574 0.302829 0.108764
2 13 0.317829 0.302829 0.108764
2 14 0.302326 0.302829 0.108764
2 15 0.286822 0.302829 0.108764
2 16 0.271318 0.302829 0.108764
2 17 0.271318 0.302829 0.108764
2 18 0.193798 0.302829 0.108764
2 19 0.155039 0.302829 0.108764
3 0 0.170543 0.302829 0.108764
3 1 0.147287 0.302829 0.108764
3 2 0.147287 0.302829 0.108764
3 3 0.155039 0.302829 0.108764
3 4 0.178295 0.302829 0.108764
3 5 0.248062 0.302829 0.108764
3 6 0.24031 0.302829 0.108764
3 7 0.232558 0.302829 0.108764
3 8 0.271318 0.302829 0.108764
3 9 0.24031 0.302829 0.108764
3 10 0.255814 0.302829 0.108764
3 11 0.248062 0.302829 0.108764
3 12 0.333333 0.302829 0.108764
3 13 0.356589 0.302829 0.108764
3 14 0.310078 0.302829 0.108764
3 15 0.286822 0.302829 0.108764
3 16 0.302326 0.302829 0.108764
3 17 0.232558 0.302829 0.108764
3 18 0.186047 0.302829 0.108764
3 19 0.162791 0.302829 0.108764
4 0 0.155039 0.302829 0.108764
4 1 0.147287 0.302829 0.108764
4 2 0.155039 0.302829 0.108764
4 3 0.178295 0.302829 0.108764
4 4 0.224806 0.302829 0.108764
4 5 0.224806 0.302829 0.108764
4 6 0.27907 0.302829 0.108764
4 7 0.255814 0.302829 0.108764
4 8 0.248062 0.302829 0.108764
4 9 0.248062 0.302829 0.108764
4 10 0.27907 0.302829 0.108764
4 11 0.302326 0.302829 0.108764
4 12 0.379845 0.302829 0.108764
4 13 0.364341 0.302829 0.108764
4 14 0.341085 0.302829 0.108764
4 15 0.286822 0.302829 0.108764
4 16 0.294574 0.302829 0.108764
4 17 0.255814 0.302829 0.108764
4 18 0.209302 0.302829 0.108764
4 19 0.162791 0.302829 0.108764
5 0 0.209302 0.302829 0.108764
5 1 0.209302 0.302829 0.108764
5 2 0.20155 0.302829 0.108764
5 3 0.224806 0.302829 0.108764
5 4 0.255814 0.302829 0.108764
5 5 0.325581 0.302829 0.108764
5 6 0.325581 0.302829 0.108764
5 7 0.302326 0.302829 0.108764
5 8 0.302326 0.302829 0.108764
5 9 0.325581 0.302829 0.108764
5 10 0.333333 0.302829 0.108764
5 11 0.364341 0.302829 0.108764
5 12 0.434109 0.302829 0.108764
5 13 0.434109 0.302829 0.108764
5 14 0.410853 0.302829 0.108764
5 15 0.379845 0.302829 0.108764
5 16 0.333333 0.302829 0.108764
5 17 0.286822 0.302829 0.108764
5 18 0.248062 0.302829 0.108764
5 19 0.20155 0.302829 0.108764
6 0 0.263566 0.302829 0.108764
6 1 0.24031 0.302829 0.108764
6 2 0.217054 0.302829 0.108764
6 3 0.263566 0.302829 0.108764
6 4 0.271318 0.302829 0.108764
6 5 0.302326 0.302829 0.108764
6 6 0.317829 0.302829 0.108764
6 7 0.348837 0.302829 0.108764
6 8 0.364341 0.302829 0.108764
6 9 0.387597 0.302829 0.108764
6 10 0.372093 0.302829 0.108764
6 11 0.449612 0.302829 0.108764
6 12 0.48062 0.302829 0.108764
6 13 0.434109 0.302829 0.108764
6 14 0.403101 0.302829 0.108764
6 15 0.395349 0.302829 0.108764
6 16 0.387597 0.302829 0.108764
6 17 0.317829 0.302829 0.108764
6 18 0.294574 0.302829 0.108764
6 19 0.209302 0.302829 0.108764
7 0 0.24031 0.302829 0.108764
7 1 0.217054 0.302829 0.108764
7 2 0.209302 0.302829 0.108764
7 3 0.302326 0.302829 0.108764
7 4 0.317829 0.302829 0.108764
7 5 0.341085 0.302829 0.108764
7 6 0.348837 0.302829 0.108764
7 7 0.387597 0.302829 0.108764
7 8 0.410853 0.302829 0.108764
7 9 0.325581 0.302829 0.108764
7 10 0.348837 0.302829 0.108764
7 11 0.426357 0.302829 0.108764
7 12 0.449612 0.302829 0.108764
7 13 0.449612 0.302829 0.108764
7 14 0.465116 0.302829 0.108764
7 15 0.403101 0.302829 0.108764
7 16 0.395349 0.302829 0.108764
7 17 0.310078 0.302829 0.108764
7 18 0.255814 0.302829 0.108764
7 19 0.178295 0.302829 0.108764
8 0 0.24031 0.302829 0.108764
8 1 0.263566 0.302829 0.108764
8 2 0.24031 0.302829 0.108764
8 3 0.27907 0.302829 0.108764
8 4 0.286822 0.302829 0.108764
8 5 0.379845 0.302829 0.108764
8 6 0.418605 0.302829 0.108764
8 7 0.387597 0.302829 0.108764
8 8 0.387597 0.302829 0.108764
8 9 0.333333 0.302829 0.108764
8 10 0.387597 0.302829 0.108764
8 11 0.410853 0.302829 0.108764
8 12 0.472868 0.302829 0.108764
8 13 0.465116 0.302829 0.108764
8 14 0.44186 0.302829 0.108764
8 15 0.418605 0.302829 0.108764
8 16 0.403101 0.302829 0.108764
8 17 0.341085 0.302829 0.108764
8 18 0.248062 0.302829 0.108764
8 19 0.186047 0.302829 0.108764
9 0 0.217054 0.302829 0.108764
9 1 0.232558 0.302829 0.108764
9 2 0.20155 0.302829 0.108764
9 3 0.286822 0.302829 0.108764
9 4 0.317829 0.302829 0.108764
9 5 0.387597 0.302829 0.108764
9 6 0.387597 0.302829 0.108764
9 7 0.403101 0.302829 0.108764
9 8 0.333333 0.302829 0.108764
9 9 0.325581 0.302829 0.108764
9 10 0.364341 0.302829 0.108764
9 11 0.379845 0.302829 0.108764
9 12 0.472868 0.302829 0.108764
9 13 0.488372 0.302829 0.108764
9 14 0.488372 0.302829 0.108764
9 15 0.426357 0.302829 0.108764
9 16 0.325581 0.302829 0.108764
9 17 0.356589 0.302829 0.108764
9 18 0.248062 0.302829 0.108764
9 19 0.147287 0.302829 0.108764
10 0 0.232558 0.302829 0.108764
10 1 0.255814 0.302829 0.108764
10 2 0.232558 0.302829 0.108764
10 3 0.302326 0.302829 0.108764
10 4 0.372093 0.302829 0.108764
10 5 0.403101 0.302829 0.108764
10 6 0.418605 0.302829 0.108764
10 7 0.426357 0.302829 0.108764
10 8 0.379845 0.302829 0.108764
10 9 0.348837 0.302829 0.108764
10 10 0.418605 0.302829 0.108764
10 11 0.449612 0.302829 0.108764
10 12 0.51938 0.302829 0.108764
10 13 0.51938 0.302829 0.108764
10 14 0.51938 0.302829 0.108764
10 15 0.457364 0.302829 0.108764
10 16 0.403101 0.302829 0.108764
10 17 0.387597 0.302829 0.108764
10 18 0.302326 0.302829 0.108764
10 19 0.186047 0.302829 0.108764
11 0 0.20155 0.302829 0.108764
11 1 0.224806 0.302829 0.108764
11 2 0.217054 0.302829 0.108764
11 3 0.27907 0.302829 0.108764
11 4 0.348837 0.302829 0.108764
11 5 0.44186 0.302829 0.108764
11 6 0.449612 0.302829 0.108764
11 7 0.410853 0.302829 0.108764
11 8 0.418605 0.302829 0.108764
11 9 0.403101 0.302829 0.108764
11 10 0.44186 0.302829 0.108764
11 11 0.542636 0.302829 0.108764
11 12 0.542636 0.302829 0.108764
11 13 0.55814 0.302829 0.108764
11 14 0.573643 0.302829 0.108764
11 15 0.488372 0.302829 0.108764
11 16 0.457364 0.302829 0.108764
11 17 0.403101 0.302829 0.108764
11 18 0.302326 0.302829 0.108764
11 19 0.224806 0.302829 0.108764
12 0 0.224806 0.302829 0.108764
12 1 0.224806 0.302829 0.108764
12 2 0.209302 0.302829 0.108764
12 3 0.325581 0.302829 0.108764
12 4 0.348837 0.302829 0.108764
12 5 0.449612 0.302829 0.108764
12 6 0.434109 0.302829 0.108764
12 7 0.44186 0.302829 0.108764
12 8 0.434109 0.302829 0.108764
12 9 0.465116 0.302829 0.108764
12 10 0.503876 0.302829 0.108764
12 11 0.565891 0.302829 0.108764
12 12 0.534884 0.302829 0.108764
12 13 0.565891 0.302829 0.108764
12 14 0.573643 0.302829 0.108764
12 15 0.48062 0.302829 0.108764
12 16 0.457364 0.302829 0.108764
12 17 0.403101 0.302829 0.108764
12 18 0.325581 0.302829 0.108764
12 19 0.24031 0.302829 0.108764
13 0 0.217054 0.302829 0.108764
13 1 0.232558 0.302829 0.108764
13 2 0.217054 0.302829 0.108764
13 3 0.286822 0.302829 0.108764
13 4 0.364341 0.302829 0.108764
13 5 0.44186 0.302829 0.108764
