# contact distance = 3
# r = [1.72029, 5.36191]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.123596 0.215084 0.0921295
0 1 0.134831 0.215084 0.0921295
0 2 0.123596 0.215084 0.0921295
0 3 0.168539 0.215084 0.0921295
0 4 0.191011 0.215084 0.0921295
0 5 0.123596 0.215084 0.0921295
0 6 0.123596 0.215084 0.0921295
0 7 0.157303 0.215084 0.0921295
0 8 0.146067 0.215084 0.0921295
0 9 0.134831 0.215084 0.0921295
0 10 0.202247 0.215084 0.0921295
0 11 0.146067 0.215084 0.0921295
0 12 0.11236 0.215084 0.0921295
0 13 0.168539 0.215084 0.0921295
0 14 0.123596 0.215084 0.0921295
0 15 0.11236 0.215084 0.0921295
0 16 0.101124 0.215084 0.0921295
0 17 0.168539 0.215084 0.0921295
0 18 0.157303 0.215084 0.0921295
0 19 0.191011 0.215084 0.0921295
1 0 0.123596 0.215084 0.0921295
1 1 0.134831 0.215084 0.0921295
1 2 0.168539 0.215084 0.0921295
1 3 0.247191 0.215084 0.0921295
1 4 0.247191 0.215084 0.0921295
1 5 0.157303 0.215084 0.0921295
1 6 0.179775 0.215084 0.0921295
1 7 0.179775 0.215084 0.0921295
1 8 0.146067 0.215084 0.0921295
1 9 0.157303 0.215084 0.0921295
1 10 0.157303 0.215084 0.0921295
1 11 0.123596 0.215084 0.0921295
1 12 0.11236 0.215084 0.0921295
1 13 0.157303 0.215084 0.0921295
1 14 0.157303 0.215084 0.0921295
1 15 0.146067 0.215084 0.0921295
1 16 0.179775 0.215084 0.0921295
1 17 0.224719 0.215084 0.0921295
1 18 0.202247 0.215084 0.0921295
1 19 0.168539 0.215084 0.0921295
2 0 0.202247 0.215084 0.0921295
2 1 0.213483 0.215084 0.0921295
2 2 0.247191 0.215084 0.0921295
2 3 0.269663 0.215084 0.0921295
2 4 0.292135 0.215084 0.0921295
2 5 0.213483 0.215084 0.0921295
2 6 0.224719 0.215084 0.0921295
2 7 0.213483 0.215084 0.0921295
2 8 0.213483 0.215084 0.0921295
2 9 0.202247 0.215084 0.0921295
2 10 0.213483 0.215084 0.0921295
2 11 0.179775 0.215084 0.0921295
2 12 0.168539 0.215084 0.0921295
2 13 0.191011 0.215084 0.0921295
2 14 0.191011 0.215084 0.0921295
2 15 0.247191 0.215084 0.0921295
2 16 0.314607 0.215084 0.0921295
2 17 0.303371 0.215084 0.0921295
2 18 0.314607 0.215084 0.0921295
2 19 0.292135 0.215084 0.0921295
3 0 0.235955 0.215084 0.0921295
3 1 0.258427 0.215084 0.0921295
3 2 0.269663 0.215084 0.0921295
3 3 0.292135 0.215084 0.0921295
3 4 0.269663 0.215084 0.0921295
3 5 0.247191 0.215084 0.0921295
3 6 0.247191 0.215084 0.0921295
3 7 0.258427 0.215084 0.0921295
3 8 0.213483 0.215084 0.0921295
3 9 0.224719 0.215084 0.0921295
3 10 0.258427 0.215084 0.0921295
3 11 0.224719 0.215084 0.0921295
3 12 0.179775 0.215084 0.0921295
3 13 0.235955 0.215084 0.0921295
3 14 0.258427 0.215084 0.0921295
3 15 0.269663 0.215084 0.0921295
3 16 0.359551 0.215084 0.0921295
3 17 0.382022 0.215084 0.0921295
3 18 0.325843 0.215084 0.0921295
3 19 0.337079 0.215084 0.0921295
4 0 0.213483 0.215084 0.0921295
4 1 0.235955 0.215084 0.0921295
4 2 0.292135 0.215084 0.0921295
4 3 0.269663 0.215084 0.0921295
4 4 0.280899 0.215084 0.0921295
4 5 0.213483 0.215084 0.0921295
4 6 0.191011 0.215084 0.0921295
4 7 0.202247 0.215084 0.0921295
4 8 0.213483 0.215084 0.0921295
4 9 0.191011 0.215084 0.0921295
4 10 0.213483 0.215084 0.0921295
4 11 0.213483 0.215084 0.0921295
4 12 0.157303 0.215084 0.0921295
4 13 0.224719 0.215084 0.0921295
4 14 0.202247 0.215084 0.0921295
4 15 0.224719 0.215084 0.0921295
4 16 0.325843 0.215084 0.0921295
4 17 0.325843 0.215084 0.0921295
4 18 0.348315 0.215084 0.0921295
4 19 0.337079 0.215084 0.0921295
5 0 0.168539 0.215084 0.0921295
5 1 0.202247 0.215084 0.0921295
5 2 0.247191 0.215084 0.0921295
5 3 0.235955 0.215084 0.0921295
5 4 0.213483 0.215084 0.0921295
5 5 0.179775 0.215084 0.0921295
5 6 0.157303 0.215084 0.0921295
5 7 0.134831 0.215084 0.0921295
5 8 0.179775 0.215084 0.0921295
5 9 0.179775 0.215084 0.0921295
5 10 0.213483 0.215084 0.0921295
