# contact distance = 3
# r = [1.0348, 3.67773]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.378378 0.345642 0.186992
0 1 0.378378 0.345642 0.186992
0 2 0.297297 0.345642 0.186992
0 3 0.297297 0.345642 0.186992
0 4 0.27027 0.345642 0.186992
0 5 0.310811 0.345642 0.186992
0 6 0.391892 0.345642 0.186992
0 7 0.418919 0.345642 0.186992
0 8 0.432432 0.345642 0.186992
0 9 0.594595 0.345642 0.186992
0 10 0.662162 0.345642 0.186992
0 11 0.648649 0.345642 0.186992
0 12 0.689189 0.345642 0.186992
0 13 0.608108 0.345642 0.186992
0 14 0.608108 0.345642 0.186992
0 15 0.594595 0.345642 0.186992
0 16 0.527027 0.345642 0.186992
0 17 0.391892 0.345642 0.186992
0 18 0.256757 0.345642 0.186992
0 19 0.148649 0.345642 0.186992
1 0 0.405405 0.345642 0.186992
1 1 0.378378 0.345642 0.186992
1 2 0.256757 0.345642 0.186992
1 3 0.283784 0.345642 0.186992
1 4 0.243243 0.345642 0.186992
1 5 0.310811 0.345642 0.186992
1 6 0.445946 0.345642 0.186992
1 7 0.418919 0.345642 0.186992
1 8 0.472973 0.345642 0.186992
1 9 0.635135 0.345642 0.186992
1 10 0.662162 0.345642 0.186992
1 11 0.662162 0.345642 0.186992
1 12 0.662162 0.345642 0.186992
1 13 0.608108 0.345642 0.186992
1 14 0.581081 0.345642 0.186992
1 15 0.513514 0.345642 0.186992
1 16 0.513514 0.345642 0.186992
1 17 0.378378 0.345642 0.186992
1 18 0.256757 0.345642 0.186992
1 19 0.148649 0.345642 0.186992
2 0 0.337838 0.345642 0.186992
2 1 0.27027 0.345642 0.186992
2 2 0.162162 0.345642 0.186992
2 3 0.0945946 0.345642 0.186992
2 4 0.175676 0.345642 0.186992
2 5 0.189189 0.345642 0.186992
2 6 0.27027 0.345642 0.186992
2 7 0.256757 0.345642 0.186992
2 8 0.297297 0.345642 0.186992
2 9 0.418919 0.345642 0.186992
2 10 0.5 0.345642 0.186992
2 11 0.486486 0.345642 0.186992
2 12 0.540541 0.345642 0.186992
2 13 0.472973 0.345642 0.186992
2 14 0.445946 0.345642 0.186992
2 15 0.405405 0.345642 0.186992
2 16 0.445946 0.345642 0.186992
2 17 0.27027 0.345642 0.186992
2 18 0.148649 0.345642 0.186992
2 19 0.0675676 0.345642 0.186992
3 0 0.216216 0.345642 0.186992
3 1 0.216216 0.345642 0.186992
3 2 0.121622 0.345642 0.186992
3 3 0.0810811 0.345642 0.186992
3 4 0.121622 0.345642 0.186992
3 5 0.108108 0.345642 0.186992
3 6 0.135135 0.345642 0.186992
3 7 0.148649 0.345642 0.186992
3 8 0.202703 0.345642 0.186992
3 9 0.351351 0.345642 0.186992
3 10 0.324324 0.345642 0.186992
3 11 0.324324 0.345642 0.186992
3 12 0.378378 0.345642 0.186992
3 13 0.364865 0.345642 0.186992
3 14 0.337838 0.345642 0.186992
3 15 0.283784 0.345642 0.186992
3 16 0.243243 0.345642 0.186992
3 17 0.162162 0.345642 0.186992
3 18 0.0675676 0.345642 0.186992
3 19 0.0540541 0.345642 0.186992
4 0 0.22973 0.345642 0.186992
4 1 0.22973 0.345642 0.186992
4 2 0.135135 0.345642 0.186992
4 3 0.108108 0.345642 0.186992
4 4 0.0945946 0.345642 0.186992
4 5 0.121622 0.345642 0.186992
4 6 0.202703 0.345642 0.186992
4 7 0.148649 0.345642 0.186992
4 8 0.22973 0.345642 0.186992
4 9 0.364865 0.345642 0.186992
4 10 0.378378 0.345642 0.186992
4 11 0.351351 0.345642 0.186992
4 12 0.391892 0.345642 0.186992
4 13 0.297297 0.345642 0.186992
4 14 0.324324 0.345642 0.186992
4 15 0.283784 0.345642 0.186992
4 16 0.22973 0.345642 0.186992
4 17 0.148649 0.345642 0.186992
4 18 0.108108 0.345642 0.186992
4 19 0.108108 0.345642 0.186992
5 0 0.27027 0.345642 0.186992
5 1 0.256757 0.345642 0.186992
5 2 0.189189 0.345642 0.186992
5 3 0.202703 0.345642 0.186992
5 4 0.175676 0.345642 0.186992
5 5 0.189189 0.345642 0.186992
5 6 0.256757 0.345642 0.186992
5 7 0.243243 0.345642 0.186992
5 8 0.378378 0.345642 0.186992
5 9 0.432432 0.345642 0.186992
5 10 0.5 0.345642 0.186992
5 11 0.432432 0.345642 0.186992
5 12 0.472973 0.345642 0.186992
5 13 0.364865 0.345642 0.186992
5 14 0.337838 0.345642 0.186992
5 15 0.256757 0.345642 0.186992
5 16 0.256757 0.345642 0.186992
5 17 0.216216 0.345642 0.186992
5 18 0.175676 0.345642 0.186992
5 19 0.121622 0.345642 0.186992
6 0 0.391892 0.345642 0.186992
6 1 0.378378 0.345642 0.186992
6 2 0.297297 0.345642 0.186992
6 3 0.256757 0.345642 0.186992
6 4 0.216216 0.345642 0.186992
6 5 0.216216 0.345642 0.186992
6 6 0.405405 0.345642 0.186992
6 7 0.351351 0.345642 0.186992
6 8 0.472973 0.345642 0.186992
6 9 0.594595 0.345642 0.186992
6 10 0.662162 0.345642 0.186992
6 11 0.648649 0.345642 0.186992
6 12 0.594595 0.345642 0.186992
6 13 0.513514 0.345642 0.186992
6 14 0.391892 0.345642 0.186992
6 15 0.351351 0.345642 0.186992
6 16 0.310811 0.345642 0.186992
6 17 0.216216 0.345642 0.186992
6 18 0.121622 0.345642 0.186992
6 19 0.121622 0.345642 0.186992
7 0 0.418919 0.345642 0.186992
7 1 0.364865 0.345642 0.186992
7 2 0.243243 0.345642 0.186992
7 3 0.175676 0.345642 0.186992
7 4 0.216216 0.345642 0.186992
7 5 0.27027 0.345642 0.186992
7 6 0.378378 0.345642 0.186992
7 7 0.310811 0.345642 0.186992
7 8 0.459459 0.345642 0.186992
7 9 0.567568 0.345642 0.186992
7 10 0.689189 0.345642 0.186992
7 11 0.554054 0.345642 0.186992
7 12 0.621622 0.345642 0.186992
