# contact distance = 3
# r = [1.47296, 4.95761]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.33 0.240375 0.0646112
0 1 0.25 0.240375 0.0646112
0 2 0.29 0.240375 0.0646112
0 3 0.35 0.240375 0.0646112
0 4 0.35 0.240375 0.0646112
0 5 0.26 0.240375 0.0646112
0 6 0.25 0.240375 0.0646112
0 7 0.32 0.240375 0.0646112
0 8 0.28 0.240375 0.0646112
0 9 0.31 0.240375 0.0646112
0 10 0.24 0.240375 0.0646112
0 11 0.23 0.240375 0.0646112
0 12 0.22 0.240375 0.0646112
0 13 0.23 0.240375 0.0646112
0 14 0.23 0.240375 0.0646112
0 15 0.24 0.240375 0.0646112
0 16 0.22 0.240375 0.0646112
0 17 0.19 0.240375 0.0646112
0 18 0.19 0.240375 0.0646112
0 19 0.22 0.240375 0.0646112
1 0 0.34 0.240375 0.0646112
1 1 0.31 0.240375 0.0646112
1 2 0.32 0.240375 0.0646112
1 3 0.29 0.240375 0.0646112
1 4 0.37 0.240375 0.0646112
1 5 0.27 0.240375 0.0646112
1 6 0.23 0.240375 0.0646112
1 7 0.3 0.240375 0.0646112
1 8 0.27 0.240375 0.0646112
1 9 0.29 0.240375 0.0646112
1 10 0.24 0.240375 0.0646112
1 11 0.24 0.240375 0.0646112
1 12 0.2 0.240375 0.0646112
1 13 0.2 0.240375 0.0646112
1 14 0.21 0.240375 0.0646112
1 15 0.22 0.240375 0.0646112
1 16 0.14 0.240375 0.0646112
1 17 0.15 0.240375 0.0646112
1 18 0.14 0.240375 0.0646112
1 19 0.17 0.240375 0.0646112
2 0 0.36 0.240375 0.0646112
2 1 0.31 0.240375 0.0646112
2 2 0.36 0.240375 0.0646112
2 3 0.34 0.240375 0.0646112
2 4 0.34 0.240375 0.0646112
2 5 0.27 0.240375 0.0646112
2 6 0.3 0.240375 0.0646112
2 7 0.33 0.240375 0.0646112
2 8 0.28 0.240375 0.0646112
2 9 0.33 0.240375 0.0646112
