# contact distance = 3
# r = [1.00987, 4.02978]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.15534 0.327136 0.133532
0 1 0.145631 0.327136 0.133532
0 2 0.174757 0.327136 0.133532
0 3 0.213592 0.327136 0.133532
0 4 0.242718 0.327136 0.133532
0 5 0.281553 0.327136 0.133532
0 6 0.291262 0.327136 0.133532
0 7 0.291262 0.327136 0.133532
0 8 0.281553 0.327136 0.133532
0 9 0.31068 0.327136 0.133532
0 10 0.31068 0.327136 0.133532
0 11 0.262136 0.327136 0.133532
0 12 0.271845 0.327136 0.133532
0 13 0.174757 0.327136 0.133532
0 14 0.165049 0.327136 0.133532
0 15 0.135922 0.327136 0.133532
0 16 0.145631 0.327136 0.133532
0 17 0.135922 0.327136 0.133532
0 18 0.106796 0.327136 0.133532
0 19 0.106796 0.327136 0.133532
1 0 0.165049 0.327136 0.133532
1 1 0.145631 0.327136 0.133532
1 2 0.165049 0.327136 0.133532
1 3 0.194175 0.327136 0.133532
1 4 0.252427 0.327136 0.133532
1 5 0.291262 0.327136 0.133532
1 6 0.300971 0.327136 0.133532
1 7 0.330097 0.327136 0.133532
1 8 0.31068 0.327136 0.133532
1 9 0.291262 0.327136 0.133532
1 10 0.271845 0.327136 0.133532
1 11 0.203883 0.327136 0.133532
1 12 0.23301 0.327136 0.133532
1 13 0.165049 0.327136 0.133532
1 14 0.126214 0.327136 0.133532
1 15 0.126214 0.327136 0.133532
1 16 0.135922 0.327136 0.133532
1 17 0.126214 0.327136 0.133532
1 18 0.145631 0.327136 0.133532
1 19 0.116505 0.327136 0.133532
2 0 0.165049 0.327136 0.133532
2 1 0.184466 0.327136 0.133532
2 2 0.165049 0.327136 0.133532
2 3 0.174757 0.327136 0.133532
2 4 0.262136 0.327136 0.133532
2 5 0.31068 0.327136 0.133532
2 6 0.330097 0.327136 0.133532
2 7 0.330097 0.327136 0.133532
2 8 0.349515 0.327136 0.133532
2 9 0.291262 0.327136 0.133532
2 10 0.291262 0.327136 0.133532
2 11 0.281553 0.327136 0.133532
2 12 0.242718 0.327136 0.133532
2 13 0.145631 0.327136 0.133532
2 14 0.145631 0.327136 0.133532
2 15 0.106796 0.327136 0.133532
2 16 0.165049 0.327136 0.133532
2 17 0.174757 0.327136 0.133532
2 18 0.145631 0.327136 0.133532
2 19 0.145631 0.327136 0.133532
3 0 0.174757 0.327136 0.133532
3 1 0.184466 0.327136 0.133532
3 2 0.184466 0.327136 0.133532
3 3 0.213592 0.327136 0.133532
3 4 0.281553 0.327136 0.133532
3 5 0.320388 0.327136 0.133532
3 6 0.349515 0.327136 0.133532
3 7 0.359223 0.327136 0.133532
3 8 0.378641 0.327136 0.133532
3 9 0.339806 0.327136 0.133532
3 10 0.349515 0.327136 0.133532
3 11 0.349515 0.327136 0.133532
3 12 0.23301 0.327136 0.133532
3 13 0.213592 0.327136 0.133532
3 14 0.194175 0.327136 0.133532
3 15 0.223301 0.327136 0.133532
3 16 0.223301 0.327136 0.133532
3 17 0.213592 0.327136 0.133532
3 18 0.23301 0.327136 0.133532
3 19 0.184466 0.327136 0.133532
4 0 0.203883 0.327136 0.133532
4 1 0.194175 0.327136 0.133532
4 2 0.184466 0.327136 0.133532
4 3 0.252427 0.327136 0.133532
4 4 0.398058 0.327136 0.133532
4 5 0.38835 0.327136 0.133532
4 6 0.466019 0.327136 0.133532
4 7 0.456311 0.327136 0.133532
4 8 0.475728 0.327136 0.133532
4 9 0.456311 0.327136 0.133532
4 10 0.436893 0.327136 0.133532
4 11 0.378641 0.327136 0.133532
4 12 0.339806 0.327136 0.133532
4 13 0.242718 0.327136 0.133532
4 14 0.23301 0.327136 0.133532
