# contact distance = 3
# r = [1.63622, 4.97189]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.252336 0.238411 0.148
0 1 0.336449 0.238411 0.148
0 2 0.476636 0.238411 0.148
0 3 0.46729 0.238411 0.148
0 4 0.411215 0.238411 0.148
0 5 0.299065 0.238411 0.148
0 6 0.280374 0.238411 0.148
0 7 0.214953 0.238411 0.148
0 8 0.233645 0.238411 0.148
0 9 0.158879 0.238411 0.148
0 10 0.102804 0.238411 0.148
0 11 0.140187 0.238411 0.148
0 12 0.11215 0.238411 0.148
0 13 0.130841 0.238411 0.148
0 14 0.149533 0.238411 0.148
0 15 0.130841 0.238411 0.148
0 16 0.17757 0.238411 0.148
0 17 0.17757 0.238411 0.148
0 18 0.168224 0.238411 0.148
0 19 0.186916 0.238411 0.148
1 0 0.345794 0.238411 0.148
1 1 0.420561 0.238411 0.148
1 2 0.523364 0.238411 0.148
1 3 0.616822 0.238411 0.148
1 4 0.53271 0.238411 0.148
1 5 0.429907 0.238411 0.148
1 6 0.476636 0.238411 0.148
1 7 0.383178 0.238411 0.148
1 8 0.336449 0.238411 0.148
1 9 0.224299 0.238411 0.148
1 10 0.158879 0.238411 0.148
1 11 0.17757 0.238411 0.148
1 12 0.158879 0.238411 0.148
1 13 0.149533 0.238411 0.148
1 14 0.233645 0.238411 0.148
1 15 0.205607 0.238411 0.148
1 16 0.242991 0.238411 0.148
1 17 0.233645 0.238411 0.148
1 18 0.224299 0.238411 0.148
1 19 0.224299 0.238411 0.148
2 0 0.383178 0.238411 0.148
2 1 0.53271 0.238411 0.148
2 2 0.654206 0.238411 0.148
2 3 0.654206 0.238411 0.148
2 4 0.626168 0.238411 0.148
2 5 0.588785 0.238411 0.148
2 6 0.588785 0.238411 0.148
2 7 0.53271 0.238411 0.148
2 8 0.457944 0.238411 0.148
2 9 0.28972 0.238411 0.148
2 10 0.214953 0.238411 0.148
2 11 0.196262 0.238411 0.148
2 12 0.158879 0.238411 0.148
2 13 0.17757 0.238411 0.148
2 14 0.280374 0.238411 0.148
2 15 0.252336 0.238411 0.148
2 16 0.271028 0.238411 0.148
2 17 0.261682 0.238411 0.148
2 18 0.224299 0.238411 0.148
2 19 0.308411 0.238411 0.148
3 0 0.392523 0.238411 0.148
3 1 0.570093 0.238411 0.148
3 2 0.64486 0.238411 0.148
3 3 0.626168 0.238411 0.148
3 4 0.616822 0.238411 0.148
3 5 0.570093 0.238411 0.148
3 6 0.598131 0.238411 0.148
3 7 0.514019 0.238411 0.148
3 8 0.495327 0.238411 0.148
3 9 0.373832 0.238411 0.148
3 10 0.336449 0.238411 0.148
3 11 0.205607 0.238411 0.148
3 12 0.205607 0.238411 0.148
3 13 0.252336 0.238411 0.148
3 14 0.280374 0.238411 0.148
3 15 0.299065 0.238411 0.148
3 16 0.271028 0.238411 0.148
3 17 0.327103 0.238411 0.148
3 18 0.271028 0.238411 0.148
3 19 0.317757 0.238411 0.148
4 0 0.401869 0.238411 0.148
4 1 0.495327 0.238411 0.148
4 2 0.682243 0.238411 0.148
4 3 0.682243 0.238411 0.148
4 4 0.635514 0.238411 0.148
4 5 0.626168 0.238411 0.148
4 6 0.598131 0.238411 0.148
4 7 0.46729 0.238411 0.148
4 8 0.457944 0.238411 0.148
4 9 0.35514 0.238411 0.148
4 10 0.242991 0.238411 0.148
4 11 0.17757 0.238411 0.148
4 12 0.205607 0.238411 0.148
4 13 0.214953 0.238411 0.148
4 14 0.299065 0.238411 0.148
4 15 0.299065 0.238411 0.148
4 16 0.28972 0.238411 0.148
4 17 0.317757 0.238411 0.148
4 18 0.308411 0.238411 0.148
4 19 0.35514 0.238411 0.148
5 0 0.336449 0.238411 0.148
5 1 0.476636 0.238411 0.148
5 2 0.598131 0.238411 0.148
5 3 0.626168 0.238411 0.148
5 4 0.588785 0.238411 0.148
5 5 0.514019 0.238411 0.148
5 6 0.504673 0.238411 0.148
5 7 0.35514 0.238411 0.148
5 8 0.373832 0.238411 0.148
5 9 0.252336 0.238411 0.148
5 10 0.158879 0.238411 0.148
5 11 0.140187 0.238411 0.148
5 12 0.130841 0.238411 0.148
5 13 0.149533 0.238411 0.148
5 14 0.252336 0.238411 0.148
5 15 0.271028 0.238411 0.148
5 16 0.28972 0.238411 0.148
5 17 0.317757 0.238411 0.148
5 18 0.261682 0.238411 0.148
5 19 0.317757 0.238411 0.148
6 0 0.383178 0.238411 0.148
