row, col, cumulative power
0, 0, 2.071992e-29
0, 1, 2.302571e+03
1, 1, 2.442293e+03
0, 2, 2.557502e+03
1, 2, 2.578247e+03
2, 2, 2.582718e+03
0, 3, 2.631824e+03
1, 3, 2.646559e+03
2, 3, 2.650528e+03
0, 4, 2.662334e+03
1, 4, 2.666097e+03
3, 3, 2.667114e+03
2, 4, 2.668112e+03
3, 4, 2.668814e+03
0, 5, 2.676615e+03
1, 5, 2.677641e+03
2, 5, 2.678136e+03
4, 4, 2.678771e+03
3, 5, 2.679330e+03
0, 6, 2.682298e+03
1, 6, 2.683361e+03
2, 6, 2.683618e+03
4, 5, 2.685230e+03
3, 6, 2.685606e+03
0, 7, 2.690070e+03
5, 5, 2.690788e+03
1, 7, 2.694381e+03
4, 6, 2.694741e+03
2, 7, 2.694952e+03
3, 7, 2.695657e+03
5, 6, 2.696775e+03
0, 8, 2.697209e+03
4, 7, 2.698500e+03
1, 8, 2.700057e+03
2, 8, 2.700788e+03
6, 6, 2.701413e+03
3, 8, 2.701724e+03
5, 7, 2.702354e+03
4, 8, 2.703571e+03
0, 9, 2.705160e+03
1, 9, 2.706388e+03
6, 7, 2.706640e+03
2, 9, 2.707973e+03
5, 8, 2.708100e+03
3, 9, 2.709135e+03
4, 9, 2.709497e+03
7, 7, 2.710345e+03
6, 8, 2.711097e+03
0, 10, 2.712908e+03
1, 10, 2.713752e+03
2, 10, 2.714151e+03
5, 9, 2.714233e+03
3, 10, 2.714720e+03
7, 8, 2.716138e+03
4, 10, 2.716539e+03
6, 9, 2.716919e+03
5, 10, 2.717203e+03
8, 8, 2.717281e+03
7, 9, 2.717819e+03
6, 10, 2.717930e+03
8, 9, 2.718234e+03
7, 10, 2.718491e+03
9, 9, 2.719003e+03
8, 10, 2.719158e+03
9, 10, 2.719182e+03
10, 10, 2.719212e+03
