row, col, cumulative power
0, 0, 1.601881e-28
0, 1, 1.542325e+03
1, 1, 1.612232e+03
0, 2, 2.170026e+03
1, 2, 2.205094e+03
2, 2, 2.210188e+03
0, 3, 2.269275e+03
1, 3, 2.270831e+03
2, 3, 2.274730e+03
0, 4, 2.365686e+03
1, 4, 2.381437e+03
3, 3, 2.383111e+03
2, 4, 2.384714e+03
3, 4, 2.386082e+03
0, 5, 2.403740e+03
1, 5, 2.410023e+03
2, 5, 2.411055e+03
4, 4, 2.412503e+03
3, 5, 2.414144e+03
0, 6, 2.433926e+03
1, 6, 2.435238e+03
2, 6, 2.437288e+03
4, 5, 2.441169e+03
3, 6, 2.445633e+03
0, 7, 2.450790e+03
5, 5, 2.452036e+03
1, 7, 2.453658e+03
4, 6, 2.457479e+03
2, 7, 2.458262e+03
3, 7, 2.458800e+03
5, 6, 2.460548e+03
0, 8, 2.462191e+03
4, 7, 2.462597e+03
1, 8, 2.463420e+03
2, 8, 2.464699e+03
6, 6, 2.465152e+03
3, 8, 2.466132e+03
5, 7, 2.466462e+03
4, 8, 2.466932e+03
0, 9, 2.470001e+03
1, 9, 2.472132e+03
6, 7, 2.473296e+03
2, 9, 2.473986e+03
5, 8, 2.474645e+03
3, 9, 2.475846e+03
4, 9, 2.476077e+03
7, 7, 2.476161e+03
6, 8, 2.476360e+03
0, 10, 2.479674e+03
1, 10, 2.479909e+03
2, 10, 2.479913e+03
5, 9, 2.481258e+03
3, 10, 2.481684e+03
7, 8, 2.481970e+03
4, 10, 2.482629e+03
6, 9, 2.483058e+03
5, 10, 2.483173e+03
8, 8, 2.483426e+03
7, 9, 2.484076e+03
6, 10, 2.484138e+03
8, 9, 2.484774e+03
7, 10, 2.485259e+03
9, 9, 2.486088e+03
8, 10, 2.486203e+03
9, 10, 2.486498e+03
10, 10, 2.487456e+03
