row, col, cumulative power
0, 0, 7.888609e-29
0, 1, 2.556789e+03
1, 1, 2.891693e+03
0, 2, 3.140557e+03
1, 2, 3.164940e+03
2, 2, 3.169096e+03
0, 3, 3.238976e+03
1, 3, 3.287007e+03
2, 3, 3.293619e+03
0, 4, 3.315516e+03
1, 4, 3.323367e+03
3, 3, 3.323797e+03
2, 4, 3.327216e+03
3, 4, 3.329972e+03
0, 5, 3.330929e+03
1, 5, 3.332691e+03
2, 5, 3.333431e+03
4, 4, 3.334279e+03
3, 5, 3.335094e+03
0, 6, 3.335193e+03
1, 6, 3.338871e+03
2, 6, 3.341556e+03
4, 5, 3.342489e+03
3, 6, 3.342752e+03
0, 7, 3.345470e+03
5, 5, 3.345667e+03
1, 7, 3.345921e+03
4, 6, 3.346472e+03
2, 7, 3.347397e+03
3, 7, 3.348448e+03
5, 6, 3.348923e+03
0, 8, 3.353491e+03
4, 7, 3.355049e+03
1, 8, 3.356359e+03
2, 8, 3.356920e+03
6, 6, 3.357287e+03
3, 8, 3.357794e+03
5, 7, 3.359103e+03
4, 8, 3.360037e+03
0, 9, 3.367356e+03
1, 9, 3.368859e+03
6, 7, 3.369409e+03
2, 9, 3.370180e+03
5, 8, 3.370648e+03
3, 9, 3.371897e+03
4, 9, 3.372270e+03
7, 7, 3.372441e+03
6, 8, 3.372764e+03
0, 10, 3.379892e+03
1, 10, 3.381901e+03
2, 10, 3.382003e+03
5, 9, 3.382246e+03
3, 10, 3.382272e+03
7, 8, 3.382677e+03
4, 10, 3.382732e+03
6, 9, 3.383247e+03
5, 10, 3.383383e+03
8, 8, 3.383559e+03
7, 9, 3.384030e+03
6, 10, 3.384317e+03
8, 9, 3.384545e+03
7, 10, 3.384557e+03
9, 9, 3.385354e+03
8, 10, 3.385458e+03
9, 10, 3.385743e+03
10, 10, 3.385778e+03
