row, col, cumulative power
0, 0, 5.450844e-29
0, 1, 2.819968e+02
1, 1, 2.983327e+02
0, 2, 3.420842e+02
1, 2, 3.532111e+02
2, 2, 3.555986e+02
0, 3, 3.782874e+02
1, 3, 3.796741e+02
2, 3, 3.822536e+02
0, 4, 3.918302e+02
1, 4, 3.929116e+02
3, 3, 3.932906e+02
2, 4, 3.937589e+02
3, 4, 3.945119e+02
0, 5, 4.422494e+02
1, 5, 4.441160e+02
2, 5, 4.451051e+02
4, 4, 4.454033e+02
3, 5, 4.465411e+02
0, 6, 4.481203e+02
1, 6, 4.488063e+02
2, 6, 4.493599e+02
4, 5, 4.496612e+02
3, 6, 4.506229e+02
0, 7, 4.524255e+02
5, 5, 4.528372e+02
1, 7, 4.540380e+02
4, 6, 4.552978e+02
2, 7, 4.558887e+02
3, 7, 4.563220e+02
5, 6, 4.567876e+02
0, 8, 4.586006e+02
4, 7, 4.590236e+02
1, 8, 4.599054e+02
2, 8, 4.607338e+02
6, 6, 4.613022e+02
3, 8, 4.626305e+02
5, 7, 4.629085e+02
4, 8, 4.634807e+02
0, 9, 4.660217e+02
1, 9, 4.669348e+02
6, 7, 4.680458e+02
2, 9, 4.686299e+02
5, 8, 4.688152e+02
3, 9, 4.691336e+02
4, 9, 4.692863e+02
7, 7, 4.693095e+02
6, 8, 4.694020e+02
0, 10, 4.853924e+02
1, 10, 4.858742e+02
2, 10, 4.859211e+02
5, 9, 4.861416e+02
3, 10, 4.865099e+02
7, 8, 4.869790e+02
4, 10, 4.871222e+02
6, 9, 4.877249e+02
5, 10, 4.877508e+02
8, 8, 4.880384e+02
7, 9, 4.883223e+02
6, 10, 4.883694e+02
8, 9, 4.885333e+02
7, 10, 4.888192e+02
9, 9, 4.888643e+02
8, 10, 4.890829e+02
9, 10, 4.893698e+02
10, 10, 4.896028e+02
