row, col, cumulative power
0, 0, 0.000000e+00
0, 1, 7.838116e+02
1, 1, 8.325696e+02
0, 2, 8.439906e+02
1, 2, 8.652375e+02
2, 2, 8.681474e+02
0, 3, 8.976123e+02
1, 3, 9.109799e+02
2, 3, 9.233811e+02
0, 4, 9.466670e+02
1, 4, 9.520572e+02
3, 3, 9.546370e+02
2, 4, 9.569440e+02
3, 4, 9.598989e+02
0, 5, 1.003298e+03
1, 5, 1.014283e+03
2, 5, 1.016874e+03
4, 4, 1.017588e+03
3, 5, 1.022892e+03
0, 6, 1.022930e+03
1, 6, 1.026530e+03
2, 6, 1.028559e+03
4, 5, 1.029163e+03
3, 6, 1.029804e+03
0, 7, 1.041258e+03
5, 5, 1.041882e+03
1, 7, 1.047336e+03
4, 6, 1.049629e+03
2, 7, 1.052104e+03
3, 7, 1.052903e+03
5, 6, 1.053900e+03
0, 8, 1.064104e+03
4, 7, 1.064421e+03
1, 8, 1.069293e+03
2, 8, 1.073920e+03
6, 6, 1.074185e+03
3, 8, 1.078430e+03
5, 7, 1.079452e+03
4, 8, 1.081167e+03
0, 9, 1.084068e+03
1, 9, 1.085921e+03
6, 7, 1.086122e+03
2, 9, 1.087781e+03
5, 8, 1.089014e+03
3, 9, 1.091137e+03
4, 9, 1.091366e+03
7, 7, 1.092449e+03
6, 8, 1.093464e+03
0, 10, 1.093980e+03
1, 10, 1.095407e+03
2, 10, 1.097973e+03
5, 9, 1.099521e+03
3, 10, 1.099838e+03
7, 8, 1.099898e+03
4, 10, 1.100187e+03
6, 9, 1.100299e+03
5, 10, 1.100313e+03
8, 8, 1.101405e+03
7, 9, 1.101909e+03
6, 10, 1.102051e+03
8, 9, 1.102799e+03
7, 10, 1.102829e+03
9, 9, 1.103096e+03
8, 10, 1.103353e+03
9, 10, 1.103386e+03
10, 10, 1.103417e+03
