row, col, cumulative power
0, 0, 7.888609e-29
0, 1, 2.377464e+00
1, 1, 2.138505e+01
0, 2, 6.477013e+02
1, 2, 6.680387e+02
2, 2, 7.022296e+02
0, 3, 1.230461e+03
1, 3, 1.241028e+03
2, 3, 1.263005e+03
0, 4, 1.549140e+03
1, 4, 1.552368e+03
3, 3, 1.558816e+03
2, 4, 1.571887e+03
3, 4, 1.593495e+03
0, 5, 1.597209e+03
1, 5, 1.604866e+03
2, 5, 1.605739e+03
4, 4, 1.620390e+03
3, 5, 1.625849e+03
0, 6, 1.633035e+03
1, 6, 1.634432e+03
2, 6, 1.637643e+03
4, 5, 1.637878e+03
3, 6, 1.640375e+03
0, 7, 1.640900e+03
5, 5, 1.642006e+03
1, 7, 1.642365e+03
4, 6, 1.645103e+03
2, 7, 1.646064e+03
3, 7, 1.647971e+03
5, 6, 1.650640e+03
0, 8, 1.650789e+03
4, 7, 1.651927e+03
1, 8, 1.655104e+03
2, 8, 1.655903e+03
6, 6, 1.656050e+03
3, 8, 1.656364e+03
5, 7, 1.656907e+03
4, 8, 1.657254e+03
0, 9, 1.665468e+03
1, 9, 1.668551e+03
6, 7, 1.668910e+03
2, 9, 1.669449e+03
5, 8, 1.670617e+03
3, 9, 1.671064e+03
4, 9, 1.675272e+03
7, 7, 1.675722e+03
6, 8, 1.677231e+03
0, 10, 1.677234e+03
1, 10, 1.677823e+03
2, 10, 1.678798e+03
5, 9, 1.681684e+03
3, 10, 1.682259e+03
7, 8, 1.683884e+03
4, 10, 1.683959e+03
6, 9, 1.686169e+03
5, 10, 1.686456e+03
8, 8, 1.686624e+03
7, 9, 1.687399e+03
6, 10, 1.687504e+03
8, 9, 1.688335e+03
7, 10, 1.688891e+03
9, 9, 1.689649e+03
8, 10, 1.690191e+03
9, 10, 1.690267e+03
10, 10, 1.690627e+03
