row, col, cumulative power
0, 0, 1.779867e-29
0, 1, 2.901596e+01
1, 1, 5.052715e+01
0, 2, 1.038557e+03
1, 2, 1.075583e+03
2, 2, 1.096415e+03
0, 3, 2.101230e+03
1, 3, 2.114476e+03
2, 3, 2.160226e+03
0, 4, 2.277103e+03
1, 4, 2.280161e+03
3, 3, 2.320759e+03
2, 4, 2.323230e+03
3, 4, 2.332796e+03
0, 5, 2.338509e+03
1, 5, 2.342040e+03
2, 5, 2.347845e+03
4, 4, 2.348274e+03
3, 5, 2.351313e+03
0, 6, 2.450476e+03
1, 6, 2.455638e+03
2, 6, 2.464435e+03
4, 5, 2.465122e+03
3, 6, 2.473369e+03
0, 7, 2.493825e+03
5, 5, 2.494850e+03
1, 7, 2.496242e+03
4, 6, 2.498290e+03
2, 7, 2.499109e+03
3, 7, 2.500304e+03
5, 6, 2.501364e+03
0, 8, 2.576382e+03
4, 7, 2.578242e+03
1, 8, 2.582430e+03
2, 8, 2.588049e+03
6, 6, 2.588717e+03
3, 8, 2.595200e+03
5, 7, 2.596192e+03
4, 8, 2.597956e+03
0, 9, 2.624323e+03
1, 9, 2.625846e+03
6, 7, 2.626335e+03
2, 9, 2.627184e+03
5, 8, 2.628363e+03
3, 9, 2.630218e+03
4, 9, 2.632370e+03
7, 7, 2.632491e+03
6, 8, 2.632976e+03
0, 10, 2.643865e+03
1, 10, 2.644015e+03
2, 10, 2.645787e+03
5, 9, 2.646917e+03
3, 10, 2.647442e+03
7, 8, 2.649760e+03
4, 10, 2.651806e+03
6, 9, 2.652211e+03
5, 10, 2.652930e+03
8, 8, 2.653998e+03
7, 9, 2.654746e+03
6, 10, 2.654799e+03
8, 9, 2.655549e+03
7, 10, 2.656762e+03
9, 9, 2.656869e+03
8, 10, 2.657190e+03
9, 10, 2.657297e+03
10, 10, 2.657765e+03
