# contact distance = 2.5
# r = [1.47296, 4.95761]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.27 0.143325 0.0566365
0 1 0.18 0.143325 0.0566365
0 2 0.24 0.143325 0.0566365
0 3 0.21 0.143325 0.0566365
0 4 0.27 0.143325 0.0566365
0 5 0.21 0.143325 0.0566365
0 6 0.19 0.143325 0.0566365
0 7 0.22 0.143325 0.0566365
0 8 0.2 0.143325 0.0566365
0 9 0.24 0.143325 0.0566365
0 10 0.15 0.143325 0.0566365
0 11 0.14 0.143325 0.0566365
0 12 0.12 0.143325 0.0566365
0 13 0.12 0.143325 0.0566365
0 14 0.12 0.143325 0.0566365
0 15 0.17 0.143325 0.0566365
0 16 0.18 0.143325 0.0566365
0 17 0.15 0.143325 0.0566365
0 18 0.12 0.143325 0.0566365
0 19 0.17 0.143325 0.0566365
1 0 0.25 0.143325 0.0566365
1 1 0.16 0.143325 0.0566365
1 2 0.19 0.143325 0.0566365
1 3 0.19 0.143325 0.0566365
1 4 0.22 0.143325 0.0566365
1 5 0.15 0.143325 0.0566365
1 6 0.14 0.143325 0.0566365
1 7 0.18 0.143325 0.0566365
1 8 0.17 0.143325 0.0566365
1 9 0.21 0.143325 0.0566365
1 10 0.14 0.143325 0.0566365
1 11 0.16 0.143325 0.0566365
1 12 0.12 0.143325 0.0566365
1 13 0.11 0.143325 0.0566365
1 14 0.13 0.143325 0.0566365
1 15 0.09 0.143325 0.0566365
1 16 0.1 0.143325 0.0566365
1 17 0.04 0.143325 0.0566365
1 18 0.1 0.143325 0.0566365
1 19 0.14 0.143325 0.0566365
2 0 0.31 0.143325 0.0566365
2 1 0.24 0.143325 0.0566365
2 2 0.28 0.143325 0.0566365
2 3 0.22 0.143325 0.0566365
2 4 0.26 0.143325 0.0566365
2 5 0.18 0.143325 0.0566365
2 6 0.16 0.143325 0.0566365
2 7 0.25 0.143325 0.0566365
2 8 0.23 0.143325 0.0566365
2 9 0.24 0.143325 0.0566365
2 10 0.15 0.143325 0.0566365
2 11 0.1 0.143325 0.0566365
2 12 0.09 0.143325 0.0566365
2 13 0.14 0.143325 0.0566365
2 14 0.19 0.143325 0.0566365
2 15 0.12 0.143325 0.0566365
2 16 0.1 0.143325 0.0566365
2 17 0.07 0.143325 0.0566365
2 18 0.08 0.143325 0.0566365
2 19 0.14 0.143325 0.0566365
3 0 0.27 0.143325 0.0566365
3 1 0.17 0.143325 0.0566365
3 2 0.23 0.143325 0.0566365
3 3 0.17 0.143325 0.0566365
3 4 0.22 0.143325 0.0566365
3 5 0.12 0.143325 0.0566365
3 6 0.13 0.143325 0.0566365
3 7 0.22 0.143325 0.0566365
3 8 0.12 0.143325 0.0566365
3 9 0.18 0.143325 0.0566365
3 10 0.1 0.143325 0.0566365
3 11 0.11 0.143325 0.0566365
3 12 0.11 0.143325 0.0566365
3 13 0.08 0.143325 0.0566365
3 14 0.16 0.143325 0.0566365
3 15 0.12 0.143325 0.0566365
3 16 0.12 0.143325 0.0566365
3 17 0.07 0.143325 0.0566365
3 18 0.04 0.143325 0.0566365
3 19 0.12 0.143325 0.0566365
4 0 0.26 0.143325 0.0566365
4 1 0.22 0.143325 0.0566365
4 2 0.23 0.143325 0.0566365
4 3 0.21 0.143325 0.0566365
4 4 0.18 0.143325 0.0566365
4 5 0.15 0.143325 0.0566365
4 6 0.17 0.143325 0.0566365
4 7 0.18 0.143325 0.0566365
4 8 0.15 0.143325 0.0566365
4 9 0.18 0.143325 0.0566365
4 10 0.11 0.143325 0.0566365
4 11 0.1 0.143325 0.0566365
4 12 0.1 0.143325 0.0566365
4 13 0.1 0.143325 0.0566365
4 14 0.13 0.143325 0.0566365
4 15 0.11 0.143325 0.0566365
4 16 0.13 0.143325 0.0566365
4 17 0.07 0.143325 0.0566365
4 18 0.04 0.143325 0.0566365
4 19 0.13 0.143325 0.0566365
5 0 0.24 0.143325 0.0566365
5 1 0.19 0.143325 0.0566365
5 2 0.24 0.143325 0.0566365
5 3 0.18 0.143325 0.0566365
5 4 0.2 0.143325 0.0566365
5 5 0.13 0.143325 0.0566365
5 6 0.13 0.143325 0.0566365
5 7 0.13 0.143325 0.0566365
5 8 0.09 0.143325 0.0566365
5 9 0.14 0.143325 0.0566365
5 10 0.09 0.143325 0.0566365
5 11 0.11 0.143325 0.0566365
5 12 0.08 0.143325 0.0566365
5 13 0.09 0.143325 0.0566365
5 14 0.09 0.143325 0.0566365
5 15 0.07 0.143325 0.0566365
5 16 0.09 0.143325 0.0566365
5 17 0.05 0.143325 0.0566365
5 18 0.05 0.143325 0.0566365
5 19 0.12 0.143325 0.0566365
6 0 0.26 0.143325 0.0566365
6 1 0.17 0.143325 0.0566365
6 2 0.23 0.143325 0.0566365
6 3 0.17 0.143325 0.0566365
6 4 0.19 0.143325 0.0566365
6 5 0.14 0.143325 0.0566365
6 6 0.11 0.143325 0.0566365
6 7 0.16 0.143325 0.0566365
6 8 0.15 0.143325 0.0566365
6 9 0.15 0.143325 0.0566365
6 10 0.08 0.143325 0.0566365
6 11 0.09 0.143325 0.0566365
6 12 0.08 0.143325 0.0566365
6 13 0.13 0.143325 0.0566365
6 14 0.14 0.143325 0.0566365
6 15 0.09 0.143325 0.0566365
6 16 0.1 0.143325 0.0566365
6 17 0.1 0.143325 0.0566365
6 18 0.07 0.143325 0.0566365
6 19 0.13 0.143325 0.0566365
7 0 0.25 0.143325 0.0566365
7 1 0.26 0.143325 0.0566365
7 2 0.3 0.143325 0.0566365
