# contact distance = 2.5
# r = [0.225853, 3.56744]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.0595238 0.224554 0.155125
0 1 0.0595238 0.224554 0.155125
0 2 0.0714286 0.224554 0.155125
0 3 0.047619 0.224554 0.155125
0 4 0.0714286 0.224554 0.155125
0 5 0.0833333 0.224554 0.155125
0 6 0.0357143 0.224554 0.155125
0 7 0.0357143 0.224554 0.155125
0 8 0.0595238 0.224554 0.155125
0 9 0.047619 0.224554 0.155125
0 10 0.0595238 0.224554 0.155125
0 11 0.107143 0.224554 0.155125
0 12 0.107143 0.224554 0.155125
0 13 0.0952381 0.224554 0.155125
0 14 0.0714286 0.224554 0.155125
0 15 0.0595238 0.224554 0.155125
0 16 0.0833333 0.224554 0.155125
0 17 0.0714286 0.224554 0.155125
0 18 0.0714286 0.224554 0.155125
0 19 0.0238095 0.224554 0.155125
1 0 0.0357143 0.224554 0.155125
1 1 0.0357143 0.224554 0.155125
1 2 0.0238095 0.224554 0.155125
1 3 0.0714286 0.224554 0.155125
1 4 0.0952381 0.224554 0.155125
1 5 0.0833333 0.224554 0.155125
1 6 0.0833333 0.224554 0.155125
1 7 0.047619 0.224554 0.155125
1 8 0.0595238 0.224554 0.155125
1 9 0.0833333 0.224554 0.155125
1 10 0.047619 0.224554 0.155125
1 11 0.0833333 0.224554 0.155125
1 12 0.0952381 0.224554 0.155125
1 13 0.0952381 0.224554 0.155125
1 14 0.0952381 0.224554 0.155125
1 15 0.0833333 0.224554 0.155125
1 16 0.0833333 0.224554 0.155125
1 17 0.0714286 0.224554 0.155125
1 18 0.0833333 0.224554 0.155125
1 19 0.0952381 0.224554 0.155125
2 0 0.0357143 0.224554 0.155125
2 1 0.0357143 0.224554 0.155125
2 2 0.0595238 0.224554 0.155125
2 3 0.0595238 0.224554 0.155125
2 4 0.0595238 0.224554 0.155125
2 5 0.0952381 0.224554 0.155125
2 6 0.0714286 0.224554 0.155125
2 7 0.0595238 0.224554 0.155125
2 8 0.0357143 0.224554 0.155125
2 9 0.0595238 0.224554 0.155125
2 10 0.0833333 0.224554 0.155125
2 11 0.0833333 0.224554 0.155125
2 12 0.0714286 0.224554 0.155125
2 13 0.0833333 0.224554 0.155125
2 14 0.107143 0.224554 0.155125
2 15 0.107143 0.224554 0.155125
2 16 0.0595238 0.224554 0.155125
2 17 0.0595238 0.224554 0.155125
2 18 0.0833333 0.224554 0.155125
2 19 0.0952381 0.224554 0.155125
3 0 0.0357143 0.224554 0.155125
3 1 0.0714286 0.224554 0.155125
3 2 0.0833333 0.224554 0.155125
3 3 0.107143 0.224554 0.155125
3 4 0.130952 0.224554 0.155125
3 5 0.130952 0.224554 0.155125
3 6 0.130952 0.224554 0.155125
3 7 0.119048 0.224554 0.155125
3 8 0.130952 0.224554 0.155125
3 9 0.130952 0.224554 0.155125
3 10 0.142857 0.224554 0.155125
3 11 0.130952 0.224554 0.155125
3 12 0.119048 0.224554 0.155125
3 13 0.142857 0.224554 0.155125
3 14 0.166667 0.224554 0.155125
3 15 0.130952 0.224554 0.155125
3 16 0.130952 0.224554 0.155125
3 17 0.0833333 0.224554 0.155125
3 18 0.0833333 0.224554 0.155125
3 19 0.107143 0.224554 0.155125
4 0 0.0714286 0.224554 0.155125
4 1 0.0952381 0.224554 0.155125
4 2 0.0833333 0.224554 0.155125
4 3 0.154762 0.224554 0.155125
4 4 0.190476 0.224554 0.155125
4 5 0.214286 0.224554 0.155125
4 6 0.22619 0.224554 0.155125
4 7 0.178571 0.224554 0.155125
4 8 0.166667 0.224554 0.155125
4 9 0.202381 0.224554 0.155125
4 10 0.27381 0.224554 0.155125
4 11 0.309524 0.224554 0.155125
4 12 0.25 0.224554 0.155125
4 13 0.238095 0.224554 0.155125
4 14 0.285714 0.224554 0.155125
4 15 0.309524 0.224554 0.155125
4 16 0.202381 0.224554 0.155125
4 17 0.0952381 0.224554 0.155125
4 18 0.0714286 0.224554 0.155125
4 19 0.0833333 0.224554 0.155125
5 0 0.0714286 0.224554 0.155125
5 1 0.119048 0.224554 0.155125
5 2 0.107143 0.224554 0.155125
5 3 0.154762 0.224554 0.155125
5 4 0.202381 0.224554 0.155125
5 5 0.27381 0.224554 0.155125
5 6 0.357143 0.224554 0.155125
5 7 0.321429 0.224554 0.155125
5 8 0.285714 0.224554 0.155125
5 9 0.297619 0.224554 0.155125
5 10 0.321429 0.224554 0.155125
5 11 0.428571 0.224554 0.155125
5 12 0.333333 0.224554 0.155125
5 13 0.333333 0.224554 0.155125
5 14 0.5 0.224554 0.155125
5 15 0.511905 0.224554 0.155125
5 16 0.416667 0.224554 0.155125
5 17 0.22619 0.224554 0.155125
5 18 0.119048 0.224554 0.155125
5 19 0.119048 0.224554 0.155125
6 0 0.0952381 0.224554 0.155125
6 1 0.119048 0.224554 0.155125
6 2 0.107143 0.224554 0.155125
6 3 0.166667 0.224554 0.155125
6 4 0.25 0.224554 0.155125
6 5 0.333333 0.224554 0.155125
6 6 0.369048 0.224554 0.155125
6 7 0.404762 0.224554 0.155125
6 8 0.321429 0.224554 0.155125
6 9 0.297619 0.224554 0.155125
6 10 0.428571 0.224554 0.155125
6 11 0.428571 0.224554 0.155125
6 12 0.47619 0.224554 0.155125
6 13 0.416667 0.224554 0.155125
6 14 0.47619 0.224554 0.155125
6 15 0.559524 0.224554 0.155125
6 16 0.452381 0.224554 0.155125
6 17 0.27381 0.224554 0.155125
6 18 0.130952 0.224554 0.155125
6 19 0.0952381 0.224554 0.155125
7 0 0.0714286 0.224554 0.155125
7 1 0.0833333 0.224554 0.155125
7 2 0.0952381 0.224554 0.155125
7 3 0.119048 0.224554 0.155125
7 4 0.27381 0.224554 0.155125
7 5 0.392857 0.224554 0.155125
7 6 0.416667 0.224554 0.155125
7 7 0.404762 0.224554 0.155125
7 8 0.238095 0.224554 0.155125
