# contact distance = 2.5
# r = [1.00987, 4.02978]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.0970874 0.200364 0.103596
0 1 0.0776699 0.200364 0.103596
0 2 0.116505 0.200364 0.103596
0 3 0.135922 0.200364 0.103596
0 4 0.194175 0.200364 0.103596
0 5 0.184466 0.200364 0.103596
0 6 0.203883 0.200364 0.103596
0 7 0.174757 0.200364 0.103596
0 8 0.165049 0.200364 0.103596
0 9 0.165049 0.200364 0.103596
0 10 0.213592 0.200364 0.103596
0 11 0.174757 0.200364 0.103596
0 12 0.184466 0.200364 0.103596
0 13 0.0873786 0.200364 0.103596
0 14 0.0679612 0.200364 0.103596
0 15 0.0485437 0.200364 0.103596
0 16 0.0873786 0.200364 0.103596
0 17 0.0679612 0.200364 0.103596
0 18 0.0679612 0.200364 0.103596
0 19 0.0776699 0.200364 0.103596
1 0 0.0873786 0.200364 0.103596
1 1 0.0970874 0.200364 0.103596
1 2 0.106796 0.200364 0.103596
1 3 0.0873786 0.200364 0.103596
1 4 0.165049 0.200364 0.103596
1 5 0.165049 0.200364 0.103596
1 6 0.15534 0.200364 0.103596
1 7 0.194175 0.200364 0.103596
1 8 0.15534 0.200364 0.103596
1 9 0.165049 0.200364 0.103596
1 10 0.165049 0.200364 0.103596
1 11 0.145631 0.200364 0.103596
1 12 0.145631 0.200364 0.103596
1 13 0.0582524 0.200364 0.103596
1 14 0.0582524 0.200364 0.103596
1 15 0.0582524 0.200364 0.103596
1 16 0.038835 0.200364 0.103596
1 17 0.0776699 0.200364 0.103596
1 18 0.0679612 0.200364 0.103596
1 19 0.0485437 0.200364 0.103596
2 0 0.0582524 0.200364 0.103596
2 1 0.0873786 0.200364 0.103596
2 2 0.106796 0.200364 0.103596
2 3 0.0873786 0.200364 0.103596
2 4 0.15534 0.200364 0.103596
2 5 0.174757 0.200364 0.103596
2 6 0.213592 0.200364 0.103596
2 7 0.184466 0.200364 0.103596
2 8 0.15534 0.200364 0.103596
2 9 0.184466 0.200364 0.103596
2 10 0.174757 0.200364 0.103596
2 11 0.165049 0.200364 0.103596
2 12 0.145631 0.200364 0.103596
2 13 0.0776699 0.200364 0.103596
2 14 0.038835 0.200364 0.103596
2 15 0.0582524 0.200364 0.103596
2 16 0.0582524 0.200364 0.103596
2 17 0.0776699 0.200364 0.103596
2 18 0.0776699 0.200364 0.103596
2 19 0.0873786 0.200364 0.103596
3 0 0.145631 0.200364 0.103596
3 1 0.106796 0.200364 0.103596
3 2 0.0970874 0.200364 0.103596
