# contact distance = 2.5
# r = [1.0348, 3.67773]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.351351 0.212027 0.153078
0 1 0.337838 0.212027 0.153078
0 2 0.135135 0.212027 0.153078
0 3 0.108108 0.212027 0.153078
0 4 0.162162 0.212027 0.153078
0 5 0.121622 0.212027 0.153078
0 6 0.256757 0.212027 0.153078
0 7 0.216216 0.212027 0.153078
0 8 0.324324 0.212027 0.153078
0 9 0.459459 0.212027 0.153078
0 10 0.513514 0.212027 0.153078
0 11 0.472973 0.212027 0.153078
0 12 0.567568 0.212027 0.153078
0 13 0.540541 0.212027 0.153078
0 14 0.486486 0.212027 0.153078
0 15 0.391892 0.212027 0.153078
0 16 0.378378 0.212027 0.153078
0 17 0.256757 0.212027 0.153078
0 18 0.135135 0.212027 0.153078
0 19 0.0810811 0.212027 0.153078
1 0 0.324324 0.212027 0.153078
1 1 0.297297 0.212027 0.153078
1 2 0.175676 0.212027 0.153078
1 3 0.135135 0.212027 0.153078
1 4 0.121622 0.212027 0.153078
1 5 0.135135 0.212027 0.153078
1 6 0.216216 0.212027 0.153078
1 7 0.22973 0.212027 0.153078
1 8 0.297297 0.212027 0.153078
1 9 0.459459 0.212027 0.153078
1 10 0.594595 0.212027 0.153078
1 11 0.432432 0.212027 0.153078
1 12 0.540541 0.212027 0.153078
1 13 0.5 0.212027 0.153078
1 14 0.432432 0.212027 0.153078
1 15 0.364865 0.212027 0.153078
1 16 0.310811 0.212027 0.153078
1 17 0.202703 0.212027 0.153078
1 18 0.0810811 0.212027 0.153078
1 19 0.0405405 0.212027 0.153078
2 0 0.202703 0.212027 0.153078
2 1 0.175676 0.212027 0.153078
2 2 0.108108 0.212027 0.153078
2 3 0.0540541 0.212027 0.153078
2 4 0.0405405 0.212027 0.153078
2 5 0.108108 0.212027 0.153078
2 6 0.121622 0.212027 0.153078
2 7 0.0945946 0.212027 0.153078
2 8 0.202703 0.212027 0.153078
2 9 0.27027 0.212027 0.153078
2 10 0.364865 0.212027 0.153078
2 11 0.27027 0.212027 0.153078
2 12 0.324324 0.212027 0.153078
2 13 0.297297 0.212027 0.153078
2 14 0.324324 0.212027 0.153078
2 15 0.175676 0.212027 0.153078
2 16 0.243243 0.212027 0.153078
2 17 0.0945946 0.212027 0.153078
2 18 0.027027 0.212027 0.153078
2 19 0.0540541 0.212027 0.153078
3 0 0.108108 0.212027 0.153078
3 1 0.0675676 0.212027 0.153078
3 2 0.0540541 0.212027 0.153078
3 3 0.0810811 0.212027 0.153078
3 4 0.0405405 0.212027 0.153078
3 5 0.0675676 0.212027 0.153078
3 6 0.0810811 0.212027 0.153078
3 7 0.0675676 0.212027 0.153078
3 8 0.0810811 0.212027 0.153078
3 9 0.0810811 0.212027 0.153078
3 10 0.108108 0.212027 0.153078
3 11 0.121622 0.212027 0.153078
3 12 0.189189 0.212027 0.153078
3 13 0.162162 0.212027 0.153078
3 14 0.148649 0.212027 0.153078
3 15 0.0945946 0.212027 0.153078
3 16 0.108108 0.212027 0.153078
3 17 0.0675676 0.212027 0.153078
3 18 0.0405405 0.212027 0.153078
3 19 0.0405405 0.212027 0.153078
4 0 0.148649 0.212027 0.153078
4 1 0.0405405 0.212027 0.153078
4 2 0.0540541 0.212027 0.153078
