# contact distance = 3
# r = [1.16656, 4.45406]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.155556 0.290926 0.0928321
0 1 0.177778 0.290926 0.0928321
0 2 0.192593 0.290926 0.0928321
0 3 0.281481 0.290926 0.0928321
0 4 0.281481 0.290926 0.0928321
0 5 0.237037 0.290926 0.0928321
0 6 0.22963 0.290926 0.0928321
0 7 0.192593 0.290926 0.0928321
0 8 0.17037 0.290926 0.0928321
0 9 0.162963 0.290926 0.0928321
0 10 0.148148 0.290926 0.0928321
0 11 0.155556 0.290926 0.0928321
0 12 0.0888889 0.290926 0.0928321
0 13 0.118519 0.290926 0.0928321
0 14 0.118519 0.290926 0.0928321
0 15 0.155556 0.290926 0.0928321
0 16 0.185185 0.290926 0.0928321
0 17 0.192593 0.290926 0.0928321
0 18 0.2 0.290926 0.0928321
0 19 0.177778 0.290926 0.0928321
1 0 0.17037 0.290926 0.0928321
1 1 0.259259 0.290926 0.0928321
1 2 0.266667 0.290926 0.0928321
1 3 0.303704 0.290926 0.0928321
1 4 0.325926 0.290926 0.0928321
1 5 0.333333 0.290926 0.0928321
1 6 0.303704 0.290926 0.0928321
1 7 0.22963 0.290926 0.0928321
1 8 0.274074 0.290926 0.0928321
1 9 0.207407 0.290926 0.0928321
1 10 0.185185 0.290926 0.0928321
1 11 0.17037 0.290926 0.0928321
1 12 0.133333 0.290926 0.0928321
1 13 0.125926 0.290926 0.0928321
1 14 0.133333 0.290926 0.0928321
1 15 0.162963 0.290926 0.0928321
1 16 0.214815 0.290926 0.0928321
1 17 0.266667 0.290926 0.0928321
1 18 0.296296 0.290926 0.0928321
1 19 0.244444 0.290926 0.0928321
2 0 0.177778 0.290926 0.0928321
2 1 0.259259 0.290926 0.0928321
2 2 0.288889 0.290926 0.0928321
2 3 0.311111 0.290926 0.0928321
2 4 0.37037 0.290926 0.0928321
2 5 0.355556 0.290926 0.0928321
2 6 0.4 0.290926 0.0928321
2 7 0.274074 0.290926 0.0928321
