# contact distance = 3
# r = [1.01323, 4.95228]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.253968 0.264405 0.0606537
0 1 0.277778 0.264405 0.0606537
0 2 0.309524 0.264405 0.0606537
0 3 0.285714 0.264405 0.0606537
0 4 0.309524 0.264405 0.0606537
0 5 0.261905 0.264405 0.0606537
0 6 0.285714 0.264405 0.0606537
0 7 0.253968 0.264405 0.0606537
0 8 0.261905 0.264405 0.0606537
0 9 0.261905 0.264405 0.0606537
0 10 0.285714 0.264405 0.0606537
0 11 0.253968 0.264405 0.0606537
0 12 0.238095 0.264405 0.0606537
0 13 0.214286 0.264405 0.0606537
0 14 0.198413 0.264405 0.0606537
0 15 0.18254 0.264405 0.0606537
0 16 0.150794 0.264405 0.0606537
0 17 0.150794 0.264405 0.0606537
0 18 0.18254 0.264405 0.0606537
0 19 0.198413 0.264405 0.0606537
1 0 0.31746 0.264405 0.0606537
1 1 0.309524 0.264405 0.0606537
1 2 0.301587 0.264405 0.0606537
1 3 0.349206 0.264405 0.0606537
1 4 0.357143 0.264405 0.0606537
1 5 0.277778 0.264405 0.0606537
1 6 0.333333 0.264405 0.0606537
1 7 0.269841 0.264405 0.0606537
1 8 0.301587 0.264405 0.0606537
1 9 0.285714 0.264405 0.0606537
1 10 0.293651 0.264405 0.0606537
1 11 0.285714 0.264405 0.0606537
1 12 0.269841 0.264405 0.0606537
1 13 0.238095 0.264405 0.0606537
1 14 0.230159 0.264405 0.0606537
1 15 0.190476 0.264405 0.0606537
1 16 0.150794 0.264405 0.0606537
1 17 0.18254 0.264405 0.0606537
1 18 0.174603 0.264405 0.0606537
1 19 0.246032 0.264405 0.0606537
2 0 0.293651 0.264405 0.0606537
2 1 0.325397 0.264405 0.0606537
2 2 0.31746 0.264405 0.0606537
2 3 0.325397 0.264405 0.0606537
2 4 0.357143 0.264405 0.0606537
2 5 0.31746 0.264405 0.0606537
2 6 0.365079 0.264405 0.0606537
2 7 0.309524 0.264405 0.0606537
2 8 0.31746 0.264405 0.0606537
2 9 0.31746 0.264405 0.0606537
2 10 0.309524 0.264405 0.0606537
2 11 0.325397 0.264405 0.0606537
2 12 0.285714 0.264405 0.0606537
2 13 0.285714 0.264405 0.0606537
2 14 0.253968 0.264405 0.0606537
2 15 0.214286 0.264405 0.0606537
2 16 0.190476 0.264405 0.0606537
2 17 0.190476 0.264405 0.0606537
2 18 0.222222 0.264405 0.0606537
2 19 0.261905 0.264405 0.0606537
3 0 0.253968 0.264405 0.0606537
3 1 0.277778 0.264405 0.0606537
3 2 0.309524 0.264405 0.0606537
3 3 0.34127 0.264405 0.0606537
3 4 0.349206 0.264405 0.0606537
3 5 0.309524 0.264405 0.0606537
3 6 0.349206 0.264405 0.0606537
3 7 0.365079 0.264405 0.0606537
3 8 0.357143 0.264405 0.0606537
3 9 0.34127 0.264405 0.0606537
3 10 0.34127 0.264405 0.0606537
3 11 0.333333 0.264405 0.0606537
3 12 0.333333 0.264405 0.0606537
3 13 0.293651 0.264405 0.0606537
3 14 0.230159 0.264405 0.0606537
3 15 0.253968 0.264405 0.0606537
3 16 0.230159 0.264405 0.0606537
3 17 0.222222 0.264405 0.0606537
3 18 0.269841 0.264405 0.0606537
3 19 0.285714 0.264405 0.0606537
4 0 0.301587 0.264405 0.0606537
4 1 0.31746 0.264405 0.0606537
4 2 0.31746 0.264405 0.0606537
4 3 0.31746 0.264405 0.0606537
4 4 0.34127 0.264405 0.0606537
4 5 0.325397 0.264405 0.0606537
4 6 0.357143 0.264405 0.0606537
4 7 0.380952 0.264405 0.0606537
4 8 0.349206 0.264405 0.0606537
4 9 0.293651 0.264405 0.0606537
4 10 0.31746 0.264405 0.0606537
4 11 0.34127 0.264405 0.0606537
4 12 0.349206 0.264405 0.0606537
4 13 0.34127 0.264405 0.0606537
4 14 0.285714 0.264405 0.0606537
4 15 0.246032 0.264405 0.0606537
4 16 0.190476 0.264405 0.0606537
