# contact distance = 3
# r = [0.683036, 4.77415]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.0634921 0.272341 0.15585
0 1 0.0793651 0.272341 0.15585
0 2 0.0793651 0.272341 0.15585
0 3 0.0952381 0.272341 0.15585
0 4 0.0714286 0.272341 0.15585
0 5 0.0793651 0.272341 0.15585
0 6 0.0952381 0.272341 0.15585
0 7 0.0793651 0.272341 0.15585
0 8 0.0952381 0.272341 0.15585
0 9 0.0873016 0.272341 0.15585
0 10 0.0555556 0.272341 0.15585
0 11 0.0714286 0.272341 0.15585
0 12 0.103175 0.272341 0.15585
0 13 0.0714286 0.272341 0.15585
0 14 0.0714286 0.272341 0.15585
0 15 0.0714286 0.272341 0.15585
0 16 0.0873016 0.272341 0.15585
0 17 0.134921 0.272341 0.15585
0 18 0.0793651 0.272341 0.15585
0 19 0.0952381 0.272341 0.15585
1 0 0.0793651 0.272341 0.15585
1 1 0.0873016 0.272341 0.15585
1 2 0.0634921 0.272341 0.15585
1 3 0.119048 0.272341 0.15585
1 4 0.0793651 0.272341 0.15585
1 5 0.119048 0.272341 0.15585
1 6 0.0873016 0.272341 0.15585
1 7 0.111111 0.272341 0.15585
1 8 0.0873016 0.272341 0.15585
1 9 0.0952381 0.272341 0.15585
1 10 0.111111 0.272341 0.15585
1 11 0.119048 0.272341 0.15585
1 12 0.126984 0.272341 0.15585
1 13 0.103175 0.272341 0.15585
1 14 0.0793651 0.272341 0.15585
1 15 0.0873016 0.272341 0.15585
1 16 0.0873016 0.272341 0.15585
1 17 0.111111 0.272341 0.15585
1 18 0.0952381 0.272341 0.15585
1 19 0.0793651 0.272341 0.15585
2 0 0.0555556 0.272341 0.15585
2 1 0.0396825 0.272341 0.15585
2 2 0.0714286 0.272341 0.15585
2 3 0.0873016 0.272341 0.15585
2 4 0.0714286 0.272341 0.15585
2 5 0.0793651 0.272341 0.15585
2 6 0.111111 0.272341 0.15585
2 7 0.119048 0.272341 0.15585
2 8 0.103175 0.272341 0.15585
2 9 0.134921 0.272341 0.15585
2 10 0.134921 0.272341 0.15585
2 11 0.150794 0.272341 0.15585
2 12 0.142857 0.272341 0.15585
2 13 0.150794 0.272341 0.15585
2 14 0.134921 0.272341 0.15585
2 15 0.111111 0.272341 0.15585
2 16 0.126984 0.272341 0.15585
2 17 0.126984 0.272341 0.15585
2 18 0.103175 0.272341 0.15585
2 19 0.126984 0.272341 0.15585
3 0 0.0714286 0.272341 0.15585
3 1 0.0555556 0.272341 0.15585
3 2 0.0555556 0.272341 0.15585
3 3 0.0634921 0.272341 0.15585
