# contact distance = 3
# r = [1.44197, 5.97945]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.105691 0.220163 0.09257
0 1 0.130081 0.220163 0.09257
0 2 0.146341 0.220163 0.09257
0 3 0.130081 0.220163 0.09257
0 4 0.138211 0.220163 0.09257
0 5 0.130081 0.220163 0.09257
0 6 0.178862 0.220163 0.09257
0 7 0.146341 0.220163 0.09257
0 8 0.113821 0.220163 0.09257
0 9 0.130081 0.220163 0.09257
0 10 0.130081 0.220163 0.09257
0 11 0.138211 0.220163 0.09257
0 12 0.178862 0.220163 0.09257
0 13 0.138211 0.220163 0.09257
0 14 0.138211 0.220163 0.09257
0 15 0.146341 0.220163 0.09257
0 16 0.170732 0.220163 0.09257
0 17 0.195122 0.220163 0.09257
0 18 0.211382 0.220163 0.09257
0 19 0.243902 0.220163 0.09257
1 0 0.113821 0.220163 0.09257
1 1 0.130081 0.220163 0.09257
1 2 0.162602 0.220163 0.09257
1 3 0.203252 0.220163 0.09257
1 4 0.162602 0.220163 0.09257
1 5 0.162602 0.220163 0.09257
1 6 0.178862 0.220163 0.09257
1 7 0.170732 0.220163 0.09257
1 8 0.154472 0.220163 0.09257
1 9 0.138211 0.220163 0.09257
1 10 0.170732 0.220163 0.09257
1 11 0.146341 0.220163 0.09257
1 12 0.219512 0.220163 0.09257
1 13 0.162602 0.220163 0.09257
1 14 0.178862 0.220163 0.09257
1 15 0.203252 0.220163 0.09257
1 16 0.178862 0.220163 0.09257
1 17 0.195122 0.220163 0.09257
1 18 0.300813 0.220163 0.09257
1 19 0.300813 0.220163 0.09257
2 0 0.138211 0.220163 0.09257
2 1 0.146341 0.220163 0.09257
2 2 0.162602 0.220163 0.09257
2 3 0.203252 0.220163 0.09257
2 4 0.186992 0.220163 0.09257
2 5 0.154472 0.220163 0.09257
2 6 0.186992 0.220163 0.09257
2 7 0.130081 0.220163 0.09257
2 8 0.162602 0.220163 0.09257
2 9 0.170732 0.220163 0.09257
2 10 0.195122 0.220163 0.09257
2 11 0.162602 0.220163 0.09257
2 12 0.178862 0.220163 0.09257
2 13 0.170732 0.220163 0.09257
2 14 0.186992 0.220163 0.09257
2 15 0.178862 0.220163 0.09257
2 16 0.154472 0.220163 0.09257
2 17 0.195122 0.220163 0.09257
2 18 0.268293 0.220163 0.09257
2 19 0.292683 0.220163 0.09257
3 0 0.170732 0.220163 0.09257
3 1 0.178862 0.220163 0.09257
3 2 0.203252 0.220163 0.09257
