# contact distance = 3
# r = [1.02587, 4.34592]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.107692 0.310308 0.109877
0 1 0.130769 0.310308 0.109877
0 2 0.138462 0.310308 0.109877
0 3 0.146154 0.310308 0.109877
0 4 0.146154 0.310308 0.109877
0 5 0.146154 0.310308 0.109877
0 6 0.115385 0.310308 0.109877
0 7 0.123077 0.310308 0.109877
0 8 0.138462 0.310308 0.109877
0 9 0.115385 0.310308 0.109877
0 10 0.123077 0.310308 0.109877
0 11 0.107692 0.310308 0.109877
0 12 0.153846 0.310308 0.109877
0 13 0.153846 0.310308 0.109877
0 14 0.2 0.310308 0.109877
0 15 0.161538 0.310308 0.109877
0 16 0.207692 0.310308 0.109877
0 17 0.238462 0.310308 0.109877
0 18 0.230769 0.310308 0.109877
0 19 0.207692 0.310308 0.109877
1 0 0.115385 0.310308 0.109877
1 1 0.0769231 0.310308 0.109877
1 2 0.146154 0.310308 0.109877
1 3 0.107692 0.310308 0.109877
1 4 0.153846 0.310308 0.109877
1 5 0.153846 0.310308 0.109877
1 6 0.146154 0.310308 0.109877
1 7 0.153846 0.310308 0.109877
1 8 0.107692 0.310308 0.109877
1 9 0.123077 0.310308 0.109877
1 10 0.138462 0.310308 0.109877
1 11 0.130769 0.310308 0.109877
1 12 0.223077 0.310308 0.109877
1 13 0.176923 0.310308 0.109877
1 14 0.2 0.310308 0.109877
1 15 0.2 0.310308 0.109877
1 16 0.2 0.310308 0.109877
1 17 0.215385 0.310308 0.109877
1 18 0.261538 0.310308 0.109877
1 19 0.2 0.310308 0.109877
2 0 0.107692 0.310308 0.109877
2 1 0.123077 0.310308 0.109877
2 2 0.130769 0.310308 0.109877
2 3 0.161538 0.310308 0.109877
2 4 0.176923 0.310308 0.109877
2 5 0.169231 0.310308 0.109877
2 6 0.2 0.310308 0.109877
2 7 0.2 0.310308 0.109877
2 8 0.184615 0.310308 0.109877
2 9 0.2 0.310308 0.109877
2 10 0.223077 0.310308 0.109877
2 11 0.230769 0.310308 0.109877
2 12 0.246154 0.310308 0.109877
2 13 0.192308 0.310308 0.109877
2 14 0.246154 0.310308 0.109877
2 15 0.238462 0.310308 0.109877
2 16 0.223077 0.310308 0.109877
2 17 0.230769 0.310308 0.109877
2 18 0.253846 0.310308 0.109877
2 19 0.269231 0.310308 0.109877
3 0 0.107692 0.310308 0.109877
3 1 0.153846 0.310308 0.109877
3 2 0.176923 0.310308 0.109877
3 3 0.207692 0.310308 0.109877
3 4 0.276923 0.310308 0.109877
3 5 0.230769 0.310308 0.109877
3 6 0.253846 0.310308 0.109877
3 7 0.269231 0.310308 0.109877
3 8 0.230769 0.310308 0.109877
3 9 0.261538 0.310308 0.109877
3 10 0.3 0.310308 0.109877
3 11 0.315385 0.310308 0.109877
3 12 0.3 0.310308 0.109877
3 13 0.276923 0.310308 0.109877
3 14 0.292308 0.310308 0.109877
3 15 0.276923 0.310308 0.109877
3 16 0.253846 0.310308 0.109877
3 17 0.253846 0.310308 0.109877
3 18 0.307692 0.310308 0.109877
3 19 0.307692 0.310308 0.109877
4 0 0.138462 0.310308 0.109877
4 1 0.123077 0.310308 0.109877
4 2 0.153846 0.310308 0.109877
4 3 0.223077 0.310308 0.109877
4 4 0.246154 0.310308 0.109877
4 5 0.292308 0.310308 0.109877
4 6 0.284615 0.310308 0.109877
4 7 0.346154 0.310308 0.109877
4 8 0.269231 0.310308 0.109877
4 9 0.284615 0.310308 0.109877
4 10 0.338462 0.310308 0.109877
4 11 0.353846 0.310308 0.109877
4 12 0.369231 0.310308 0.109877
4 13 0.346154 0.310308 0.109877
4 14 0.330769 0.310308 0.109877
4 15 0.307692 0.310308 0.109877
4 16 0.3 0.310308 0.109877
4 17 0.307692 0.310308 0.109877
4 18 0.353846 0.310308 0.109877
4 19 0.369231 0.310308 0.109877
5 0 0.161538 0.310308 0.109877
5 1 0.169231 0.310308 0.109877
5 2 0.146154 0.310308 0.109877
5 3 0.246154 0.310308 0.109877
5 4 0.269231 0.310308 0.109877
5 5 0.276923 0.310308 0.109877
5 6 0.323077 0.310308 0.109877
5 7 0.315385 0.310308 0.109877
5 8 0.3 0.310308 0.109877
5 9 0.353846 0.310308 0.109877
5 10 0.407692 0.310308 0.109877
5 11 0.407692 0.310308 0.109877
5 12 0.376923 0.310308 0.109877
5 13 0.369231 0.310308 0.109877
5 14 0.376923 0.310308 0.109877
5 15 0.361538 0.310308 0.109877
5 16 0.346154 0.310308 0.109877
5 17 0.346154 0.310308 0.109877
5 18 0.376923 0.310308 0.109877
5 19 0.384615 0.310308 0.109877
6 0 0.161538 0.310308 0.109877
6 1 0.153846 0.310308 0.109877
6 2 0.176923 0.310308 0.109877
6 3 0.246154 0.310308 0.109877
6 4 0.253846 0.310308 0.109877
6 5 0.307692 0.310308 0.109877
6 6 0.330769 0.310308 0.109877
6 7 0.353846 0.310308 0.109877
6 8 0.330769 0.310308 0.109877
6 9 0.384615 0.310308 0.109877
6 10 0.430769 0.310308 0.109877
6 11 0.438462 0.310308 0.109877
6 12 0.392308 0.310308 0.109877
6 13 0.376923 0.310308 0.109877
6 14 0.4 0.310308 0.109877
6 15 0.407692 0.310308 0.109877
6 16 0.330769 0.310308 0.109877
6 17 0.346154 0.310308 0.109877
6 18 0.376923 0.310308 0.109877
6 19 0.407692 0.310308 0.109877
7 0 0.169231 0.310308 0.109877
7 1 0.207692 0.310308 0.109877
7 2 0.192308 0.310308 0.109877
7 3 0.246154 0.310308 0.109877
7 4 0.253846 0.310308 0.109877
7 5 0.3 0.310308 0.109877
7 6 0.323077 0.310308 0.109877
7 7 0.315385 0.310308 0.109877
7 8 0.338462 0.310308 0.109877
7 9 0.4 0.310308 0.109877
7 10 0.415385 0.310308 0.109877
7 11 0.369231 0.310308 0.109877
7 12 0.407692 0.310308 0.109877
7 13 0.392308 0.310308 0.109877
7 14 0.346154 0.310308 0.109877
7 15 0.338462 0.310308 0.109877
7 16 0.346154 0.310308 0.109877
7 17 0.361538 0.310308 0.109877
7 18 0.376923 0.310308 0.109877
7 19 0.338462 0.310308 0.109877
8 0 0.184615 0.310308 0.109877
8 1 0.153846 0.310308 0.109877
8 2 0.146154 0.310308 0.109877
8 3 0.215385 0.310308 0.109877
8 4 0.261538 0.310308 0.109877
8 5 0.269231 0.310308 0.109877
8 6 0.307692 0.310308 0.109877
8 7 0.361538 0.310308 0.109877
8 8 0.338462 0.310308 0.109877
8 9 0.369231 0.310308 0.109877
8 10 0.392308 0.310308 0.109877
8 11 0.392308 0.310308 0.109877
8 12 0.384615 0.310308 0.109877
8 13 0.392308 0.310308 0.109877
8 14 0.392308 0.310308 0.109877
8 15 0.361538 0.310308 0.109877
8 16 0.330769 0.310308 0.109877
8 17 0.353846 0.310308 0.109877
8 18 0.369231 0.310308 0.109877
8 19 0.330769 0.310308 0.109877
9 0 0.161538 0.310308 0.109877
9 1 0.153846 0.310308 0.109877
9 2 0.169231 0.310308 0.109877
9 3 0.246154 0.310308 0.109877
9 4 0.261538 0.310308 0.109877
9 5 0.3 0.310308 0.109877
9 6 0.346154 0.310308 0.109877
9 7 0.4 0.310308 0.109877
9 8 0.376923 0.310308 0.109877
9 9 0.415385 0.310308 0.109877
9 10 0.423077 0.310308 0.109877
9 11 0.438462 0.310308 0.109877
9 12 0.461538 0.310308 0.109877
9 13 0.423077 0.310308 0.109877
9 14 0.461538 0.310308 0.109877
9 15 0.384615 0.310308 0.109877
9 16 0.361538 0.310308 0.109877
9 17 0.361538 0.310308 0.109877
9 18 0.361538 0.310308 0.109877
9 19 0.376923 0.310308 0.109877
10 0 0.138462 0.310308 0.109877
10 1 0.153846 0.310308 0.109877
10 2 0.176923 0.310308 0.109877
10 3 0.3 0.310308 0.109877
10 4 0.307692 0.310308 0.109877
10 5 0.315385 0.310308 0.109877
10 6 0.438462 0.310308 0.109877
10 7 0.461538 0.310308 0.109877
10 8 0.430769 0.310308 0.109877
10 9 0.469231 0.310308 0.109877
10 10 0.469231 0.310308 0.109877
10 11 0.469231 0.310308 0.109877
10 12 0.507692 0.310308 0.109877
10 13 0.561538 0.310308 0.109877
10 14 0.523077 0.310308 0.109877
10 15 0.5 0.310308 0.109877
10 16 0.361538 0.310308 0.109877
10 17 0.361538 0.310308 0.109877
10 18 0.392308 0.310308 0.109877
10 19 0.423077 0.310308 0.109877
11 0 0.123077 0.310308 0.109877
11 1 0.146154 0.310308 0.109877
11 2 0.215385 0.310308 0.109877
11 3 0.253846 0.310308 0.109877
11 4 0.315385 0.310308 0.109877
11 5 0.346154 0.310308 0.109877
11 6 0.407692 0.310308 0.109877
11 7 0.407692 0.310308 0.109877
11 8 0.4 0.310308 0.109877
11 9 0.430769 0.310308 0.109877
11 10 0.5 0.310308 0.109877
11 11 0.546154 0.310308 0.109877
11 12 0.561538 0.310308 0.109877
11 13 0.530769 0.310308 0.109877
11 14 0.515385 0.310308 0.109877
11 15 0.5 0.310308 0.109877
11 16 0.338462 0.310308 0.109877
11 17 0.392308 0.310308 0.109877
11 18 0.415385 0.310308 0.109877
11 19 0.446154 0.310308 0.109877
12 0 0.130769 0.310308 0.109877
12 1 0.153846 0.310308 0.109877
12 2 0.2 0.310308 0.109877
12 3 0.292308 0.310308 0.109877
12 4 0.284615 0.310308 0.109877
12 5 0.4 0.310308 0.109877
12 6 0.446154 0.310308 0.109877
12 7 0.407692 0.310308 0.109877
12 8 0.423077 0.310308 0.109877
12 9 0.430769 0.310308 0.109877
12 10 0.492308 0.310308 0.109877
12 11 0.538462 0.310308 0.109877
12 12 0.607692 0.310308 0.109877
12 13 0.576923 0.310308 0.109877
12 14 0.592308 0.310308 0.109877
12 15 0.515385 0.310308 0.109877
12 16 0.423077 0.310308 0.109877
12 17 0.438462 0.310308 0.109877
12 18 0.392308 0.310308 0.109877
12 19 0.384615 0.310308 0.109877
13 0 0.153846 0.310308 0.109877
13 1 0.176923 0.310308 0.109877
13 2 0.2 0.310308 0.109877
13 3 0.284615 0.310308 0.109877
13 4 0.315385 0.310308 0.109877
13 5 0.376923 0.310308 0.109877
13 6 0.415385 0.310308 0.109877
13 7 0.423077 0.310308 0.109877
13 8 0.430769 0.310308 0.109877
13 9 0.392308 0.310308 0.109877
13 10 0.5 0.310308 0.109877
13 11 0.507692 0.310308 0.109877
13 12 0.469231 0.310308 0.109877
13 13 0.546154 0.310308 0.109877
13 14 0.561538 0.310308 0.109877
13 15 0.5 0.310308 0.109877
13 16 0.446154 0.310308 0.109877
13 17 0.423077 0.310308 0.109877
13 18 0.4 0.310308 0.109877
13 19 0.407692 0.310308 0.109877
14 0 0.138462 0.310308 0.109877
14 1 0.161538 0.310308 0.109877
14 2 0.207692 0.310308 0.109877
14 3 0.3 0.310308 0.109877
14 4 0.3 0.310308 0.109877
14 5 0.369231 0.310308 0.109877
14 6 0.407692 0.310308 0.109877
14 7 0.430769 0.310308 0.109877
14 8 0.4 0.310308 0.109877
14 9 0.384615 0.310308 0.109877
14 10 0.453846 0.310308 0.109877
14 11 0.492308 0.310308 0.109877
14 12 0.538462 0.310308 0.109877
14 13 0.523077 0.310308 0.109877
14 14 0.476923 0.310308 0.109877
14 15 0.423077 0.310308 0.109877
14 16 0.369231 0.310308 0.109877
14 17 0.353846 0.310308 0.109877
14 18 0.376923 0.310308 0.109877
14 19 0.376923 0.310308 0.109877
15 0 0.184615 0.310308 0.109877
15 1 0.207692 0.310308 0.109877
15 2 0.276923 0.310308 0.109877
15 3 0.315385 0.310308 0.109877
15 4 0.315385 0.310308 0.109877
15 5 0.353846 0.310308 0.109877
15 6 0.376923 0.310308 0.109877
15 7 0.415385 0.310308 0.109877
15 8 0.307692 0.310308 0.109877
15 9 0.369231 0.310308 0.109877
15 10 0.4 0.310308 0.109877
15 11 0.453846 0.310308 0.109877
15 12 0.538462 0.310308 0.109877
15 13 0.469231 0.310308 0.109877
15 14 0.453846 0.310308 0.109877
15 15 0.361538 0.310308 0.109877
15 16 0.284615 0.310308 0.109877
15 17 0.3 0.310308 0.109877
15 18 0.292308 0.310308 0.109877
15 19 0.315385 0.310308 0.109877
16 0 0.246154 0.310308 0.109877
16 1 0.2 0.310308 0.109877
16 2 0.223077 0.310308 0.109877
16 3 0.292308 0.310308 0.109877
16 4 0.261538 0.310308 0.109877
16 5 0.330769 0.310308 0.109877
16 6 0.338462 0.310308 0.109877
16 7 0.323077 0.310308 0.109877
16 8 0.292308 0.310308 0.109877
16 9 0.3 0.310308 0.109877
16 10 0.361538 0.310308 0.109877
16 11 0.407692 0.310308 0.109877
16 12 0.423077 0.310308 0.109877
16 13 0.430769 0.310308 0.109877
16 14 0.4 0.310308 0.109877
16 15 0.269231 0.310308 0.109877
16 16 0.276923 0.310308 0.109877
16 17 0.261538 0.310308 0.109877
16 18 0.246154 0.310308 0.109877
16 19 0.284615 0.310308 0.109877
17 0 0.184615 0.310308 0.109877
17 1 0.215385 0.310308 0.109877
17 2 0.246154 0.310308 0.109877
17 3 0.323077 0.310308 0.109877
17 4 0.315385 0.310308 0.109877
17 5 0.330769 0.310308 0.109877
17 6 0.338462 0.310308 0.109877
17 7 0.315385 0.310308 0.109877
17 8 0.307692 0.310308 0.109877
17 9 0.323077 0.310308 0.109877
17 10 0.4 0.310308 0.109877
17 11 0.407692 0.310308 0.109877
17 12 0.4 0.310308 0.109877
17 13 0.430769 0.310308 0.109877
17 14 0.415385 0.310308 0.109877
17 15 0.353846 0.310308 0.109877
17 16 0.3 0.310308 0.109877
17 17 0.315385 0.310308 0.109877
17 18 0.3 0.310308 0.109877
17 19 0.292308 0.310308 0.109877
18 0 0.184615 0.310308 0.109877
18 1 0.2 0.310308 0.109877
18 2 0.238462 0.310308 0.109877
18 3 0.307692 0.310308 0.109877
18 4 0.276923 0.310308 0.109877
18 5 0.315385 0.310308 0.109877
18 6 0.353846 0.310308 0.109877
18 7 0.323077 0.310308 0.109877
18 8 0.307692 0.310308 0.109877
18 9 0.338462 0.310308 0.109877
18 10 0.338462 0.310308 0.109877
18 11 0.376923 0.310308 0.109877
18 12 0.369231 0.310308 0.109877
18 13 0.407692 0.310308 0.109877
18 14 0.346154 0.310308 0.109877
18 15 0.346154 0.310308 0.109877
18 16 0.253846 0.310308 0.109877
18 17 0.261538 0.310308 0.109877
18 18 0.284615 0.310308 0.109877
18 19 0.261538 0.310308 0.109877
19 0 0.184615 0.310308 0.109877
19 1 0.169231 0.310308 0.109877
19 2 0.207692 0.310308 0.109877
19 3 0.261538 0.310308 0.109877
19 4 0.253846 0.310308 0.109877
19 5 0.269231 0.310308 0.109877
19 6 0.307692 0.310308 0.109877
19 7 0.3 0.310308 0.109877
19 8 0.315385 0.310308 0.109877
19 9 0.284615 0.310308 0.109877
19 10 0.3 0.310308 0.109877
19 11 0.338462 0.310308 0.109877
19 12 0.338462 0.310308 0.109877
19 13 0.384615 0.310308 0.109877
19 14 0.315385 0.310308 0.109877
19 15 0.315385 0.310308 0.109877
19 16 0.253846 0.310308 0.109877
19 17 0.253846 0.310308 0.109877
19 18 0.276923 0.310308 0.109877
19 19 0.246154 0.310308 0.109877
