# contact distance = 3
# r = [1.03149, 4.56685]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.494845 0.304613 0.127614
0 1 0.525773 0.304613 0.127614
0 2 0.515464 0.304613 0.127614
0 3 0.484536 0.304613 0.127614
0 4 0.381443 0.304613 0.127614
0 5 0.381443 0.304613 0.127614
0 6 0.43299 0.304613 0.127614
0 7 0.505155 0.304613 0.127614
0 8 0.474227 0.304613 0.127614
0 9 0.381443 0.304613 0.127614
0 10 0.42268 0.304613 0.127614
0 11 0.412371 0.304613 0.127614
0 12 0.360825 0.304613 0.127614
0 13 0.340206 0.304613 0.127614
0 14 0.278351 0.304613 0.127614
0 15 0.268041 0.304613 0.127614
0 16 0.216495 0.304613 0.127614
0 17 0.185567 0.304613 0.127614
0 18 0.14433 0.304613 0.127614
0 19 0.14433 0.304613 0.127614
1 0 0.494845 0.304613 0.127614
1 1 0.556701 0.304613 0.127614
1 2 0.546392 0.304613 0.127614
1 3 0.474227 0.304613 0.127614
1 4 0.402062 0.304613 0.127614
1 5 0.42268 0.304613 0.127614
1 6 0.505155 0.304613 0.127614
1 7 0.494845 0.304613 0.127614
1 8 0.453608 0.304613 0.127614
1 9 0.350515 0.304613 0.127614
1 10 0.391753 0.304613 0.127614
1 11 0.42268 0.304613 0.127614
1 12 0.412371 0.304613 0.127614
1 13 0.381443 0.304613 0.127614
1 14 0.340206 0.304613 0.127614
1 15 0.247423 0.304613 0.127614
1 16 0.14433 0.304613 0.127614
1 17 0.164948 0.304613 0.127614
1 18 0.134021 0.304613 0.127614
1 19 0.103093 0.304613 0.127614
2 0 0.505155 0.304613 0.127614
2 1 0.515464 0.304613 0.127614
2 2 0.546392 0.304613 0.127614
2 3 0.525773 0.304613 0.127614
2 4 0.42268 0.304613 0.127614
2 5 0.391753 0.304613 0.127614
2 6 0.505155 0.304613 0.127614
2 7 0.484536 0.304613 0.127614
2 8 0.453608 0.304613 0.127614
2 9 0.360825 0.304613 0.127614
2 10 0.381443 0.304613 0.127614
2 11 0.43299 0.304613 0.127614
2 12 0.42268 0.304613 0.127614
2 13 0.360825 0.304613 0.127614
2 14 0.329897 0.304613 0.127614
2 15 0.278351 0.304613 0.127614
2 16 0.185567 0.304613 0.127614
2 17 0.175258 0.304613 0.127614
2 18 0.175258 0.304613 0.127614
2 19 0.154639 0.304613 0.127614
3 0 0.463918 0.304613 0.127614
3 1 0.515464 0.304613 0.127614
3 2 0.515464 0.304613 0.127614
3 3 0.494845 0.304613 0.127614
3 4 0.43299 0.304613 0.127614
3 5 0.381443 0.304613 0.127614
3 6 0.443299 0.304613 0.127614
3 7 0.474227 0.304613 0.127614
3 8 0.412371 0.304613 0.127614
3 9 0.340206 0.304613 0.127614
3 10 0.340206 0.304613 0.127614
3 11 0.42268 0.304613 0.127614
3 12 0.391753 0.304613 0.127614
3 13 0.360825 0.304613 0.127614
3 14 0.309278 0.304613 0.127614
3 15 0.247423 0.304613 0.127614
3 16 0.185567 0.304613 0.127614
3 17 0.164948 0.304613 0.127614
3 18 0.164948 0.304613 0.127614
3 19 0.123711 0.304613 0.127614
4 0 0.391753 0.304613 0.127614
4 1 0.42268 0.304613 0.127614
4 2 0.360825 0.304613 0.127614
4 3 0.360825 0.304613 0.127614
4 4 0.371134 0.304613 0.127614
4 5 0.319588 0.304613 0.127614
4 6 0.402062 0.304613 0.127614
4 7 0.474227 0.304613 0.127614
4 8 0.371134 0.304613 0.127614
4 9 0.298969 0.304613 0.127614
4 10 0.257732 0.304613 0.127614
4 11 0.350515 0.304613 0.127614
4 12 0.381443 0.304613 0.127614
4 13 0.329897 0.304613 0.127614
4 14 0.268041 0.304613 0.127614
4 15 0.216495 0.304613 0.127614
4 16 0.134021 0.304613 0.127614
4 17 0.0824742 0.304613 0.127614
4 18 0.103093 0.304613 0.127614
4 19 0.134021 0.304613 0.127614
5 0 0.381443 0.304613 0.127614
5 1 0.463918 0.304613 0.127614
5 2 0.391753 0.304613 0.127614
5 3 0.391753 0.304613 0.127614
5 4 0.350515 0.304613 0.127614
5 5 0.309278 0.304613 0.127614
5 6 0.42268 0.304613 0.127614
5 7 0.43299 0.304613 0.127614
5 8 0.340206 0.304613 0.127614
5 9 0.268041 0.304613 0.127614
5 10 0.268041 0.304613 0.127614
5 11 0.340206 0.304613 0.127614
5 12 0.412371 0.304613 0.127614
5 13 0.329897 0.304613 0.127614
5 14 0.278351 0.304613 0.127614
5 15 0.206186 0.304613 0.127614
5 16 0.134021 0.304613 0.127614
5 17 0.134021 0.304613 0.127614
5 18 0.0927835 0.304613 0.127614
5 19 0.123711 0.304613 0.127614
6 0 0.453608 0.304613 0.127614
6 1 0.494845 0.304613 0.127614
6 2 0.402062 0.304613 0.127614
6 3 0.474227 0.304613 0.127614
6 4 0.402062 0.304613 0.127614
6 5 0.391753 0.304613 0.127614
6 6 0.453608 0.304613 0.127614
6 7 0.505155 0.304613 0.127614
6 8 0.412371 0.304613 0.127614
6 9 0.402062 0.304613 0.127614
6 10 0.340206 0.304613 0.127614
6 11 0.474227 0.304613 0.127614
6 12 0.484536 0.304613 0.127614
6 13 0.391753 0.304613 0.127614
6 14 0.350515 0.304613 0.127614
6 15 0.298969 0.304613 0.127614
6 16 0.14433 0.304613 0.127614
6 17 0.113402 0.304613 0.127614
6 18 0.0927835 0.304613 0.127614
6 19 0.103093 0.304613 0.127614
7 0 0.484536 0.304613 0.127614
7 1 0.484536 0.304613 0.127614
7 2 0.43299 0.304613 0.127614
7 3 0.43299 0.304613 0.127614
7 4 0.402062 0.304613 0.127614
7 5 0.371134 0.304613 0.127614
7 6 0.505155 0.304613 0.127614
7 7 0.474227 0.304613 0.127614
7 8 0.43299 0.304613 0.127614
7 9 0.412371 0.304613 0.127614
7 10 0.412371 0.304613 0.127614
7 11 0.494845 0.304613 0.127614
7 12 0.515464 0.304613 0.127614
7 13 0.453608 0.304613 0.127614
7 14 0.391753 0.304613 0.127614
7 15 0.309278 0.304613 0.127614
7 16 0.247423 0.304613 0.127614
7 17 0.164948 0.304613 0.127614
7 18 0.0824742 0.304613 0.127614
7 19 0.14433 0.304613 0.127614
8 0 0.443299 0.304613 0.127614
8 1 0.42268 0.304613 0.127614
8 2 0.453608 0.304613 0.127614
8 3 0.43299 0.304613 0.127614
8 4 0.402062 0.304613 0.127614
8 5 0.381443 0.304613 0.127614
8 6 0.412371 0.304613 0.127614
8 7 0.453608 0.304613 0.127614
8 8 0.391753 0.304613 0.127614
8 9 0.381443 0.304613 0.127614
8 10 0.319588 0.304613 0.127614
8 11 0.474227 0.304613 0.127614
8 12 0.42268 0.304613 0.127614
8 13 0.443299 0.304613 0.127614
8 14 0.391753 0.304613 0.127614
8 15 0.268041 0.304613 0.127614
8 16 0.175258 0.304613 0.127614
8 17 0.154639 0.304613 0.127614
8 18 0.113402 0.304613 0.127614
8 19 0.123711 0.304613 0.127614
9 0 0.360825 0.304613 0.127614
9 1 0.391753 0.304613 0.127614
9 2 0.42268 0.304613 0.127614
9 3 0.402062 0.304613 0.127614
9 4 0.309278 0.304613 0.127614
9 5 0.298969 0.304613 0.127614
9 6 0.371134 0.304613 0.127614
9 7 0.402062 0.304613 0.127614
9 8 0.278351 0.304613 0.127614
9 9 0.278351 0.304613 0.127614
9 10 0.278351 0.304613 0.127614
9 11 0.402062 0.304613 0.127614
9 12 0.474227 0.304613 0.127614
9 13 0.391753 0.304613 0.127614
9 14 0.298969 0.304613 0.127614
9 15 0.185567 0.304613 0.127614
9 16 0.154639 0.304613 0.127614
9 17 0.0618557 0.304613 0.127614
9 18 0.0721649 0.304613 0.127614
9 19 0.0721649 0.304613 0.127614
10 0 0.43299 0.304613 0.127614
10 1 0.42268 0.304613 0.127614
10 2 0.42268 0.304613 0.127614
10 3 0.371134 0.304613 0.127614
10 4 0.340206 0.304613 0.127614
10 5 0.319588 0.304613 0.127614
10 6 0.402062 0.304613 0.127614
10 7 0.412371 0.304613 0.127614
10 8 0.298969 0.304613 0.127614
10 9 0.268041 0.304613 0.127614
10 10 0.28866 0.304613 0.127614
10 11 0.381443 0.304613 0.127614
10 12 0.463918 0.304613 0.127614
10 13 0.402062 0.304613 0.127614
10 14 0.319588 0.304613 0.127614
10 15 0.247423 0.304613 0.127614
10 16 0.154639 0.304613 0.127614
10 17 0.164948 0.304613 0.127614
10 18 0.113402 0.304613 0.127614
10 19 0.0927835 0.304613 0.127614
11 0 0.443299 0.304613 0.127614
11 1 0.412371 0.304613 0.127614
11 2 0.43299 0.304613 0.127614
11 3 0.391753 0.304613 0.127614
11 4 0.329897 0.304613 0.127614
11 5 0.391753 0.304613 0.127614
11 6 0.42268 0.304613 0.127614
11 7 0.402062 0.304613 0.127614
11 8 0.350515 0.304613 0.127614
11 9 0.319588 0.304613 0.127614
11 10 0.371134 0.304613 0.127614
11 11 0.453608 0.304613 0.127614
11 12 0.474227 0.304613 0.127614
11 13 0.484536 0.304613 0.127614
11 14 0.412371 0.304613 0.127614
11 15 0.298969 0.304613 0.127614
11 16 0.206186 0.304613 0.127614
11 17 0.154639 0.304613 0.127614
11 18 0.103093 0.304613 0.127614
11 19 0.134021 0.304613 0.127614
12 0 0.43299 0.304613 0.127614
12 1 0.453608 0.304613 0.127614
12 2 0.42268 0.304613 0.127614
12 3 0.42268 0.304613 0.127614
12 4 0.298969 0.304613 0.127614
12 5 0.298969 0.304613 0.127614
12 6 0.43299 0.304613 0.127614
12 7 0.391753 0.304613 0.127614
12 8 0.371134 0.304613 0.127614
12 9 0.360825 0.304613 0.127614
12 10 0.402062 0.304613 0.127614
12 11 0.453608 0.304613 0.127614
12 12 0.443299 0.304613 0.127614
12 13 0.474227 0.304613 0.127614
12 14 0.402062 0.304613 0.127614
12 15 0.298969 0.304613 0.127614
12 16 0.164948 0.304613 0.127614
12 17 0.134021 0.304613 0.127614
12 18 0.113402 0.304613 0.127614
12 19 0.134021 0.304613 0.127614
13 0 0.412371 0.304613 0.127614
13 1 0.443299 0.304613 0.127614
13 2 0.402062 0.304613 0.127614
13 3 0.381443 0.304613 0.127614
13 4 0.350515 0.304613 0.127614
13 5 0.329897 0.304613 0.127614
13 6 0.402062 0.304613 0.127614
13 7 0.42268 0.304613 0.127614
13 8 0.360825 0.304613 0.127614
13 9 0.350515 0.304613 0.127614
13 10 0.371134 0.304613 0.127614
13 11 0.443299 0.304613 0.127614
