# contact distance = 3
# r = [1.00351, 3.43241]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.135135 0.413716 0.145201
0 1 0.162162 0.413716 0.145201
0 2 0.189189 0.413716 0.145201
0 3 0.189189 0.413716 0.145201
0 4 0.243243 0.413716 0.145201
0 5 0.297297 0.413716 0.145201
0 6 0.297297 0.413716 0.145201
0 7 0.27027 0.413716 0.145201
0 8 0.243243 0.413716 0.145201
0 9 0.324324 0.413716 0.145201
0 10 0.243243 0.413716 0.145201
0 11 0.297297 0.413716 0.145201
0 12 0.216216 0.413716 0.145201
0 13 0.243243 0.413716 0.145201
0 14 0.216216 0.413716 0.145201
0 15 0.297297 0.413716 0.145201
0 16 0.27027 0.413716 0.145201
0 17 0.216216 0.413716 0.145201
0 18 0.216216 0.413716 0.145201
0 19 0.216216 0.413716 0.145201
1 0 0.162162 0.413716 0.145201
1 1 0.108108 0.413716 0.145201
1 2 0.27027 0.413716 0.145201
1 3 0.243243 0.413716 0.145201
1 4 0.243243 0.413716 0.145201
1 5 0.297297 0.413716 0.145201
1 6 0.27027 0.413716 0.145201
1 7 0.27027 0.413716 0.145201
1 8 0.324324 0.413716 0.145201
1 9 0.378378 0.413716 0.145201
1 10 0.297297 0.413716 0.145201
1 11 0.324324 0.413716 0.145201
1 12 0.297297 0.413716 0.145201
1 13 0.216216 0.413716 0.145201
1 14 0.162162 0.413716 0.145201
1 15 0.243243 0.413716 0.145201
1 16 0.189189 0.413716 0.145201
1 17 0.243243 0.413716 0.145201
1 18 0.27027 0.413716 0.145201
1 19 0.189189 0.413716 0.145201
2 0 0.216216 0.413716 0.145201
2 1 0.189189 0.413716 0.145201
2 2 0.162162 0.413716 0.145201
2 3 0.27027 0.413716 0.145201
2 4 0.27027 0.413716 0.145201
2 5 0.405405 0.413716 0.145201
2 6 0.432432 0.413716 0.145201
2 7 0.432432 0.413716 0.145201
2 8 0.351351 0.413716 0.145201
2 9 0.405405 0.413716 0.145201
2 10 0.405405 0.413716 0.145201
2 11 0.432432 0.413716 0.145201
2 12 0.324324 0.413716 0.145201
2 13 0.378378 0.413716 0.145201
2 14 0.297297 0.413716 0.145201
2 15 0.324324 0.413716 0.145201
2 16 0.324324 0.413716 0.145201
2 17 0.27027 0.413716 0.145201
2 18 0.27027 0.413716 0.145201
2 19 0.189189 0.413716 0.145201
3 0 0.243243 0.413716 0.145201
3 1 0.216216 0.413716 0.145201
3 2 0.189189 0.413716 0.145201
3 3 0.324324 0.413716 0.145201
3 4 0.324324 0.413716 0.145201
3 5 0.459459 0.413716 0.145201
3 6 0.459459 0.413716 0.145201
3 7 0.540541 0.413716 0.145201
3 8 0.513514 0.413716 0.145201
3 9 0.486486 0.413716 0.145201
3 10 0.459459 0.413716 0.145201
3 11 0.567568 0.413716 0.145201
3 12 0.486486 0.413716 0.145201
3 13 0.540541 0.413716 0.145201
3 14 0.459459 0.413716 0.145201
3 15 0.486486 0.413716 0.145201
3 16 0.351351 0.413716 0.145201
3 17 0.351351 0.413716 0.145201
3 18 0.378378 0.413716 0.145201
3 19 0.405405 0.413716 0.145201
4 0 0.297297 0.413716 0.145201
4 1 0.216216 0.413716 0.145201
4 2 0.27027 0.413716 0.145201
4 3 0.459459 0.413716 0.145201
4 4 0.486486 0.413716 0.145201
4 5 0.459459 0.413716 0.145201
4 6 0.513514 0.413716 0.145201
4 7 0.567568 0.413716 0.145201
4 8 0.486486 0.413716 0.145201
4 9 0.567568 0.413716 0.145201
4 10 0.540541 0.413716 0.145201
4 11 0.594595 0.413716 0.145201
4 12 0.513514 0.413716 0.145201
4 13 0.567568 0.413716 0.145201
4 14 0.513514 0.413716 0.145201
4 15 0.405405 0.413716 0.145201
4 16 0.297297 0.413716 0.145201
4 17 0.405405 0.413716 0.145201
4 18 0.297297 0.413716 0.145201
4 19 0.378378 0.413716 0.145201
5 0 0.27027 0.413716 0.145201
5 1 0.189189 0.413716 0.145201
5 2 0.27027 0.413716 0.145201
5 3 0.378378 0.413716 0.145201
5 4 0.432432 0.413716 0.145201
5 5 0.432432 0.413716 0.145201
5 6 0.540541 0.413716 0.145201
5 7 0.486486 0.413716 0.145201
5 8 0.486486 0.413716 0.145201
5 9 0.594595 0.413716 0.145201
5 10 0.567568 0.413716 0.145201
5 11 0.513514 0.413716 0.145201
5 12 0.621622 0.413716 0.145201
5 13 0.621622 0.413716 0.145201
5 14 0.513514 0.413716 0.145201
5 15 0.486486 0.413716 0.145201
5 16 0.378378 0.413716 0.145201
5 17 0.405405 0.413716 0.145201
5 18 0.351351 0.413716 0.145201
5 19 0.378378 0.413716 0.145201
6 0 0.216216 0.413716 0.145201
6 1 0.189189 0.413716 0.145201
6 2 0.297297 0.413716 0.145201
6 3 0.405405 0.413716 0.145201
6 4 0.405405 0.413716 0.145201
6 5 0.513514 0.413716 0.145201
6 6 0.459459 0.413716 0.145201
6 7 0.567568 0.413716 0.145201
6 8 0.540541 0.413716 0.145201
6 9 0.513514 0.413716 0.145201
6 10 0.486486 0.413716 0.145201
6 11 0.621622 0.413716 0.145201
6 12 0.594595 0.413716 0.145201
6 13 0.621622 0.413716 0.145201
6 14 0.567568 0.413716 0.145201
6 15 0.459459 0.413716 0.145201
6 16 0.405405 0.413716 0.145201
6 17 0.459459 0.413716 0.145201
6 18 0.378378 0.413716 0.145201
6 19 0.351351 0.413716 0.145201
7 0 0.216216 0.413716 0.145201
7 1 0.297297 0.413716 0.145201
7 2 0.216216 0.413716 0.145201
7 3 0.351351 0.413716 0.145201
7 4 0.378378 0.413716 0.145201
7 5 0.513514 0.413716 0.145201
7 6 0.540541 0.413716 0.145201
7 7 0.513514 0.413716 0.145201
7 8 0.459459 0.413716 0.145201
7 9 0.486486 0.413716 0.145201
7 10 0.648649 0.413716 0.145201
7 11 0.540541 0.413716 0.145201
7 12 0.594595 0.413716 0.145201
7 13 0.594595 0.413716 0.145201
7 14 0.540541 0.413716 0.145201
7 15 0.486486 0.413716 0.145201
7 16 0.324324 0.413716 0.145201
7 17 0.378378 0.413716 0.145201
7 18 0.324324 0.413716 0.145201
7 19 0.405405 0.413716 0.145201
8 0 0.243243 0.413716 0.145201
8 1 0.216216 0.413716 0.145201
8 2 0.324324 0.413716 0.145201
8 3 0.432432 0.413716 0.145201
8 4 0.459459 0.413716 0.145201
8 5 0.513514 0.413716 0.145201
8 6 0.540541 0.413716 0.145201
8 7 0.432432 0.413716 0.145201
8 8 0.405405 0.413716 0.145201
8 9 0.513514 0.413716 0.145201
8 10 0.486486 0.413716 0.145201
8 11 0.432432 0.413716 0.145201
8 12 0.513514 0.413716 0.145201
8 13 0.486486 0.413716 0.145201
8 14 0.459459 0.413716 0.145201
8 15 0.351351 0.413716 0.145201
8 16 0.297297 0.413716 0.145201
8 17 0.297297 0.413716 0.145201
8 18 0.297297 0.413716 0.145201
8 19 0.351351 0.413716 0.145201
9 0 0.27027 0.413716 0.145201
9 1 0.243243 0.413716 0.145201
9 2 0.27027 0.413716 0.145201
9 3 0.405405 0.413716 0.145201
9 4 0.567568 0.413716 0.145201
9 5 0.594595 0.413716 0.145201
9 6 0.540541 0.413716 0.145201
9 7 0.540541 0.413716 0.145201
9 8 0.513514 0.413716 0.145201
9 9 0.540541 0.413716 0.145201
9 10 0.513514 0.413716 0.145201
9 11 0.567568 0.413716 0.145201
9 12 0.513514 0.413716 0.145201
9 13 0.567568 0.413716 0.145201
9 14 0.486486 0.413716 0.145201
9 15 0.378378 0.413716 0.145201
9 16 0.297297 0.413716 0.145201
9 17 0.351351 0.413716 0.145201
9 18 0.324324 0.413716 0.145201
9 19 0.432432 0.413716 0.145201
10 0 0.243243 0.413716 0.145201
10 1 0.324324 0.413716 0.145201
10 2 0.351351 0.413716 0.145201
10 3 0.378378 0.413716 0.145201
10 4 0.513514 0.413716 0.145201
10 5 0.567568 0.413716 0.145201
10 6 0.540541 0.413716 0.145201
10 7 0.513514 0.413716 0.145201
10 8 0.567568 0.413716 0.145201
10 9 0.540541 0.413716 0.145201
10 10 0.648649 0.413716 0.145201
10 11 0.594595 0.413716 0.145201
10 12 0.621622 0.413716 0.145201
10 13 0.621622 0.413716 0.145201
10 14 0.486486 0.413716 0.145201
10 15 0.513514 0.413716 0.145201
10 16 0.324324 0.413716 0.145201
10 17 0.513514 0.413716 0.145201
10 18 0.432432 0.413716 0.145201
10 19 0.405405 0.413716 0.145201
11 0 0.108108 0.413716 0.145201
11 1 0.216216 0.413716 0.145201
11 2 0.27027 0.413716 0.145201
11 3 0.405405 0.413716 0.145201
11 4 0.567568 0.413716 0.145201
11 5 0.540541 0.413716 0.145201
11 6 0.594595 0.413716 0.145201
11 7 0.594595 0.413716 0.145201
11 8 0.540541 0.413716 0.145201
11 9 0.513514 0.413716 0.145201
11 10 0.594595 0.413716 0.145201
11 11 0.621622 0.413716 0.145201
11 12 0.675676 0.413716 0.145201
11 13 0.594595 0.413716 0.145201
11 14 0.567568 0.413716 0.145201
11 15 0.594595 0.413716 0.145201
11 16 0.432432 0.413716 0.145201
11 17 0.459459 0.413716 0.145201
11 18 0.405405 0.413716 0.145201
11 19 0.351351 0.413716 0.145201
12 0 0.189189 0.413716 0.145201
12 1 0.216216 0.413716 0.145201
12 2 0.243243 0.413716 0.145201
12 3 0.378378 0.413716 0.145201
12 4 0.459459 0.413716 0.145201
12 5 0.486486 0.413716 0.145201
12 6 0.513514 0.413716 0.145201
12 7 0.432432 0.413716 0.145201
12 8 0.594595 0.413716 0.145201
12 9 0.594595 0.413716 0.145201
12 10 0.648649 0.413716 0.145201
12 11 0.675676 0.413716 0.145201
12 12 0.72973 0.413716 0.145201
12 13 0.621622 0.413716 0.145201
12 14 0.621622 0.413716 0.145201
12 15 0.621622 0.413716 0.145201
12 16 0.540541 0.413716 0.145201
12 17 0.486486 0.413716 0.145201
12 18 0.459459 0.413716 0.145201
12 19 0.459459 0.413716 0.145201
13 0 0.162162 0.413716 0.145201
13 1 0.189189 0.413716 0.145201
13 2 0.297297 0.413716 0.145201
