# contact distance = 3
# r = [1.00274, 3.59213]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.483871 0.361048 0.0960616
0 1 0.451613 0.361048 0.0960616
0 2 0.435484 0.361048 0.0960616
0 3 0.435484 0.361048 0.0960616
0 4 0.370968 0.361048 0.0960616
0 5 0.419355 0.361048 0.0960616
0 6 0.419355 0.361048 0.0960616
0 7 0.33871 0.361048 0.0960616
0 8 0.419355 0.361048 0.0960616
0 9 0.467742 0.361048 0.0960616
0 10 0.451613 0.361048 0.0960616
0 11 0.451613 0.361048 0.0960616
0 12 0.5 0.361048 0.0960616
0 13 0.548387 0.361048 0.0960616
0 14 0.467742 0.361048 0.0960616
0 15 0.403226 0.361048 0.0960616
0 16 0.435484 0.361048 0.0960616
0 17 0.290323 0.361048 0.0960616
0 18 0.209677 0.361048 0.0960616
0 19 0.177419 0.361048 0.0960616
1 0 0.467742 0.361048 0.0960616
1 1 0.548387 0.361048 0.0960616
1 2 0.532258 0.361048 0.0960616
1 3 0.516129 0.361048 0.0960616
1 4 0.483871 0.361048 0.0960616
1 5 0.451613 0.361048 0.0960616
1 6 0.451613 0.361048 0.0960616
1 7 0.419355 0.361048 0.0960616
1 8 0.435484 0.361048 0.0960616
1 9 0.532258 0.361048 0.0960616
1 10 0.516129 0.361048 0.0960616
1 11 0.516129 0.361048 0.0960616
1 12 0.548387 0.361048 0.0960616
1 13 0.580645 0.361048 0.0960616
1 14 0.5 0.361048 0.0960616
1 15 0.419355 0.361048 0.0960616
1 16 0.403226 0.361048 0.0960616
1 17 0.322581 0.361048 0.0960616
1 18 0.225806 0.361048 0.0960616
1 19 0.193548 0.361048 0.0960616
2 0 0.5 0.361048 0.0960616
2 1 0.516129 0.361048 0.0960616
2 2 0.532258 0.361048 0.0960616
2 3 0.564516 0.361048 0.0960616
2 4 0.532258 0.361048 0.0960616
2 5 0.467742 0.361048 0.0960616
2 6 0.419355 0.361048 0.0960616
2 7 0.370968 0.361048 0.0960616
2 8 0.5 0.361048 0.0960616
2 9 0.564516 0.361048 0.0960616
2 10 0.532258 0.361048 0.0960616
2 11 0.516129 0.361048 0.0960616
2 12 0.467742 0.361048 0.0960616
2 13 0.516129 0.361048 0.0960616
2 14 0.435484 0.361048 0.0960616
2 15 0.451613 0.361048 0.0960616
2 16 0.354839 0.361048 0.0960616
2 17 0.370968 0.361048 0.0960616
2 18 0.274194 0.361048 0.0960616
2 19 0.241935 0.361048 0.0960616
3 0 0.451613 0.361048 0.0960616
3 1 0.532258 0.361048 0.0960616
3 2 0.532258 0.361048 0.0960616
3 3 0.564516 0.361048 0.0960616
3 4 0.5 0.361048 0.0960616
3 5 0.419355 0.361048 0.0960616
3 6 0.387097 0.361048 0.0960616
3 7 0.370968 0.361048 0.0960616
3 8 0.419355 0.361048 0.0960616
3 9 0.532258 0.361048 0.0960616
3 10 0.5 0.361048 0.0960616
3 11 0.467742 0.361048 0.0960616
3 12 0.451613 0.361048 0.0960616
3 13 0.483871 0.361048 0.0960616
3 14 0.419355 0.361048 0.0960616
3 15 0.387097 0.361048 0.0960616
3 16 0.33871 0.361048 0.0960616
3 17 0.354839 0.361048 0.0960616
3 18 0.258065 0.361048 0.0960616
3 19 0.225806 0.361048 0.0960616
4 0 0.451613 0.361048 0.0960616
4 1 0.5 0.361048 0.0960616
4 2 0.435484 0.361048 0.0960616
4 3 0.467742 0.361048 0.0960616
4 4 0.483871 0.361048 0.0960616
4 5 0.435484 0.361048 0.0960616
4 6 0.467742 0.361048 0.0960616
4 7 0.354839 0.361048 0.0960616
4 8 0.483871 0.361048 0.0960616
4 9 0.564516 0.361048 0.0960616
4 10 0.451613 0.361048 0.0960616
4 11 0.5 0.361048 0.0960616
4 12 0.451613 0.361048 0.0960616
4 13 0.451613 0.361048 0.0960616
4 14 0.435484 0.361048 0.0960616
4 15 0.403226 0.361048 0.0960616
4 16 0.370968 0.361048 0.0960616
4 17 0.306452 0.361048 0.0960616
4 18 0.274194 0.361048 0.0960616
4 19 0.33871 0.361048 0.0960616
5 0 0.370968 0.361048 0.0960616
5 1 0.387097 0.361048 0.0960616
5 2 0.419355 0.361048 0.0960616
5 3 0.403226 0.361048 0.0960616
5 4 0.370968 0.361048 0.0960616
5 5 0.370968 0.361048 0.0960616
5 6 0.370968 0.361048 0.0960616
5 7 0.322581 0.361048 0.0960616
5 8 0.370968 0.361048 0.0960616
5 9 0.5 0.361048 0.0960616
5 10 0.467742 0.361048 0.0960616
5 11 0.435484 0.361048 0.0960616
5 12 0.419355 0.361048 0.0960616
5 13 0.403226 0.361048 0.0960616
5 14 0.387097 0.361048 0.0960616
5 15 0.419355 0.361048 0.0960616
5 16 0.306452 0.361048 0.0960616
5 17 0.306452 0.361048 0.0960616
5 18 0.193548 0.361048 0.0960616
