# contact distance = 3
# r = [1.00295, 3.3145]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.142857 0.398333 0.163346
0 1 0.166667 0.398333 0.163346
0 2 0.190476 0.398333 0.163346
0 3 0.190476 0.398333 0.163346
0 4 0.214286 0.398333 0.163346
0 5 0.166667 0.398333 0.163346
0 6 0.190476 0.398333 0.163346
0 7 0.190476 0.398333 0.163346
0 8 0.166667 0.398333 0.163346
0 9 0.214286 0.398333 0.163346
0 10 0.261905 0.398333 0.163346
0 11 0.309524 0.398333 0.163346
0 12 0.190476 0.398333 0.163346
0 13 0.190476 0.398333 0.163346
0 14 0.190476 0.398333 0.163346
0 15 0.261905 0.398333 0.163346
0 16 0.214286 0.398333 0.163346
0 17 0.190476 0.398333 0.163346
0 18 0.214286 0.398333 0.163346
0 19 0.142857 0.398333 0.163346
1 0 0.119048 0.398333 0.163346
1 1 0.142857 0.398333 0.163346
1 2 0.0952381 0.398333 0.163346
1 3 0.190476 0.398333 0.163346
1 4 0.190476 0.398333 0.163346
1 5 0.166667 0.398333 0.163346
1 6 0.166667 0.398333 0.163346
1 7 0.214286 0.398333 0.163346
1 8 0.119048 0.398333 0.163346
1 9 0.190476 0.398333 0.163346
1 10 0.238095 0.398333 0.163346
1 11 0.309524 0.398333 0.163346
1 12 0.238095 0.398333 0.163346
1 13 0.214286 0.398333 0.163346
1 14 0.238095 0.398333 0.163346
1 15 0.261905 0.398333 0.163346
1 16 0.285714 0.398333 0.163346
1 17 0.285714 0.398333 0.163346
1 18 0.238095 0.398333 0.163346
1 19 0.142857 0.398333 0.163346
2 0 0.119048 0.398333 0.163346
2 1 0.166667 0.398333 0.163346
2 2 0.190476 0.398333 0.163346
2 3 0.166667 0.398333 0.163346
2 4 0.190476 0.398333 0.163346
2 5 0.214286 0.398333 0.163346
2 6 0.238095 0.398333 0.163346
2 7 0.214286 0.398333 0.163346
2 8 0.190476 0.398333 0.163346
2 9 0.238095 0.398333 0.163346
2 10 0.357143 0.398333 0.163346
2 11 0.404762 0.398333 0.163346
2 12 0.357143 0.398333 0.163346
2 13 0.214286 0.398333 0.163346
2 14 0.309524 0.398333 0.163346
2 15 0.357143 0.398333 0.163346
2 16 0.333333 0.398333 0.163346
2 17 0.190476 0.398333 0.163346
2 18 0.285714 0.398333 0.163346
2 19 0.190476 0.398333 0.163346
3 0 0.0952381 0.398333 0.163346
3 1 0.214286 0.398333 0.163346
3 2 0.142857 0.398333 0.163346
3 3 0.238095 0.398333 0.163346
3 4 0.238095 0.398333 0.163346
3 5 0.285714 0.398333 0.163346
3 6 0.214286 0.398333 0.163346
3 7 0.190476 0.398333 0.163346
3 8 0.261905 0.398333 0.163346
3 9 0.309524 0.398333 0.163346
3 10 0.404762 0.398333 0.163346
3 11 0.452381 0.398333 0.163346
3 12 0.404762 0.398333 0.163346
3 13 0.404762 0.398333 0.163346
3 14 0.357143 0.398333 0.163346
3 15 0.333333 0.398333 0.163346
3 16 0.357143 0.398333 0.163346
3 17 0.261905 0.398333 0.163346
3 18 0.261905 0.398333 0.163346
3 19 0.119048 0.398333 0.163346
4 0 0.190476 0.398333 0.163346
4 1 0.190476 0.398333 0.163346
4 2 0.238095 0.398333 0.163346
4 3 0.309524 0.398333 0.163346
4 4 0.285714 0.398333 0.163346
4 5 0.333333 0.398333 0.163346
4 6 0.309524 0.398333 0.163346
4 7 0.357143 0.398333 0.163346
4 8 0.309524 0.398333 0.163346
4 9 0.5 0.398333 0.163346
4 10 0.547619 0.398333 0.163346
4 11 0.571429 0.398333 0.163346
4 12 0.5 0.398333 0.163346
4 13 0.47619 0.398333 0.163346
4 14 0.47619 0.398333 0.163346
4 15 0.5 0.398333 0.163346
4 16 0.547619 0.398333 0.163346
4 17 0.5 0.398333 0.163346
4 18 0.380952 0.398333 0.163346
4 19 0.238095 0.398333 0.163346
5 0 0.142857 0.398333 0.163346
5 1 0.190476 0.398333 0.163346
5 2 0.238095 0.398333 0.163346
5 3 0.333333 0.398333 0.163346
5 4 0.380952 0.398333 0.163346
5 5 0.404762 0.398333 0.163346
5 6 0.428571 0.398333 0.163346
5 7 0.380952 0.398333 0.163346
5 8 0.404762 0.398333 0.163346
5 9 0.547619 0.398333 0.163346
5 10 0.595238 0.398333 0.163346
5 11 0.642857 0.398333 0.163346
5 12 0.547619 0.398333 0.163346
5 13 0.5 0.398333 0.163346
5 14 0.5 0.398333 0.163346
5 15 0.571429 0.398333 0.163346
5 16 0.428571 0.398333 0.163346
5 17 0.428571 0.398333 0.163346
5 18 0.428571 0.398333 0.163346
5 19 0.309524 0.398333 0.163346
6 0 0.190476 0.398333 0.163346
6 1 0.238095 0.398333 0.163346
6 2 0.285714 0.398333 0.163346
6 3 0.357143 0.398333 0.163346
6 4 0.357143 0.398333 0.163346
6 5 0.380952 0.398333 0.163346
6 6 0.380952 0.398333 0.163346
6 7 0.47619 0.398333 0.163346
6 8 0.404762 0.398333 0.163346
6 9 0.5 0.398333 0.163346
6 10 0.619048 0.398333 0.163346
6 11 0.666667 0.398333 0.163346
6 12 0.571429 0.398333 0.163346
6 13 0.619048 0.398333 0.163346
6 14 0.52381 0.398333 0.163346
6 15 0.547619 0.398333 0.163346
6 16 0.5 0.398333 0.163346
6 17 0.452381 0.398333 0.163346
6 18 0.47619 0.398333 0.163346
6 19 0.309524 0.398333 0.163346
7 0 0.142857 0.398333 0.163346
7 1 0.190476 0.398333 0.163346
7 2 0.238095 0.398333 0.163346
7 3 0.261905 0.398333 0.163346
7 4 0.333333 0.398333 0.163346
7 5 0.452381 0.398333 0.163346
7 6 0.428571 0.398333 0.163346
7 7 0.5 0.398333 0.163346
7 8 0.47619 0.398333 0.163346
7 9 0.5 0.398333 0.163346
7 10 0.619048 0.398333 0.163346
7 11 0.690476 0.398333 0.163346
7 12 0.642857 0.398333 0.163346
7 13 0.571429 0.398333 0.163346
7 14 0.547619 0.398333 0.163346
7 15 0.595238 0.398333 0.163346
7 16 0.52381 0.398333 0.163346
7 17 0.47619 0.398333 0.163346
7 18 0.404762 0.398333 0.163346
7 19 0.333333 0.398333 0.163346
8 0 0.214286 0.398333 0.163346
8 1 0.166667 0.398333 0.163346
8 2 0.190476 0.398333 0.163346
8 3 0.238095 0.398333 0.163346
8 4 0.309524 0.398333 0.163346
8 5 0.380952 0.398333 0.163346
8 6 0.380952 0.398333 0.163346
8 7 0.404762 0.398333 0.163346
8 8 0.333333 0.398333 0.163346
8 9 0.547619 0.398333 0.163346
8 10 0.642857 0.398333 0.163346
8 11 0.666667 0.398333 0.163346
8 12 0.571429 0.398333 0.163346
8 13 0.452381 0.398333 0.163346
8 14 0.5 0.398333 0.163346
8 15 0.595238 0.398333 0.163346
8 16 0.52381 0.398333 0.163346
8 17 0.428571 0.398333 0.163346
8 18 0.333333 0.398333 0.163346
8 19 0.238095 0.398333 0.163346
9 0 0.261905 0.398333 0.163346
9 1 0.261905 0.398333 0.163346
9 2 0.261905 0.398333 0.163346
9 3 0.285714 0.398333 0.163346
9 4 0.428571 0.398333 0.163346
9 5 0.5 0.398333 0.163346
9 6 0.547619 0.398333 0.163346
9 7 0.571429 0.398333 0.163346
9 8 0.547619 0.398333 0.163346
9 9 0.547619 0.398333 0.163346
9 10 0.690476 0.398333 0.163346
9 11 0.714286 0.398333 0.163346
9 12 0.666667 0.398333 0.163346
9 13 0.547619 0.398333 0.163346
9 14 0.452381 0.398333 0.163346
9 15 0.547619 0.398333 0.163346
9 16 0.452381 0.398333 0.163346
9 17 0.404762 0.398333 0.163346
9 18 0.285714 0.398333 0.163346
9 19 0.238095 0.398333 0.163346
10 0 0.309524 0.398333 0.163346
10 1 0.190476 0.398333 0.163346
10 2 0.285714 0.398333 0.163346
10 3 0.404762 0.398333 0.163346
10 4 0.5 0.398333 0.163346
10 5 0.619048 0.398333 0.163346
10 6 0.571429 0.398333 0.163346
10 7 0.595238 0.398333 0.163346
10 8 0.642857 0.398333 0.163346
10 9 0.642857 0.398333 0.163346
10 10 0.738095 0.398333 0.163346
10 11 0.785714 0.398333 0.163346
10 12 0.666667 0.398333 0.163346
10 13 0.595238 0.398333 0.163346
10 14 0.5 0.398333 0.163346
10 15 0.571429 0.398333 0.163346
10 16 0.452381 0.398333 0.163346
10 17 0.380952 0.398333 0.163346
10 18 0.285714 0.398333 0.163346
10 19 0.285714 0.398333 0.163346
11 0 0.333333 0.398333 0.163346
11 1 0.309524 0.398333 0.163346
11 2 0.357143 0.398333 0.163346
11 3 0.52381 0.398333 0.163346
11 4 0.547619 0.398333 0.163346
11 5 0.619048 0.398333 0.163346
11 6 0.642857 0.398333 0.163346
11 7 0.690476 0.398333 0.163346
11 8 0.595238 0.398333 0.163346
11 9 0.690476 0.398333 0.163346
11 10 0.714286 0.398333 0.163346
11 11 0.761905 0.398333 0.163346
11 12 0.690476 0.398333 0.163346
11 13 0.666667 0.398333 0.163346
11 14 0.47619 0.398333 0.163346
11 15 0.571429 0.398333 0.163346
11 16 0.428571 0.398333 0.163346
11 17 0.380952 0.398333 0.163346
11 18 0.309524 0.398333 0.163346
11 19 0.238095 0.398333 0.163346
12 0 0.285714 0.398333 0.163346
12 1 0.261905 0.398333 0.163346
12 2 0.261905 0.398333 0.163346
12 3 0.452381 0.398333 0.163346
12 4 0.595238 0.398333 0.163346
12 5 0.642857 0.398333 0.163346
12 6 0.690476 0.398333 0.163346
12 7 0.642857 0.398333 0.163346
12 8 0.547619 0.398333 0.163346
12 9 0.690476 0.398333 0.163346
12 10 0.714286 0.398333 0.163346
12 11 0.714286 0.398333 0.163346
12 12 0.666667 0.398333 0.163346
12 13 0.619048 0.398333 0.163346
12 14 0.380952 0.398333 0.163346
12 15 0.452381 0.398333 0.163346
12 16 0.380952 0.398333 0.163346
12 17 0.357143 0.398333 0.163346
12 18 0.285714 0.398333 0.163346
12 19 0.261905 0.398333 0.163346
13 0 0.309524 0.398333 0.163346
13 1 0.333333 0.398333 0.163346
13 2 0.357143 0.398333 0.163346
13 3 0.428571 0.398333 0.163346
13 4 0.619048 0.398333 0.163346
13 5 0.619048 0.398333 0.163346
13 6 0.738095 0.398333 0.163346
13 7 0.714286 0.398333 0.163346
13 8 0.547619 0.398333 0.163346
13 9 0.690476 0.398333 0.163346
13 10 0.761905 0.398333 0.163346
13 11 0.690476 0.398333 0.163346
13 12 0.619048 0.398333 0.163346
13 13 0.571429 0.398333 0.163346
13 14 0.357143 0.398333 0.163346
13 15 0.5 0.398333 0.163346
13 16 0.428571 0.398333 0.163346
13 17 0.357143 0.398333 0.163346
13 18 0.309524 0.398333 0.163346
13 19 0.214286 0.398333 0.163346
14 0 0.261905 0.398333 0.163346
14 1 0.238095 0.398333 0.163346
14 2 0.285714 0.398333 0.163346
14 3 0.404762 0.398333 0.163346
14 4 0.547619 0.398333 0.163346
14 5 0.642857 0.398333 0.163346
14 6 0.642857 0.398333 0.163346
14 7 0.642857 0.398333 0.163346
14 8 0.47619 0.398333 0.163346
14 9 0.547619 0.398333 0.163346
14 10 0.595238 0.398333 0.163346
14 11 0.595238 0.398333 0.163346
14 12 0.547619 0.398333 0.163346
14 13 0.47619 0.398333 0.163346
14 14 0.285714 0.398333 0.163346
14 15 0.428571 0.398333 0.163346
14 16 0.404762 0.398333 0.163346
14 17 0.238095 0.398333 0.163346
14 18 0.285714 0.398333 0.163346
14 19 0.190476 0.398333 0.163346
15 0 0.309524 0.398333 0.163346
15 1 0.333333 0.398333 0.163346
15 2 0.285714 0.398333 0.163346
15 3 0.5 0.398333 0.163346
15 4 0.595238 0.398333 0.163346
15 5 0.642857 0.398333 0.163346
15 6 0.642857 0.398333 0.163346
15 7 0.595238 0.398333 0.163346
15 8 0.52381 0.398333 0.163346
15 9 0.642857 0.398333 0.163346
15 10 0.619048 0.398333 0.163346
15 11 0.666667 0.398333 0.163346
15 12 0.571429 0.398333 0.163346
15 13 0.5 0.398333 0.163346
15 14 0.404762 0.398333 0.163346
15 15 0.428571 0.398333 0.163346
15 16 0.404762 0.398333 0.163346
15 17 0.309524 0.398333 0.163346
15 18 0.285714 0.398333 0.163346
15 19 0.190476 0.398333 0.163346
16 0 0.261905 0.398333 0.163346
16 1 0.285714 0.398333 0.163346
16 2 0.380952 0.398333 0.163346
16 3 0.380952 0.398333 0.163346
16 4 0.571429 0.398333 0.163346
16 5 0.547619 0.398333 0.163346
16 6 0.571429 0.398333 0.163346
16 7 0.595238 0.398333 0.163346
16 8 0.452381 0.398333 0.163346
16 9 0.595238 0.398333 0.163346
16 10 0.642857 0.398333 0.163346
16 11 0.642857 0.398333 0.163346
16 12 0.5 0.398333 0.163346
16 13 0.428571 0.398333 0.163346
16 14 0.380952 0.398333 0.163346
16 15 0.404762 0.398333 0.163346
16 16 0.428571 0.398333 0.163346
16 17 0.380952 0.398333 0.163346
16 18 0.261905 0.398333 0.163346
16 19 0.261905 0.398333 0.163346
17 0 0.238095 0.398333 0.163346
17 1 0.285714 0.398333 0.163346
17 2 0.333333 0.398333 0.163346
17 3 0.380952 0.398333 0.163346
17 4 0.452381 0.398333 0.163346
17 5 0.452381 0.398333 0.163346
17 6 0.52381 0.398333 0.163346
17 7 0.5 0.398333 0.163346
17 8 0.428571 0.398333 0.163346
17 9 0.428571 0.398333 0.163346
17 10 0.547619 0.398333 0.163346
17 11 0.619048 0.398333 0.163346
17 12 0.5 0.398333 0.163346
17 13 0.452381 0.398333 0.163346
17 14 0.404762 0.398333 0.163346
17 15 0.309524 0.398333 0.163346
17 16 0.238095 0.398333 0.163346
17 17 0.238095 0.398333 0.163346
17 18 0.190476 0.398333 0.163346
17 19 0.0952381 0.398333 0.163346
18 0 0.261905 0.398333 0.163346
18 1 0.238095 0.398333 0.163346
18 2 0.285714 0.398333 0.163346
18 3 0.357143 0.398333 0.163346
18 4 0.47619 0.398333 0.163346
18 5 0.47619 0.398333 0.163346
18 6 0.5 0.398333 0.163346
18 7 0.5 0.398333 0.163346
18 8 0.380952 0.398333 0.163346
18 9 0.452381 0.398333 0.163346
18 10 0.571429 0.398333 0.163346
18 11 0.5 0.398333 0.163346
18 12 0.52381 0.398333 0.163346
18 13 0.5 0.398333 0.163346
18 14 0.404762 0.398333 0.163346
18 15 0.357143 0.398333 0.163346
18 16 0.285714 0.398333 0.163346
18 17 0.238095 0.398333 0.163346
18 18 0.214286 0.398333 0.163346
18 19 0.166667 0.398333 0.163346
19 0 0.214286 0.398333 0.163346
19 1 0.190476 0.398333 0.163346
19 2 0.214286 0.398333 0.163346
19 3 0.238095 0.398333 0.163346
19 4 0.428571 0.398333 0.163346
19 5 0.357143 0.398333 0.163346
19 6 0.428571 0.398333 0.163346
19 7 0.452381 0.398333 0.163346
19 8 0.333333 0.398333 0.163346
19 9 0.428571 0.398333 0.163346
19 10 0.404762 0.398333 0.163346
19 11 0.357143 0.398333 0.163346
19 12 0.404762 0.398333 0.163346
19 13 0.380952 0.398333 0.163346
19 14 0.333333 0.398333 0.163346
19 15 0.357143 0.398333 0.163346
19 16 0.285714 0.398333 0.163346
19 17 0.238095 0.398333 0.163346
19 18 0.190476 0.398333 0.163346
19 19 0.166667 0.398333 0.163346
