# contact distance = 3
# r = [1.07266, 4.06605]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.418605 0.318953 0.149894
0 1 0.430233 0.318953 0.149894
0 2 0.430233 0.318953 0.149894
0 3 0.511628 0.318953 0.149894
0 4 0.523256 0.318953 0.149894
0 5 0.523256 0.318953 0.149894
0 6 0.511628 0.318953 0.149894
0 7 0.546512 0.318953 0.149894
0 8 0.5 0.318953 0.149894
0 9 0.476744 0.318953 0.149894
0 10 0.418605 0.318953 0.149894
0 11 0.372093 0.318953 0.149894
0 12 0.372093 0.318953 0.149894
0 13 0.302326 0.318953 0.149894
0 14 0.325581 0.318953 0.149894
0 15 0.302326 0.318953 0.149894
0 16 0.267442 0.318953 0.149894
0 17 0.255814 0.318953 0.149894
0 18 0.186047 0.318953 0.149894
0 19 0.197674 0.318953 0.149894
1 0 0.430233 0.318953 0.149894
1 1 0.511628 0.318953 0.149894
1 2 0.453488 0.318953 0.149894
1 3 0.476744 0.318953 0.149894
1 4 0.55814 0.318953 0.149894
1 5 0.55814 0.318953 0.149894
1 6 0.511628 0.318953 0.149894
1 7 0.581395 0.318953 0.149894
1 8 0.511628 0.318953 0.149894
1 9 0.476744 0.318953 0.149894
1 10 0.406977 0.318953 0.149894
1 11 0.348837 0.318953 0.149894
1 12 0.406977 0.318953 0.149894
1 13 0.302326 0.318953 0.149894
1 14 0.290698 0.318953 0.149894
1 15 0.325581 0.318953 0.149894
1 16 0.290698 0.318953 0.149894
1 17 0.290698 0.318953 0.149894
1 18 0.232558 0.318953 0.149894
1 19 0.22093 0.318953 0.149894
2 0 0.476744 0.318953 0.149894
2 1 0.511628 0.318953 0.149894
2 2 0.430233 0.318953 0.149894
2 3 0.511628 0.318953 0.149894
2 4 0.569767 0.318953 0.149894
2 5 0.593023 0.318953 0.149894
2 6 0.511628 0.318953 0.149894
2 7 0.55814 0.318953 0.149894
2 8 0.523256 0.318953 0.149894
2 9 0.465116 0.318953 0.149894
2 10 0.325581 0.318953 0.149894
2 11 0.325581 0.318953 0.149894
2 12 0.360465 0.318953 0.149894
2 13 0.267442 0.318953 0.149894
2 14 0.267442 0.318953 0.149894
2 15 0.255814 0.318953 0.149894
2 16 0.290698 0.318953 0.149894
2 17 0.267442 0.318953 0.149894
2 18 0.197674 0.318953 0.149894
2 19 0.209302 0.318953 0.149894
3 0 0.488372 0.318953 0.149894
3 1 0.55814 0.318953 0.149894
3 2 0.453488 0.318953 0.149894
3 3 0.55814 0.318953 0.149894
3 4 0.616279 0.318953 0.149894
3 5 0.616279 0.318953 0.149894
3 6 0.581395 0.318953 0.149894
3 7 0.639535 0.318953 0.149894
3 8 0.569767 0.318953 0.149894
3 9 0.569767 0.318953 0.149894
3 10 0.395349 0.318953 0.149894
3 11 0.383721 0.318953 0.149894
3 12 0.372093 0.318953 0.149894
3 13 0.267442 0.318953 0.149894
3 14 0.267442 0.318953 0.149894
3 15 0.255814 0.318953 0.149894
3 16 0.302326 0.318953 0.149894
3 17 0.267442 0.318953 0.149894
3 18 0.22093 0.318953 0.149894
3 19 0.267442 0.318953 0.149894
4 0 0.569767 0.318953 0.149894
4 1 0.581395 0.318953 0.149894
4 2 0.569767 0.318953 0.149894
4 3 0.616279 0.318953 0.149894
4 4 0.639535 0.318953 0.149894
4 5 0.639535 0.318953 0.149894
4 6 0.604651 0.318953 0.149894
4 7 0.662791 0.318953 0.149894
4 8 0.674419 0.318953 0.149894
4 9 0.569767 0.318953 0.149894
4 10 0.453488 0.318953 0.149894
4 11 0.372093 0.318953 0.149894
4 12 0.360465 0.318953 0.149894
4 13 0.302326 0.318953 0.149894
4 14 0.302326 0.318953 0.149894
4 15 0.313953 0.318953 0.149894
4 16 0.313953 0.318953 0.149894
4 17 0.267442 0.318953 0.149894
4 18 0.290698 0.318953 0.149894
4 19 0.337209 0.318953 0.149894
