# contact distance = 3
# r = [1.01231, 3.87278]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.354839 0.338306 0.163341
0 1 0.354839 0.338306 0.163341
0 2 0.370968 0.338306 0.163341
0 3 0.435484 0.338306 0.163341
0 4 0.483871 0.338306 0.163341
0 5 0.483871 0.338306 0.163341
0 6 0.467742 0.338306 0.163341
0 7 0.451613 0.338306 0.163341
0 8 0.435484 0.338306 0.163341
0 9 0.419355 0.338306 0.163341
0 10 0.403226 0.338306 0.163341
0 11 0.387097 0.338306 0.163341
0 12 0.306452 0.338306 0.163341
0 13 0.306452 0.338306 0.163341
0 14 0.274194 0.338306 0.163341
0 15 0.306452 0.338306 0.163341
0 16 0.241935 0.338306 0.163341
0 17 0.145161 0.338306 0.163341
0 18 0.145161 0.338306 0.163341
0 19 0.145161 0.338306 0.163341
1 0 0.354839 0.338306 0.163341
1 1 0.354839 0.338306 0.163341
1 2 0.467742 0.338306 0.163341
1 3 0.435484 0.338306 0.163341
1 4 0.516129 0.338306 0.163341
1 5 0.516129 0.338306 0.163341
1 6 0.548387 0.338306 0.163341
1 7 0.5 0.338306 0.163341
1 8 0.516129 0.338306 0.163341
1 9 0.516129 0.338306 0.163341
1 10 0.451613 0.338306 0.163341
1 11 0.435484 0.338306 0.163341
1 12 0.387097 0.338306 0.163341
1 13 0.403226 0.338306 0.163341
1 14 0.322581 0.338306 0.163341
1 15 0.274194 0.338306 0.163341
1 16 0.258065 0.338306 0.163341
1 17 0.16129 0.338306 0.163341
1 18 0.145161 0.338306 0.163341
1 19 0.177419 0.338306 0.163341
2 0 0.354839 0.338306 0.163341
2 1 0.435484 0.338306 0.163341
2 2 0.516129 0.338306 0.163341
2 3 0.516129 0.338306 0.163341
2 4 0.532258 0.338306 0.163341
2 5 0.596774 0.338306 0.163341
2 6 0.629032 0.338306 0.163341
2 7 0.629032 0.338306 0.163341
2 8 0.580645 0.338306 0.163341
2 9 0.516129 0.338306 0.163341
2 10 0.483871 0.338306 0.163341
2 11 0.419355 0.338306 0.163341
2 12 0.370968 0.338306 0.163341
2 13 0.403226 0.338306 0.163341
2 14 0.33871 0.338306 0.163341
2 15 0.306452 0.338306 0.163341
2 16 0.193548 0.338306 0.163341
2 17 0.145161 0.338306 0.163341
2 18 0.129032 0.338306 0.163341
2 19 0.145161 0.338306 0.163341
3 0 0.387097 0.338306 0.163341
3 1 0.435484 0.338306 0.163341
3 2 0.532258 0.338306 0.163341
3 3 0.532258 0.338306 0.163341
3 4 0.645161 0.338306 0.163341
3 5 0.725806 0.338306 0.163341
3 6 0.629032 0.338306 0.163341
3 7 0.580645 0.338306 0.163341
3 8 0.629032 0.338306 0.163341
3 9 0.564516 0.338306 0.163341
3 10 0.467742 0.338306 0.163341
3 11 0.483871 0.338306 0.163341
3 12 0.451613 0.338306 0.163341
3 13 0.370968 0.338306 0.163341
3 14 0.33871 0.338306 0.163341
3 15 0.274194 0.338306 0.163341
3 16 0.177419 0.338306 0.163341
3 17 0.145161 0.338306 0.163341
3 18 0.129032 0.338306 0.163341
3 19 0.16129 0.338306 0.163341
4 0 0.435484 0.338306 0.163341
4 1 0.5 0.338306 0.163341
4 2 0.548387 0.338306 0.163341
4 3 0.612903 0.338306 0.163341
4 4 0.612903 0.338306 0.163341
4 5 0.677419 0.338306 0.163341
4 6 0.629032 0.338306 0.163341
4 7 0.532258 0.338306 0.163341
4 8 0.580645 0.338306 0.163341
4 9 0.596774 0.338306 0.163341
4 10 0.516129 0.338306 0.163341
4 11 0.516129 0.338306 0.163341
4 12 0.451613 0.338306 0.163341
4 13 0.435484 0.338306 0.163341
4 14 0.241935 0.338306 0.163341
4 15 0.258065 0.338306 0.163341
4 16 0.258065 0.338306 0.163341
4 17 0.0806452 0.338306 0.163341
4 18 0.112903 0.338306 0.163341
4 19 0.16129 0.338306 0.163341
5 0 0.451613 0.338306 0.163341
5 1 0.467742 0.338306 0.163341
5 2 0.564516 0.338306 0.163341
5 3 0.596774 0.338306 0.163341
5 4 0.629032 0.338306 0.163341
5 5 0.548387 0.338306 0.163341
5 6 0.483871 0.338306 0.163341
5 7 0.548387 0.338306 0.163341
5 8 0.532258 0.338306 0.163341
5 9 0.548387 0.338306 0.163341
5 10 0.532258 0.338306 0.163341
5 11 0.483871 0.338306 0.163341
5 12 0.483871 0.338306 0.163341
5 13 0.419355 0.338306 0.163341
5 14 0.370968 0.338306 0.163341
5 15 0.322581 0.338306 0.163341
5 16 0.225806 0.338306 0.163341
5 17 0.193548 0.338306 0.163341
5 18 0.177419 0.338306 0.163341
5 19 0.193548 0.338306 0.163341
6 0 0.403226 0.338306 0.163341
6 1 0.387097 0.338306 0.163341
6 2 0.548387 0.338306 0.163341
6 3 0.629032 0.338306 0.163341
6 4 0.629032 0.338306 0.163341
6 5 0.564516 0.338306 0.163341
6 6 0.5 0.338306 0.163341
6 7 0.451613 0.338306 0.163341
6 8 0.483871 0.338306 0.163341
6 9 0.564516 0.338306 0.163341
6 10 0.516129 0.338306 0.163341
6 11 0.580645 0.338306 0.163341
6 12 0.548387 0.338306 0.163341
6 13 0.403226 0.338306 0.163341
6 14 0.33871 0.338306 0.163341
6 15 0.322581 0.338306 0.163341
6 16 0.225806 0.338306 0.163341
6 17 0.177419 0.338306 0.163341
6 18 0.177419 0.338306 0.163341
6 19 0.177419 0.338306 0.163341
7 0 0.516129 0.338306 0.163341
7 1 0.532258 0.338306 0.163341
7 2 0.548387 0.338306 0.163341
7 3 0.629032 0.338306 0.163341
7 4 0.66129 0.338306 0.163341
7 5 0.548387 0.338306 0.163341
7 6 0.532258 0.338306 0.163341
7 7 0.548387 0.338306 0.163341
7 8 0.596774 0.338306 0.163341
7 9 0.516129 0.338306 0.163341
7 10 0.483871 0.338306 0.163341
7 11 0.612903 0.338306 0.163341
7 12 0.516129 0.338306 0.163341
7 13 0.387097 0.338306 0.163341
7 14 0.306452 0.338306 0.163341
7 15 0.322581 0.338306 0.163341
7 16 0.274194 0.338306 0.163341
7 17 0.225806 0.338306 0.163341
7 18 0.209677 0.338306 0.163341
7 19 0.193548 0.338306 0.163341
8 0 0.467742 0.338306 0.163341
8 1 0.467742 0.338306 0.163341
8 2 0.5 0.338306 0.163341
8 3 0.612903 0.338306 0.163341
8 4 0.564516 0.338306 0.163341
8 5 0.548387 0.338306 0.163341
8 6 0.483871 0.338306 0.163341
8 7 0.467742 0.338306 0.163341
8 8 0.516129 0.338306 0.163341
8 9 0.532258 0.338306 0.163341
8 10 0.435484 0.338306 0.163341
8 11 0.532258 0.338306 0.163341
8 12 0.435484 0.338306 0.163341
8 13 0.403226 0.338306 0.163341
8 14 0.354839 0.338306 0.163341
8 15 0.274194 0.338306 0.163341
8 16 0.225806 0.338306 0.163341
8 17 0.241935 0.338306 0.163341
8 18 0.225806 0.338306 0.163341
8 19 0.241935 0.338306 0.163341
9 0 0.419355 0.338306 0.163341
9 1 0.403226 0.338306 0.163341
9 2 0.516129 0.338306 0.163341
9 3 0.532258 0.338306 0.163341
9 4 0.564516 0.338306 0.163341
9 5 0.564516 0.338306 0.163341
9 6 0.435484 0.338306 0.163341
9 7 0.451613 0.338306 0.163341
9 8 0.5 0.338306 0.163341
9 9 0.467742 0.338306 0.163341
9 10 0.467742 0.338306 0.163341
9 11 0.516129 0.338306 0.163341
9 12 0.467742 0.338306 0.163341
9 13 0.387097 0.338306 0.163341
9 14 0.322581 0.338306 0.163341
9 15 0.354839 0.338306 0.163341
9 16 0.274194 0.338306 0.163341
9 17 0.209677 0.338306 0.163341
9 18 0.258065 0.338306 0.163341
9 19 0.241935 0.338306 0.163341
10 0 0.370968 0.338306 0.163341
10 1 0.419355 0.338306 0.163341
10 2 0.5 0.338306 0.163341
10 3 0.451613 0.338306 0.163341
10 4 0.483871 0.338306 0.163341
10 5 0.451613 0.338306 0.163341
10 6 0.435484 0.338306 0.163341
10 7 0.387097 0.338306 0.163341
10 8 0.435484 0.338306 0.163341
10 9 0.435484 0.338306 0.163341
10 10 0.387097 0.338306 0.163341
10 11 0.435484 0.338306 0.163341
10 12 0.322581 0.338306 0.163341
10 13 0.274194 0.338306 0.163341
10 14 0.274194 0.338306 0.163341
10 15 0.258065 0.338306 0.163341
10 16 0.16129 0.338306 0.163341
10 17 0.177419 0.338306 0.163341
10 18 0.177419 0.338306 0.163341
10 19 0.16129 0.338306 0.163341
11 0 0.451613 0.338306 0.163341
11 1 0.435484 0.338306 0.163341
11 2 0.5 0.338306 0.163341
11 3 0.483871 0.338306 0.163341
11 4 0.5 0.338306 0.163341
11 5 0.467742 0.338306 0.163341
11 6 0.483871 0.338306 0.163341
11 7 0.467742 0.338306 0.163341
11 8 0.451613 0.338306 0.163341
11 9 0.419355 0.338306 0.163341
11 10 0.354839 0.338306 0.163341
11 11 0.370968 0.338306 0.163341
11 12 0.33871 0.338306 0.163341
11 13 0.306452 0.338306 0.163341
11 14 0.225806 0.338306 0.163341
11 15 0.241935 0.338306 0.163341
11 16 0.225806 0.338306 0.163341
11 17 0.193548 0.338306 0.163341
11 18 0.16129 0.338306 0.163341
11 19 0.112903 0.338306 0.163341
12 0 0.435484 0.338306 0.163341
12 1 0.419355 0.338306 0.163341
12 2 0.516129 0.338306 0.163341
12 3 0.596774 0.338306 0.163341
12 4 0.612903 0.338306 0.163341
12 5 0.548387 0.338306 0.163341
12 6 0.467742 0.338306 0.163341
12 7 0.467742 0.338306 0.163341
12 8 0.435484 0.338306 0.163341
12 9 0.403226 0.338306 0.163341
12 10 0.387097 0.338306 0.163341
12 11 0.435484 0.338306 0.163341
12 12 0.403226 0.338306 0.163341
12 13 0.354839 0.338306 0.163341
12 14 0.274194 0.338306 0.163341
12 15 0.225806 0.338306 0.163341
12 16 0.193548 0.338306 0.163341
12 17 0.16129 0.338306 0.163341
12 18 0.16129 0.338306 0.163341
12 19 0.112903 0.338306 0.163341
13 0 0.403226 0.338306 0.163341
13 1 0.451613 0.338306 0.163341
13 2 0.516129 0.338306 0.163341
13 3 0.516129 0.338306 0.163341
13 4 0.451613 0.338306 0.163341
13 5 0.419355 0.338306 0.163341
13 6 0.435484 0.338306 0.163341
13 7 0.435484 0.338306 0.163341
13 8 0.483871 0.338306 0.163341
13 9 0.403226 0.338306 0.163341
13 10 0.370968 0.338306 0.163341
13 11 0.403226 0.338306 0.163341
13 12 0.33871 0.338306 0.163341
13 13 0.354839 0.338306 0.163341
13 14 0.290323 0.338306 0.163341
13 15 0.177419 0.338306 0.163341
13 16 0.145161 0.338306 0.163341
13 17 0.0967742 0.338306 0.163341
13 18 0.0806452 0.338306 0.163341
13 19 0.0645161 0.338306 0.163341
14 0 0.322581 0.338306 0.163341
14 1 0.33871 0.338306 0.163341
14 2 0.370968 0.338306 0.163341
14 3 0.387097 0.338306 0.163341
14 4 0.370968 0.338306 0.163341
14 5 0.370968 0.338306 0.163341
14 6 0.370968 0.338306 0.163341
14 7 0.33871 0.338306 0.163341
14 8 0.354839 0.338306 0.163341
14 9 0.354839 0.338306 0.163341
14 10 0.258065 0.338306 0.163341
14 11 0.290323 0.338306 0.163341
14 12 0.290323 0.338306 0.163341
14 13 0.241935 0.338306 0.163341
14 14 0.225806 0.338306 0.163341
14 15 0.16129 0.338306 0.163341
14 16 0.145161 0.338306 0.163341
14 17 0.129032 0.338306 0.163341
14 18 0.0645161 0.338306 0.163341
14 19 0.0322581 0.338306 0.163341
15 0 0.290323 0.338306 0.163341
15 1 0.322581 0.338306 0.163341
15 2 0.403226 0.338306 0.163341
15 3 0.33871 0.338306 0.163341
15 4 0.33871 0.338306 0.163341
15 5 0.354839 0.338306 0.163341
15 6 0.322581 0.338306 0.163341
15 7 0.33871 0.338306 0.163341
