# contact distance = 3
# r = [1.06309, 3.46682]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.217391 0.384348 0.135548
0 1 0.217391 0.384348 0.135548
0 2 0.26087 0.384348 0.135548
0 3 0.217391 0.384348 0.135548
0 4 0.26087 0.384348 0.135548
0 5 0.26087 0.384348 0.135548
0 6 0.26087 0.384348 0.135548
0 7 0.347826 0.384348 0.135548
0 8 0.217391 0.384348 0.135548
0 9 0.173913 0.384348 0.135548
0 10 0.347826 0.384348 0.135548
0 11 0.391304 0.384348 0.135548
0 12 0.391304 0.384348 0.135548
0 13 0.391304 0.384348 0.135548
0 14 0.391304 0.384348 0.135548
0 15 0.347826 0.384348 0.135548
0 16 0.347826 0.384348 0.135548
0 17 0.304348 0.384348 0.135548
0 18 0.347826 0.384348 0.135548
0 19 0.347826 0.384348 0.135548
1 0 0.26087 0.384348 0.135548
1 1 0.26087 0.384348 0.135548
1 2 0.304348 0.384348 0.135548
1 3 0.304348 0.384348 0.135548
1 4 0.391304 0.384348 0.135548
1 5 0.304348 0.384348 0.135548
1 6 0.304348 0.384348 0.135548
1 7 0.304348 0.384348 0.135548
1 8 0.26087 0.384348 0.135548
1 9 0.26087 0.384348 0.135548
1 10 0.304348 0.384348 0.135548
1 11 0.347826 0.384348 0.135548
1 12 0.347826 0.384348 0.135548
1 13 0.391304 0.384348 0.135548
1 14 0.478261 0.384348 0.135548
1 15 0.391304 0.384348 0.135548
1 16 0.347826 0.384348 0.135548
1 17 0.391304 0.384348 0.135548
1 18 0.347826 0.384348 0.135548
1 19 0.304348 0.384348 0.135548
2 0 0.304348 0.384348 0.135548
2 1 0.347826 0.384348 0.135548
2 2 0.347826 0.384348 0.135548
2 3 0.391304 0.384348 0.135548
2 4 0.478261 0.384348 0.135548
2 5 0.391304 0.384348 0.135548
2 6 0.304348 0.384348 0.135548
2 7 0.217391 0.384348 0.135548
2 8 0.26087 0.384348 0.135548
2 9 0.173913 0.384348 0.135548
2 10 0.304348 0.384348 0.135548
2 11 0.347826 0.384348 0.135548
2 12 0.391304 0.384348 0.135548
2 13 0.391304 0.384348 0.135548
2 14 0.434783 0.384348 0.135548
2 15 0.347826 0.384348 0.135548
2 16 0.391304 0.384348 0.135548
2 17 0.304348 0.384348 0.135548
2 18 0.217391 0.384348 0.135548
2 19 0.26087 0.384348 0.135548
3 0 0.304348 0.384348 0.135548
3 1 0.304348 0.384348 0.135548
3 2 0.478261 0.384348 0.135548
3 3 0.434783 0.384348 0.135548
3 4 0.478261 0.384348 0.135548
3 5 0.434783 0.384348 0.135548
3 6 0.391304 0.384348 0.135548
3 7 0.391304 0.384348 0.135548
3 8 0.347826 0.384348 0.135548
3 9 0.26087 0.384348 0.135548
3 10 0.391304 0.384348 0.135548
3 11 0.521739 0.384348 0.135548
3 12 0.434783 0.384348 0.135548
3 13 0.565217 0.384348 0.135548
3 14 0.565217 0.384348 0.135548
3 15 0.478261 0.384348 0.135548
3 16 0.478261 0.384348 0.135548
3 17 0.347826 0.384348 0.135548
3 18 0.217391 0.384348 0.135548
3 19 0.26087 0.384348 0.135548
4 0 0.347826 0.384348 0.135548
4 1 0.347826 0.384348 0.135548
4 2 0.391304 0.384348 0.135548
4 3 0.434783 0.384348 0.135548
4 4 0.478261 0.384348 0.135548
4 5 0.565217 0.384348 0.135548
4 6 0.565217 0.384348 0.135548
4 7 0.521739 0.384348 0.135548
4 8 0.478261 0.384348 0.135548
4 9 0.391304 0.384348 0.135548
4 10 0.434783 0.384348 0.135548
4 11 0.478261 0.384348 0.135548
4 12 0.565217 0.384348 0.135548
4 13 0.565217 0.384348 0.135548
4 14 0.521739 0.384348 0.135548
4 15 0.391304 0.384348 0.135548
4 16 0.521739 0.384348 0.135548
4 17 0.434783 0.384348 0.135548
4 18 0.217391 0.384348 0.135548
4 19 0.26087 0.384348 0.135548
5 0 0.478261 0.384348 0.135548
5 1 0.434783 0.384348 0.135548
5 2 0.478261 0.384348 0.135548
5 3 0.565217 0.384348 0.135548
5 4 0.608696 0.384348 0.135548
5 5 0.652174 0.384348 0.135548
5 6 0.652174 0.384348 0.135548
5 7 0.73913 0.384348 0.135548
5 8 0.565217 0.384348 0.135548
5 9 0.565217 0.384348 0.135548
5 10 0.565217 0.384348 0.135548
5 11 0.521739 0.384348 0.135548
5 12 0.565217 0.384348 0.135548
5 13 0.565217 0.384348 0.135548
5 14 0.521739 0.384348 0.135548
5 15 0.478261 0.384348 0.135548
5 16 0.391304 0.384348 0.135548
5 17 0.391304 0.384348 0.135548
5 18 0.26087 0.384348 0.135548
5 19 0.26087 0.384348 0.135548
6 0 0.434783 0.384348 0.135548
6 1 0.478261 0.384348 0.135548
6 2 0.565217 0.384348 0.135548
6 3 0.521739 0.384348 0.135548
6 4 0.695652 0.384348 0.135548
6 5 0.608696 0.384348 0.135548
6 6 0.652174 0.384348 0.135548
6 7 0.782609 0.384348 0.135548
6 8 0.608696 0.384348 0.135548
6 9 0.521739 0.384348 0.135548
6 10 0.521739 0.384348 0.135548
6 11 0.608696 0.384348 0.135548
6 12 0.652174 0.384348 0.135548
6 13 0.521739 0.384348 0.135548
6 14 0.565217 0.384348 0.135548
6 15 0.478261 0.384348 0.135548
6 16 0.391304 0.384348 0.135548
6 17 0.304348 0.384348 0.135548
6 18 0.304348 0.384348 0.135548
6 19 0.304348 0.384348 0.135548
7 0 0.478261 0.384348 0.135548
7 1 0.521739 0.384348 0.135548
7 2 0.478261 0.384348 0.135548
7 3 0.434783 0.384348 0.135548
7 4 0.652174 0.384348 0.135548
7 5 0.695652 0.384348 0.135548
7 6 0.73913 0.384348 0.135548
7 7 0.73913 0.384348 0.135548
7 8 0.695652 0.384348 0.135548
7 9 0.478261 0.384348 0.135548
7 10 0.565217 0.384348 0.135548
7 11 0.521739 0.384348 0.135548
7 12 0.652174 0.384348 0.135548
7 13 0.521739 0.384348 0.135548
7 14 0.565217 0.384348 0.135548
7 15 0.478261 0.384348 0.135548
7 16 0.521739 0.384348 0.135548
7 17 0.391304 0.384348 0.135548
7 18 0.26087 0.384348 0.135548
7 19 0.304348 0.384348 0.135548
8 0 0.478261 0.384348 0.135548
8 1 0.434783 0.384348 0.135548
8 2 0.434783 0.384348 0.135548
8 3 0.347826 0.384348 0.135548
8 4 0.521739 0.384348 0.135548
8 5 0.608696 0.384348 0.135548
8 6 0.652174 0.384348 0.135548
8 7 0.652174 0.384348 0.135548
8 8 0.608696 0.384348 0.135548
8 9 0.521739 0.384348 0.135548
8 10 0.521739 0.384348 0.135548
8 11 0.652174 0.384348 0.135548
8 12 0.652174 0.384348 0.135548
8 13 0.608696 0.384348 0.135548
8 14 0.521739 0.384348 0.135548
8 15 0.391304 0.384348 0.135548
8 16 0.391304 0.384348 0.135548
8 17 0.347826 0.384348 0.135548
8 18 0.304348 0.384348 0.135548
8 19 0.130435 0.384348 0.135548
9 0 0.478261 0.384348 0.135548
9 1 0.347826 0.384348 0.135548
9 2 0.347826 0.384348 0.135548
9 3 0.391304 0.384348 0.135548
9 4 0.304348 0.384348 0.135548
9 5 0.434783 0.384348 0.135548
9 6 0.565217 0.384348 0.135548
9 7 0.478261 0.384348 0.135548
9 8 0.521739 0.384348 0.135548
9 9 0.347826 0.384348 0.135548
9 10 0.478261 0.384348 0.135548
9 11 0.521739 0.384348 0.135548
9 12 0.521739 0.384348 0.135548
9 13 0.434783 0.384348 0.135548
9 14 0.347826 0.384348 0.135548
9 15 0.304348 0.384348 0.135548
9 16 0.304348 0.384348 0.135548
9 17 0.347826 0.384348 0.135548
9 18 0.304348 0.384348 0.135548
9 19 0.130435 0.384348 0.135548
10 0 0.391304 0.384348 0.135548
10 1 0.304348 0.384348 0.135548
10 2 0.347826 0.384348 0.135548
10 3 0.347826 0.384348 0.135548
10 4 0.434783 0.384348 0.135548
10 5 0.478261 0.384348 0.135548
10 6 0.565217 0.384348 0.135548
10 7 0.652174 0.384348 0.135548
10 8 0.521739 0.384348 0.135548
10 9 0.347826 0.384348 0.135548
10 10 0.521739 0.384348 0.135548
10 11 0.695652 0.384348 0.135548
10 12 0.565217 0.384348 0.135548
10 13 0.391304 0.384348 0.135548
10 14 0.391304 0.384348 0.135548
10 15 0.434783 0.384348 0.135548
10 16 0.434783 0.384348 0.135548
10 17 0.434783 0.384348 0.135548
10 18 0.347826 0.384348 0.135548
10 19 0.26087 0.384348 0.135548
11 0 0.347826 0.384348 0.135548
11 1 0.304348 0.384348 0.135548
11 2 0.304348 0.384348 0.135548
11 3 0.347826 0.384348 0.135548
11 4 0.478261 0.384348 0.135548
11 5 0.521739 0.384348 0.135548
11 6 0.521739 0.384348 0.135548
11 7 0.565217 0.384348 0.135548
11 8 0.434783 0.384348 0.135548
11 9 0.434783 0.384348 0.135548
11 10 0.391304 0.384348 0.135548
