# contact distance = 3
# r = [1.01076, 3.09528]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.116667 0.391708 0.221077
0 1 0.116667 0.391708 0.221077
0 2 0.116667 0.391708 0.221077
0 3 0.1 0.391708 0.221077
0 4 0.116667 0.391708 0.221077
0 5 0.116667 0.391708 0.221077
0 6 0.133333 0.391708 0.221077
0 7 0.166667 0.391708 0.221077
0 8 0.166667 0.391708 0.221077
0 9 0.183333 0.391708 0.221077
0 10 0.15 0.391708 0.221077
0 11 0.166667 0.391708 0.221077
0 12 0.15 0.391708 0.221077
0 13 0.166667 0.391708 0.221077
0 14 0.133333 0.391708 0.221077
0 15 0.133333 0.391708 0.221077
0 16 0.133333 0.391708 0.221077
0 17 0.1 0.391708 0.221077
0 18 0.1 0.391708 0.221077
0 19 0.133333 0.391708 0.221077
1 0 0.183333 0.391708 0.221077
1 1 0.116667 0.391708 0.221077
1 2 0.1 0.391708 0.221077
1 3 0.116667 0.391708 0.221077
1 4 0.1 0.391708 0.221077
1 5 0.133333 0.391708 0.221077
1 6 0.216667 0.391708 0.221077
1 7 0.166667 0.391708 0.221077
1 8 0.166667 0.391708 0.221077
1 9 0.183333 0.391708 0.221077
1 10 0.233333 0.391708 0.221077
1 11 0.25 0.391708 0.221077
1 12 0.183333 0.391708 0.221077
1 13 0.183333 0.391708 0.221077
1 14 0.233333 0.391708 0.221077
1 15 0.266667 0.391708 0.221077
1 16 0.216667 0.391708 0.221077
1 17 0.2 0.391708 0.221077
1 18 0.15 0.391708 0.221077
1 19 0.133333 0.391708 0.221077
2 0 0.2 0.391708 0.221077
2 1 0.116667 0.391708 0.221077
2 2 0.0666667 0.391708 0.221077
2 3 0.0833333 0.391708 0.221077
2 4 0.133333 0.391708 0.221077
2 5 0.166667 0.391708 0.221077
2 6 0.2 0.391708 0.221077
2 7 0.2 0.391708 0.221077
2 8 0.166667 0.391708 0.221077
2 9 0.183333 0.391708 0.221077
2 10 0.233333 0.391708 0.221077
2 11 0.233333 0.391708 0.221077
2 12 0.216667 0.391708 0.221077
2 13 0.25 0.391708 0.221077
2 14 0.3 0.391708 0.221077
2 15 0.25 0.391708 0.221077
2 16 0.3 0.391708 0.221077
2 17 0.2 0.391708 0.221077
2 18 0.183333 0.391708 0.221077
2 19 0.15 0.391708 0.221077
3 0 0.15 0.391708 0.221077
3 1 0.133333 0.391708 0.221077
3 2 0.133333 0.391708 0.221077
3 3 0.116667 0.391708 0.221077
3 4 0.216667 0.391708 0.221077
3 5 0.216667 0.391708 0.221077
3 6 0.233333 0.391708 0.221077
3 7 0.266667 0.391708 0.221077
3 8 0.216667 0.391708 0.221077
3 9 0.166667 0.391708 0.221077
3 10 0.283333 0.391708 0.221077
3 11 0.3 0.391708 0.221077
3 12 0.266667 0.391708 0.221077
3 13 0.25 0.391708 0.221077
3 14 0.35 0.391708 0.221077
3 15 0.35 0.391708 0.221077
3 16 0.35 0.391708 0.221077
3 17 0.25 0.391708 0.221077
3 18 0.2 0.391708 0.221077
3 19 0.216667 0.391708 0.221077
4 0 0.133333 0.391708 0.221077
4 1 0.166667 0.391708 0.221077
4 2 0.2 0.391708 0.221077
4 3 0.216667 0.391708 0.221077
4 4 0.216667 0.391708 0.221077
4 5 0.25 0.391708 0.221077
4 6 0.35 0.391708 0.221077
4 7 0.333333 0.391708 0.221077
4 8 0.283333 0.391708 0.221077
4 9 0.25 0.391708 0.221077
4 10 0.383333 0.391708 0.221077
4 11 0.466667 0.391708 0.221077
4 12 0.433333 0.391708 0.221077
4 13 0.333333 0.391708 0.221077
4 14 0.45 0.391708 0.221077
4 15 0.5 0.391708 0.221077
4 16 0.433333 0.391708 0.221077
4 17 0.283333 0.391708 0.221077
4 18 0.233333 0.391708 0.221077
4 19 0.233333 0.391708 0.221077
5 0 0.216667 0.391708 0.221077
5 1 0.233333 0.391708 0.221077
5 2 0.266667 0.391708 0.221077
5 3 0.25 0.391708 0.221077
5 4 0.283333 0.391708 0.221077
5 5 0.416667 0.391708 0.221077
5 6 0.566667 0.391708 0.221077
5 7 0.566667 0.391708 0.221077
5 8 0.433333 0.391708 0.221077
5 9 0.4 0.391708 0.221077
5 10 0.533333 0.391708 0.221077
5 11 0.65 0.391708 0.221077
5 12 0.6 0.391708 0.221077
5 13 0.6 0.391708 0.221077
5 14 0.683333 0.391708 0.221077
5 15 0.666667 0.391708 0.221077
5 16 0.566667 0.391708 0.221077
5 17 0.433333 0.391708 0.221077
5 18 0.316667 0.391708 0.221077
5 19 0.216667 0.391708 0.221077
6 0 0.2 0.391708 0.221077
6 1 0.266667 0.391708 0.221077
6 2 0.283333 0.391708 0.221077
6 3 0.25 0.391708 0.221077
6 4 0.4 0.391708 0.221077
6 5 0.533333 0.391708 0.221077
6 6 0.666667 0.391708 0.221077
6 7 0.616667 0.391708 0.221077
6 8 0.533333 0.391708 0.221077
6 9 0.583333 0.391708 0.221077
6 10 0.633333 0.391708 0.221077
6 11 0.75 0.391708 0.221077
6 12 0.766667 0.391708 0.221077
6 13 0.716667 0.391708 0.221077
6 14 0.783333 0.391708 0.221077
6 15 0.716667 0.391708 0.221077
6 16 0.666667 0.391708 0.221077
6 17 0.5 0.391708 0.221077
6 18 0.4 0.391708 0.221077
6 19 0.283333 0.391708 0.221077
7 0 0.216667 0.391708 0.221077
7 1 0.216667 0.391708 0.221077
7 2 0.25 0.391708 0.221077
7 3 0.283333 0.391708 0.221077
7 4 0.35 0.391708 0.221077
7 5 0.566667 0.391708 0.221077
7 6 0.65 0.391708 0.221077
7 7 0.633333 0.391708 0.221077
7 8 0.483333 0.391708 0.221077
7 9 0.5 0.391708 0.221077
7 10 0.65 0.391708 0.221077
7 11 0.8 0.391708 0.221077
7 12 0.716667 0.391708 0.221077
7 13 0.666667 0.391708 0.221077
