# contact distance = 3
# r = [1.04544, 3.63864]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.107143 0.362232 0.177958
0 1 0.0892857 0.362232 0.177958
0 2 0.0714286 0.362232 0.177958
0 3 0.0892857 0.362232 0.177958
0 4 0.0714286 0.362232 0.177958
0 5 0.125 0.362232 0.177958
0 6 0.0892857 0.362232 0.177958
0 7 0.142857 0.362232 0.177958
0 8 0.160714 0.362232 0.177958
0 9 0.142857 0.362232 0.177958
0 10 0.125 0.362232 0.177958
0 11 0.125 0.362232 0.177958
0 12 0.178571 0.362232 0.177958
0 13 0.214286 0.362232 0.177958
0 14 0.214286 0.362232 0.177958
0 15 0.178571 0.362232 0.177958
0 16 0.196429 0.362232 0.177958
0 17 0.214286 0.362232 0.177958
0 18 0.107143 0.362232 0.177958
0 19 0.160714 0.362232 0.177958
1 0 0.125 0.362232 0.177958
1 1 0.107143 0.362232 0.177958
1 2 0.107143 0.362232 0.177958
1 3 0.107143 0.362232 0.177958
1 4 0.107143 0.362232 0.177958
1 5 0.125 0.362232 0.177958
1 6 0.0892857 0.362232 0.177958
1 7 0.0892857 0.362232 0.177958
1 8 0.0892857 0.362232 0.177958
1 9 0.125 0.362232 0.177958
1 10 0.107143 0.362232 0.177958
1 11 0.142857 0.362232 0.177958
1 12 0.25 0.362232 0.177958
1 13 0.267857 0.362232 0.177958
1 14 0.267857 0.362232 0.177958
1 15 0.178571 0.362232 0.177958
1 16 0.178571 0.362232 0.177958
1 17 0.142857 0.362232 0.177958
1 18 0.107143 0.362232 0.177958
1 19 0.0892857 0.362232 0.177958
2 0 0.107143 0.362232 0.177958
2 1 0.107143 0.362232 0.177958
2 2 0.107143 0.362232 0.177958
2 3 0.142857 0.362232 0.177958
2 4 0.107143 0.362232 0.177958
2 5 0.107143 0.362232 0.177958
2 6 0.107143 0.362232 0.177958
2 7 0.142857 0.362232 0.177958
2 8 0.178571 0.362232 0.177958
2 9 0.232143 0.362232 0.177958
2 10 0.25 0.362232 0.177958
2 11 0.285714 0.362232 0.177958
2 12 0.285714 0.362232 0.177958
2 13 0.303571 0.362232 0.177958
2 14 0.285714 0.362232 0.177958
2 15 0.25 0.362232 0.177958
2 16 0.232143 0.362232 0.177958
2 17 0.285714 0.362232 0.177958
