# contact distance = 3.5
# r = [1.04544, 3.63864]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.196429 0.502411 0.194837
0 1 0.142857 0.502411 0.194837
0 2 0.125 0.502411 0.194837
0 3 0.142857 0.502411 0.194837
0 4 0.214286 0.502411 0.194837
0 5 0.160714 0.502411 0.194837
0 6 0.196429 0.502411 0.194837
0 7 0.232143 0.502411 0.194837
0 8 0.285714 0.502411 0.194837
0 9 0.267857 0.502411 0.194837
0 10 0.267857 0.502411 0.194837
0 11 0.267857 0.502411 0.194837
0 12 0.321429 0.502411 0.194837
0 13 0.339286 0.502411 0.194837
0 14 0.303571 0.502411 0.194837
0 15 0.285714 0.502411 0.194837
0 16 0.232143 0.502411 0.194837
0 17 0.285714 0.502411 0.194837
0 18 0.25 0.502411 0.194837
0 19 0.196429 0.502411 0.194837
1 0 0.160714 0.502411 0.194837
1 1 0.178571 0.502411 0.194837
1 2 0.142857 0.502411 0.194837
1 3 0.196429 0.502411 0.194837
1 4 0.196429 0.502411 0.194837
1 5 0.196429 0.502411 0.194837
1 6 0.160714 0.502411 0.194837
1 7 0.214286 0.502411 0.194837
1 8 0.25 0.502411 0.194837
1 9 0.267857 0.502411 0.194837
1 10 0.267857 0.502411 0.194837
1 11 0.303571 0.502411 0.194837
1 12 0.303571 0.502411 0.194837
1 13 0.357143 0.502411 0.194837
1 14 0.321429 0.502411 0.194837
1 15 0.285714 0.502411 0.194837
1 16 0.285714 0.502411 0.194837
1 17 0.357143 0.502411 0.194837
1 18 0.25 0.502411 0.194837
1 19 0.303571 0.502411 0.194837
2 0 0.142857 0.502411 0.194837
2 1 0.196429 0.502411 0.194837
2 2 0.196429 0.502411 0.194837
2 3 0.196429 0.502411 0.194837
2 4 0.232143 0.502411 0.194837
2 5 0.178571 0.502411 0.194837
2 6 0.232143 0.502411 0.194837
2 7 0.321429 0.502411 0.194837
2 8 0.339286 0.502411 0.194837
2 9 0.392857 0.502411 0.194837
2 10 0.428571 0.502411 0.194837
2 11 0.428571 0.502411 0.194837
2 12 0.357143 0.502411 0.194837
2 13 0.392857 0.502411 0.194837
2 14 0.392857 0.502411 0.194837
2 15 0.392857 0.502411 0.194837
2 16 0.392857 0.502411 0.194837
2 17 0.410714 0.502411 0.194837
2 18 0.357143 0.502411 0.194837
2 19 0.339286 0.502411 0.194837
3 0 0.160714 0.502411 0.194837
3 1 0.178571 0.502411 0.194837
3 2 0.232143 0.502411 0.194837
3 3 0.321429 0.502411 0.194837
3 4 0.321429 0.502411 0.194837
3 5 0.232143 0.502411 0.194837
3 6 0.357143 0.502411 0.194837
3 7 0.392857 0.502411 0.194837
3 8 0.410714 0.502411 0.194837
3 9 0.464286 0.502411 0.194837
3 10 0.428571 0.502411 0.194837
3 11 0.5 0.502411 0.194837
3 12 0.464286 0.502411 0.194837
3 13 0.464286 0.502411 0.194837
3 14 0.535714 0.502411 0.194837
3 15 0.446429 0.502411 0.194837
3 16 0.482143 0.502411 0.194837
3 17 0.482143 0.502411 0.194837
3 18 0.446429 0.502411 0.194837
3 19 0.482143 0.502411 0.194837
4 0 0.214286 0.502411 0.194837
4 1 0.232143 0.502411 0.194837
4 2 0.25 0.502411 0.194837
4 3 0.267857 0.502411 0.194837
4 4 0.285714 0.502411 0.194837
4 5 0.303571 0.502411 0.194837
4 6 0.321429 0.502411 0.194837
4 7 0.375 0.502411 0.194837
4 8 0.446429 0.502411 0.194837
4 9 0.428571 0.502411 0.194837
4 10 0.553571 0.502411 0.194837
4 11 0.535714 0.502411 0.194837
4 12 0.5 0.502411 0.194837
4 13 0.535714 0.502411 0.194837
4 14 0.535714 0.502411 0.194837
4 15 0.535714 0.502411 0.194837
4 16 0.553571 0.502411 0.194837
4 17 0.517857 0.502411 0.194837
4 18 0.535714 0.502411 0.194837
4 19 0.482143 0.502411 0.194837
5 0 0.196429 0.502411 0.194837
5 1 0.267857 0.502411 0.194837
5 2 0.339286 0.502411 0.194837
5 3 0.392857 0.502411 0.194837
5 4 0.357143 0.502411 0.194837
5 5 0.339286 0.502411 0.194837
5 6 0.375 0.502411 0.194837
5 7 0.464286 0.502411 0.194837
5 8 0.517857 0.502411 0.194837
5 9 0.517857 0.502411 0.194837
5 10 0.571429 0.502411 0.194837
5 11 0.607143 0.502411 0.194837
5 12 0.553571 0.502411 0.194837
5 13 0.517857 0.502411 0.194837
5 14 0.553571 0.502411 0.194837
5 15 0.589286 0.502411 0.194837
5 16 0.571429 0.502411 0.194837
5 17 0.553571 0.502411 0.194837
5 18 0.589286 0.502411 0.194837
5 19 0.5 0.502411 0.194837
6 0 0.214286 0.502411 0.194837
6 1 0.232143 0.502411 0.194837
6 2 0.267857 0.502411 0.194837
6 3 0.267857 0.502411 0.194837
6 4 0.321429 0.502411 0.194837
6 5 0.410714 0.502411 0.194837
6 6 0.517857 0.502411 0.194837
6 7 0.535714 0.502411 0.194837
6 8 0.571429 0.502411 0.194837
6 9 0.553571 0.502411 0.194837
6 10 0.625 0.502411 0.194837
6 11 0.625 0.502411 0.194837
6 12 0.625 0.502411 0.194837
6 13 0.589286 0.502411 0.194837
6 14 0.553571 0.502411 0.194837
6 15 0.589286 0.502411 0.194837
6 16 0.589286 0.502411 0.194837
6 17 0.589286 0.502411 0.194837
6 18 0.589286 0.502411 0.194837
6 19 0.535714 0.502411 0.194837
7 0 0.232143 0.502411 0.194837
7 1 0.267857 0.502411 0.194837
7 2 0.339286 0.502411 0.194837
7 3 0.392857 0.502411 0.194837
7 4 0.446429 0.502411 0.194837
7 5 0.517857 0.502411 0.194837
7 6 0.607143 0.502411 0.194837
7 7 0.660714 0.502411 0.194837
7 8 0.589286 0.502411 0.194837
7 9 0.589286 0.502411 0.194837
7 10 0.589286 0.502411 0.194837
7 11 0.642857 0.502411 0.194837
7 12 0.589286 0.502411 0.194837
7 13 0.625 0.502411 0.194837
7 14 0.589286 0.502411 0.194837
7 15 0.625 0.502411 0.194837
7 16 0.660714 0.502411 0.194837
7 17 0.678571 0.502411 0.194837
7 18 0.625 0.502411 0.194837
7 19 0.607143 0.502411 0.194837
8 0 0.267857 0.502411 0.194837
8 1 0.267857 0.502411 0.194837
8 2 0.303571 0.502411 0.194837
8 3 0.392857 0.502411 0.194837
8 4 0.428571 0.502411 0.194837
8 5 0.5 0.502411 0.194837
8 6 0.607143 0.502411 0.194837
8 7 0.607143 0.502411 0.194837
8 8 0.642857 0.502411 0.194837
8 9 0.678571 0.502411 0.194837
8 10 0.678571 0.502411 0.194837
8 11 0.660714 0.502411 0.194837
8 12 0.660714 0.502411 0.194837
8 13 0.589286 0.502411 0.194837
8 14 0.660714 0.502411 0.194837
8 15 0.732143 0.502411 0.194837
8 16 0.696429 0.502411 0.194837
8 17 0.696429 0.502411 0.194837
8 18 0.714286 0.502411 0.194837
8 19 0.607143 0.502411 0.194837
9 0 0.214286 0.502411 0.194837
9 1 0.25 0.502411 0.194837
9 2 0.285714 0.502411 0.194837
9 3 0.339286 0.502411 0.194837
9 4 0.464286 0.502411 0.194837
9 5 0.482143 0.502411 0.194837
9 6 0.607143 0.502411 0.194837
9 7 0.607143 0.502411 0.194837
9 8 0.660714 0.502411 0.194837
9 9 0.75 0.502411 0.194837
9 10 0.732143 0.502411 0.194837
9 11 0.696429 0.502411 0.194837
9 12 0.678571 0.502411 0.194837
9 13 0.696429 0.502411 0.194837
9 14 0.714286 0.502411 0.194837
9 15 0.75 0.502411 0.194837
9 16 0.696429 0.502411 0.194837
9 17 0.75 0.502411 0.194837
9 18 0.696429 0.502411 0.194837
9 19 0.607143 0.502411 0.194837
10 0 0.196429 0.502411 0.194837
10 1 0.232143 0.502411 0.194837
10 2 0.303571 0.502411 0.194837
10 3 0.428571 0.502411 0.194837
10 4 0.464286 0.502411 0.194837
10 5 0.517857 0.502411 0.194837
10 6 0.571429 0.502411 0.194837
10 7 0.607143 0.502411 0.194837
10 8 0.696429 0.502411 0.194837
10 9 0.75 0.502411 0.194837
10 10 0.767857 0.502411 0.194837
10 11 0.732143 0.502411 0.194837
10 12 0.714286 0.502411 0.194837
10 13 0.714286 0.502411 0.194837
10 14 0.732143 0.502411 0.194837
10 15 0.732143 0.502411 0.194837
10 16 0.714286 0.502411 0.194837
10 17 0.660714 0.502411 0.194837
10 18 0.714286 0.502411 0.194837
10 19 0.642857 0.502411 0.194837
11 0 0.160714 0.502411 0.194837
11 1 0.232143 0.502411 0.194837
11 2 0.267857 0.502411 0.194837
11 3 0.428571 0.502411 0.194837
11 4 0.446429 0.502411 0.194837
11 5 0.446429 0.502411 0.194837
11 6 0.571429 0.502411 0.194837
11 7 0.660714 0.502411 0.194837
11 8 0.696429 0.502411 0.194837
11 9 0.732143 0.502411 0.194837
11 10 0.767857 0.502411 0.194837
11 11 0.785714 0.502411 0.194837
11 12 0.767857 0.502411 0.194837
11 13 0.696429 0.502411 0.194837
11 14 0.767857 0.502411 0.194837
11 15 0.732143 0.502411 0.194837
11 16 0.678571 0.502411 0.194837
11 17 0.696429 0.502411 0.194837
11 18 0.696429 0.502411 0.194837
11 19 0.678571 0.502411 0.194837
12 0 0.160714 0.502411 0.194837
12 1 0.232143 0.502411 0.194837
12 2 0.321429 0.502411 0.194837
12 3 0.482143 0.502411 0.194837
12 4 0.517857 0.502411 0.194837
12 5 0.428571 0.502411 0.194837
12 6 0.482143 0.502411 0.194837
12 7 0.660714 0.502411 0.194837
12 8 0.714286 0.502411 0.194837
12 9 0.785714 0.502411 0.194837
12 10 0.839286 0.502411 0.194837
12 11 0.857143 0.502411 0.194837
12 12 0.821429 0.502411 0.194837
12 13 0.767857 0.502411 0.194837
12 14 0.785714 0.502411 0.194837
12 15 0.767857 0.502411 0.194837
12 16 0.75 0.502411 0.194837
12 17 0.714286 0.502411 0.194837
12 18 0.660714 0.502411 0.194837
12 19 0.678571 0.502411 0.194837
13 0 0.267857 0.502411 0.194837
13 1 0.285714 0.502411 0.194837
13 2 0.339286 0.502411 0.194837
13 3 0.428571 0.502411 0.194837
13 4 0.482143 0.502411 0.194837
13 5 0.446429 0.502411 0.194837
13 6 0.535714 0.502411 0.194837
13 7 0.678571 0.502411 0.194837
13 8 0.678571 0.502411 0.194837
13 9 0.785714 0.502411 0.194837
13 10 0.803571 0.502411 0.194837
13 11 0.821429 0.502411 0.194837
13 12 0.839286 0.502411 0.194837
13 13 0.785714 0.502411 0.194837
13 14 0.803571 0.502411 0.194837
13 15 0.732143 0.502411 0.194837
13 16 0.678571 0.502411 0.194837
13 17 0.607143 0.502411 0.194837
13 18 0.625 0.502411 0.194837
13 19 0.589286 0.502411 0.194837
14 0 0.232143 0.502411 0.194837
14 1 0.196429 0.502411 0.194837
14 2 0.285714 0.502411 0.194837
14 3 0.392857 0.502411 0.194837
14 4 0.464286 0.502411 0.194837
14 5 0.5 0.502411 0.194837
14 6 0.625 0.502411 0.194837
14 7 0.714286 0.502411 0.194837
14 8 0.767857 0.502411 0.194837
14 9 0.821429 0.502411 0.194837
14 10 0.857143 0.502411 0.194837
14 11 0.892857 0.502411 0.194837
14 12 0.857143 0.502411 0.194837
14 13 0.785714 0.502411 0.194837
14 14 0.767857 0.502411 0.194837
14 15 0.732143 0.502411 0.194837
14 16 0.714286 0.502411 0.194837
14 17 0.678571 0.502411 0.194837
14 18 0.625 0.502411 0.194837
14 19 0.678571 0.502411 0.194837
15 0 0.214286 0.502411 0.194837
15 1 0.232143 0.502411 0.194837
15 2 0.375 0.502411 0.194837
15 3 0.446429 0.502411 0.194837
15 4 0.464286 0.502411 0.194837
15 5 0.482143 0.502411 0.194837
15 6 0.660714 0.502411 0.194837
15 7 0.589286 0.502411 0.194837
15 8 0.75 0.502411 0.194837
15 9 0.821429 0.502411 0.194837
15 10 0.857143 0.502411 0.194837
15 11 0.875 0.502411 0.194837
15 12 0.75 0.502411 0.194837
15 13 0.732143 0.502411 0.194837
15 14 0.732143 0.502411 0.194837
15 15 0.714286 0.502411 0.194837
15 16 0.732143 0.502411 0.194837
15 17 0.625 0.502411 0.194837
15 18 0.642857 0.502411 0.194837
15 19 0.625 0.502411 0.194837
16 0 0.232143 0.502411 0.194837
16 1 0.214286 0.502411 0.194837
16 2 0.375 0.502411 0.194837
16 3 0.446429 0.502411 0.194837
16 4 0.428571 0.502411 0.194837
16 5 0.482143 0.502411 0.194837
16 6 0.553571 0.502411 0.194837
16 7 0.660714 0.502411 0.194837
16 8 0.732143 0.502411 0.194837
16 9 0.785714 0.502411 0.194837
16 10 0.821429 0.502411 0.194837
16 11 0.839286 0.502411 0.194837
16 12 0.732143 0.502411 0.194837
16 13 0.714286 0.502411 0.194837
16 14 0.696429 0.502411 0.194837
16 15 0.678571 0.502411 0.194837
16 16 0.660714 0.502411 0.194837
16 17 0.607143 0.502411 0.194837
16 18 0.589286 0.502411 0.194837
16 19 0.642857 0.502411 0.194837
17 0 0.25 0.502411 0.194837
17 1 0.267857 0.502411 0.194837
17 2 0.339286 0.502411 0.194837
17 3 0.410714 0.502411 0.194837
17 4 0.392857 0.502411 0.194837
17 5 0.464286 0.502411 0.194837
17 6 0.428571 0.502411 0.194837
17 7 0.642857 0.502411 0.194837
17 8 0.625 0.502411 0.194837
17 9 0.732143 0.502411 0.194837
17 10 0.803571 0.502411 0.194837
17 11 0.857143 0.502411 0.194837
17 12 0.714286 0.502411 0.194837
17 13 0.660714 0.502411 0.194837
17 14 0.625 0.502411 0.194837
17 15 0.625 0.502411 0.194837
17 16 0.625 0.502411 0.194837
17 17 0.553571 0.502411 0.194837
17 18 0.589286 0.502411 0.194837
17 19 0.571429 0.502411 0.194837
18 0 0.160714 0.502411 0.194837
18 1 0.196429 0.502411 0.194837
18 2 0.232143 0.502411 0.194837
18 3 0.357143 0.502411 0.194837
18 4 0.357143 0.502411 0.194837
18 5 0.357143 0.502411 0.194837
18 6 0.428571 0.502411 0.194837
18 7 0.482143 0.502411 0.194837
18 8 0.5 0.502411 0.194837
18 9 0.660714 0.502411 0.194837
18 10 0.714286 0.502411 0.194837
18 11 0.714286 0.502411 0.194837
18 12 0.625 0.502411 0.194837
18 13 0.642857 0.502411 0.194837
18 14 0.589286 0.502411 0.194837
18 15 0.517857 0.502411 0.194837
