# contact distance = 3.5
# r = [1.06316, 3.30932]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.1 0.49395 0.229147
0 1 0.14 0.49395 0.229147
0 2 0.08 0.49395 0.229147
0 3 0.12 0.49395 0.229147
0 4 0.16 0.49395 0.229147
0 5 0.18 0.49395 0.229147
0 6 0.16 0.49395 0.229147
0 7 0.2 0.49395 0.229147
0 8 0.24 0.49395 0.229147
0 9 0.22 0.49395 0.229147
0 10 0.2 0.49395 0.229147
0 11 0.28 0.49395 0.229147
0 12 0.3 0.49395 0.229147
0 13 0.3 0.49395 0.229147
0 14 0.26 0.49395 0.229147
0 15 0.32 0.49395 0.229147
0 16 0.18 0.49395 0.229147
0 17 0.14 0.49395 0.229147
0 18 0.2 0.49395 0.229147
0 19 0.26 0.49395 0.229147
1 0 0.12 0.49395 0.229147
1 1 0.16 0.49395 0.229147
1 2 0.14 0.49395 0.229147
1 3 0.14 0.49395 0.229147
1 4 0.2 0.49395 0.229147
1 5 0.2 0.49395 0.229147
1 6 0.14 0.49395 0.229147
1 7 0.16 0.49395 0.229147
1 8 0.26 0.49395 0.229147
1 9 0.14 0.49395 0.229147
1 10 0.2 0.49395 0.229147
1 11 0.26 0.49395 0.229147
1 12 0.34 0.49395 0.229147
1 13 0.28 0.49395 0.229147
1 14 0.24 0.49395 0.229147
1 15 0.24 0.49395 0.229147
1 16 0.22 0.49395 0.229147
1 17 0.18 0.49395 0.229147
1 18 0.16 0.49395 0.229147
1 19 0.24 0.49395 0.229147
2 0 0.14 0.49395 0.229147
2 1 0.1 0.49395 0.229147
2 2 0.12 0.49395 0.229147
2 3 0.12 0.49395 0.229147
2 4 0.18 0.49395 0.229147
2 5 0.14 0.49395 0.229147
2 6 0.16 0.49395 0.229147
2 7 0.2 0.49395 0.229147
2 8 0.3 0.49395 0.229147
2 9 0.26 0.49395 0.229147
2 10 0.32 0.49395 0.229147
2 11 0.26 0.49395 0.229147
2 12 0.36 0.49395 0.229147
2 13 0.3 0.49395 0.229147
2 14 0.24 0.49395 0.229147
2 15 0.22 0.49395 0.229147
2 16 0.26 0.49395 0.229147
2 17 0.24 0.49395 0.229147
2 18 0.2 0.49395 0.229147
