# contact distance = 3.5
# r = [1.05747, 3.44204]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.650794 0.502421 0.19997
0 1 0.68254 0.502421 0.19997
0 2 0.746032 0.502421 0.19997
0 3 0.746032 0.502421 0.19997
0 4 0.650794 0.502421 0.19997
0 5 0.587302 0.502421 0.19997
0 6 0.619048 0.502421 0.19997
0 7 0.714286 0.502421 0.19997
0 8 0.714286 0.502421 0.19997
0 9 0.68254 0.502421 0.19997
0 10 0.666667 0.502421 0.19997
0 11 0.666667 0.502421 0.19997
0 12 0.634921 0.502421 0.19997
0 13 0.603175 0.502421 0.19997
0 14 0.52381 0.502421 0.19997
0 15 0.444444 0.502421 0.19997
0 16 0.333333 0.502421 0.19997
0 17 0.349206 0.502421 0.19997
0 18 0.238095 0.502421 0.19997
0 19 0.269841 0.502421 0.19997
1 0 0.714286 0.502421 0.19997
1 1 0.761905 0.502421 0.19997
1 2 0.761905 0.502421 0.19997
1 3 0.761905 0.502421 0.19997
1 4 0.666667 0.502421 0.19997
1 5 0.666667 0.502421 0.19997
1 6 0.68254 0.502421 0.19997
1 7 0.746032 0.502421 0.19997
1 8 0.714286 0.502421 0.19997
1 9 0.698413 0.502421 0.19997
1 10 0.634921 0.502421 0.19997
1 11 0.698413 0.502421 0.19997
1 12 0.68254 0.502421 0.19997
1 13 0.650794 0.502421 0.19997
1 14 0.460317 0.502421 0.19997
1 15 0.396825 0.502421 0.19997
1 16 0.349206 0.502421 0.19997
1 17 0.301587 0.502421 0.19997
1 18 0.269841 0.502421 0.19997
1 19 0.190476 0.502421 0.19997
2 0 0.730159 0.502421 0.19997
2 1 0.793651 0.502421 0.19997
2 2 0.825397 0.502421 0.19997
2 3 0.746032 0.502421 0.19997
2 4 0.746032 0.502421 0.19997
2 5 0.698413 0.502421 0.19997
2 6 0.68254 0.502421 0.19997
2 7 0.746032 0.502421 0.19997
2 8 0.746032 0.502421 0.19997
2 9 0.634921 0.502421 0.19997
2 10 0.650794 0.502421 0.19997
2 11 0.714286 0.502421 0.19997
2 12 0.634921 0.502421 0.19997
2 13 0.68254 0.502421 0.19997
2 14 0.587302 0.502421 0.19997
2 15 0.460317 0.502421 0.19997
2 16 0.333333 0.502421 0.19997
2 17 0.285714 0.502421 0.19997
2 18 0.269841 0.502421 0.19997
2 19 0.238095 0.502421 0.19997
