# contact distance = 3.5
# r = [1.20823, 4.09263]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.603175 0.421587 0.263954
0 1 0.555556 0.421587 0.263954
0 2 0.634921 0.421587 0.263954
0 3 0.730159 0.421587 0.263954
0 4 0.68254 0.421587 0.263954
0 5 0.730159 0.421587 0.263954
0 6 0.730159 0.421587 0.263954
0 7 0.746032 0.421587 0.263954
0 8 0.730159 0.421587 0.263954
0 9 0.619048 0.421587 0.263954
0 10 0.634921 0.421587 0.263954
0 11 0.587302 0.421587 0.263954
0 12 0.492063 0.421587 0.263954
0 13 0.47619 0.421587 0.263954
0 14 0.380952 0.421587 0.263954
0 15 0.301587 0.421587 0.263954
0 16 0.206349 0.421587 0.263954
0 17 0.15873 0.421587 0.263954
0 18 0.206349 0.421587 0.263954
0 19 0.253968 0.421587 0.263954
1 0 0.539683 0.421587 0.263954
1 1 0.571429 0.421587 0.263954
1 2 0.619048 0.421587 0.263954
1 3 0.698413 0.421587 0.263954
1 4 0.68254 0.421587 0.263954
1 5 0.761905 0.421587 0.263954
1 6 0.793651 0.421587 0.263954
1 7 0.825397 0.421587 0.263954
1 8 0.714286 0.421587 0.263954
1 9 0.619048 0.421587 0.263954
1 10 0.619048 0.421587 0.263954
1 11 0.571429 0.421587 0.263954
1 12 0.587302 0.421587 0.263954
1 13 0.460317 0.421587 0.263954
1 14 0.365079 0.421587 0.263954
1 15 0.253968 0.421587 0.263954
1 16 0.206349 0.421587 0.263954
1 17 0.190476 0.421587 0.263954
1 18 0.222222 0.421587 0.263954
1 19 0.206349 0.421587 0.263954
2 0 0.666667 0.421587 0.263954
2 1 0.619048 0.421587 0.263954
2 2 0.761905 0.421587 0.263954
2 3 0.809524 0.421587 0.263954
2 4 0.793651 0.421587 0.263954
2 5 0.873016 0.421587 0.263954
2 6 0.888889 0.421587 0.263954
2 7 0.873016 0.421587 0.263954
2 8 0.793651 0.421587 0.263954
2 9 0.714286 0.421587 0.263954
2 10 0.761905 0.421587 0.263954
2 11 0.698413 0.421587 0.263954
2 12 0.619048 0.421587 0.263954
2 13 0.47619 0.421587 0.263954
2 14 0.380952 0.421587 0.263954
2 15 0.285714 0.421587 0.263954
2 16 0.269841 0.421587 0.263954
2 17 0.238095 0.421587 0.263954
2 18 0.269841 0.421587 0.263954
2 19 0.190476 0.421587 0.263954
3 0 0.650794 0.421587 0.263954
3 1 0.68254 0.421587 0.263954
3 2 0.761905 0.421587 0.263954
3 3 0.809524 0.421587 0.263954
3 4 0.746032 0.421587 0.263954
3 5 0.84127 0.421587 0.263954
3 6 0.873016 0.421587 0.263954
3 7 0.809524 0.421587 0.263954
3 8 0.777778 0.421587 0.263954
3 9 0.650794 0.421587 0.263954
3 10 0.714286 0.421587 0.263954
3 11 0.68254 0.421587 0.263954
3 12 0.587302 0.421587 0.263954
3 13 0.460317 0.421587 0.263954
3 14 0.301587 0.421587 0.263954
3 15 0.238095 0.421587 0.263954
3 16 0.238095 0.421587 0.263954
3 17 0.301587 0.421587 0.263954
3 18 0.285714 0.421587 0.263954
3 19 0.238095 0.421587 0.263954
4 0 0.650794 0.421587 0.263954
4 1 0.619048 0.421587 0.263954
4 2 0.746032 0.421587 0.263954
4 3 0.698413 0.421587 0.263954
4 4 0.68254 0.421587 0.263954
4 5 0.825397 0.421587 0.263954
4 6 0.857143 0.421587 0.263954
4 7 0.809524 0.421587 0.263954
4 8 0.714286 0.421587 0.263954
4 9 0.698413 0.421587 0.263954
4 10 0.68254 0.421587 0.263954
4 11 0.555556 0.421587 0.263954
4 12 0.555556 0.421587 0.263954
4 13 0.444444 0.421587 0.263954
4 14 0.349206 0.421587 0.263954
4 15 0.206349 0.421587 0.263954
4 16 0.269841 0.421587 0.263954
