# contact distance = 3.5
# r = [1.06111, 4.90736]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.39604 0.37901 0.0697978
0 1 0.376238 0.37901 0.0697978
0 2 0.39604 0.37901 0.0697978
0 3 0.386139 0.37901 0.0697978
0 4 0.366337 0.37901 0.0697978
0 5 0.386139 0.37901 0.0697978
0 6 0.405941 0.37901 0.0697978
0 7 0.425743 0.37901 0.0697978
0 8 0.475248 0.37901 0.0697978
0 9 0.425743 0.37901 0.0697978
0 10 0.465347 0.37901 0.0697978
0 11 0.455446 0.37901 0.0697978
0 12 0.415842 0.37901 0.0697978
0 13 0.366337 0.37901 0.0697978
0 14 0.326733 0.37901 0.0697978
0 15 0.356436 0.37901 0.0697978
0 16 0.326733 0.37901 0.0697978
0 17 0.346535 0.37901 0.0697978
0 18 0.39604 0.37901 0.0697978
0 19 0.405941 0.37901 0.0697978
1 0 0.336634 0.37901 0.0697978
1 1 0.376238 0.37901 0.0697978
1 2 0.346535 0.37901 0.0697978
1 3 0.376238 0.37901 0.0697978
1 4 0.356436 0.37901 0.0697978
1 5 0.376238 0.37901 0.0697978
1 6 0.405941 0.37901 0.0697978
1 7 0.455446 0.37901 0.0697978
1 8 0.425743 0.37901 0.0697978
1 9 0.475248 0.37901 0.0697978
1 10 0.405941 0.37901 0.0697978
1 11 0.475248 0.37901 0.0697978
1 12 0.465347 0.37901 0.0697978
1 13 0.376238 0.37901 0.0697978
1 14 0.336634 0.37901 0.0697978
1 15 0.346535 0.37901 0.0697978
1 16 0.366337 0.37901 0.0697978
1 17 0.405941 0.37901 0.0697978
1 18 0.366337 0.37901 0.0697978
1 19 0.376238 0.37901 0.0697978
2 0 0.366337 0.37901 0.0697978
2 1 0.336634 0.37901 0.0697978
2 2 0.346535 0.37901 0.0697978
2 3 0.287129 0.37901 0.0697978
2 4 0.306931 0.37901 0.0697978
2 5 0.336634 0.37901 0.0697978
2 6 0.415842 0.37901 0.0697978
2 7 0.435644 0.37901 0.0697978
2 8 0.405941 0.37901 0.0697978
2 9 0.386139 0.37901 0.0697978
2 10 0.435644 0.37901 0.0697978
2 11 0.435644 0.37901 0.0697978
2 12 0.445545 0.37901 0.0697978
2 13 0.405941 0.37901 0.0697978
