# contact distance = 3
# r = [1.01044, 3.98193]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.025641 0.313429 0.181369
0 1 0.0384615 0.313429 0.181369
0 2 0.0769231 0.313429 0.181369
0 3 0.0769231 0.313429 0.181369
0 4 0.115385 0.313429 0.181369
0 5 0.102564 0.313429 0.181369
0 6 0.115385 0.313429 0.181369
0 7 0.115385 0.313429 0.181369
0 8 0.0769231 0.313429 0.181369
0 9 0.102564 0.313429 0.181369
0 10 0.115385 0.313429 0.181369
0 11 0.115385 0.313429 0.181369
0 12 0.141026 0.313429 0.181369
0 13 0.166667 0.313429 0.181369
0 14 0.153846 0.313429 0.181369
0 15 0.141026 0.313429 0.181369
0 16 0.141026 0.313429 0.181369
0 17 0.128205 0.313429 0.181369
0 18 0.115385 0.313429 0.181369
0 19 0.153846 0.313429 0.181369
1 0 0.025641 0.313429 0.181369
1 1 0.025641 0.313429 0.181369
1 2 0.0641026 0.313429 0.181369
1 3 0.0897436 0.313429 0.181369
1 4 0.115385 0.313429 0.181369
1 5 0.128205 0.313429 0.181369
1 6 0.115385 0.313429 0.181369
1 7 0.115385 0.313429 0.181369
1 8 0.0897436 0.313429 0.181369
1 9 0.115385 0.313429 0.181369
1 10 0.115385 0.313429 0.181369
1 11 0.141026 0.313429 0.181369
1 12 0.179487 0.313429 0.181369
1 13 0.192308 0.313429 0.181369
1 14 0.153846 0.313429 0.181369
1 15 0.192308 0.313429 0.181369
1 16 0.153846 0.313429 0.181369
1 17 0.153846 0.313429 0.181369
1 18 0.115385 0.313429 0.181369
1 19 0.166667 0.313429 0.181369
2 0 0.0384615 0.313429 0.181369
2 1 0.0769231 0.313429 0.181369
2 2 0.0897436 0.313429 0.181369
2 3 0.128205 0.313429 0.181369
2 4 0.141026 0.313429 0.181369
2 5 0.179487 0.313429 0.181369
2 6 0.153846 0.313429 0.181369
2 7 0.128205 0.313429 0.181369
2 8 0.179487 0.313429 0.181369
2 9 0.179487 0.313429 0.181369
2 10 0.141026 0.313429 0.181369
2 11 0.128205 0.313429 0.181369
2 12 0.230769 0.313429 0.181369
2 13 0.192308 0.313429 0.181369
2 14 0.166667 0.313429 0.181369
2 15 0.205128 0.313429 0.181369
2 16 0.166667 0.313429 0.181369
2 17 0.179487 0.313429 0.181369
2 18 0.141026 0.313429 0.181369
2 19 0.205128 0.313429 0.181369
3 0 0.0769231 0.313429 0.181369
3 1 0.102564 0.313429 0.181369
3 2 0.115385 0.313429 0.181369
3 3 0.141026 0.313429 0.181369
3 4 0.179487 0.313429 0.181369
3 5 0.153846 0.313429 0.181369
3 6 0.192308 0.313429 0.181369
3 7 0.179487 0.313429 0.181369
3 8 0.230769 0.313429 0.181369
3 9 0.166667 0.313429 0.181369
3 10 0.166667 0.313429 0.181369
3 11 0.141026 0.313429 0.181369
3 12 0.128205 0.313429 0.181369
3 13 0.141026 0.313429 0.181369
3 14 0.179487 0.313429 0.181369
3 15 0.179487 0.313429 0.181369
3 16 0.166667 0.313429 0.181369
3 17 0.205128 0.313429 0.181369
3 18 0.153846 0.313429 0.181369
3 19 0.166667 0.313429 0.181369
4 0 0.0641026 0.313429 0.181369
4 1 0.0641026 0.313429 0.181369
4 2 0.0897436 0.313429 0.181369
4 3 0.115385 0.313429 0.181369
4 4 0.217949 0.313429 0.181369
4 5 0.166667 0.313429 0.181369
4 6 0.192308 0.313429 0.181369
4 7 0.217949 0.313429 0.181369
4 8 0.25641 0.313429 0.181369
4 9 0.24359 0.313429 0.181369
4 10 0.192308 0.313429 0.181369
4 11 0.179487 0.313429 0.181369
4 12 0.166667 0.313429 0.181369
4 13 0.192308 0.313429 0.181369
4 14 0.153846 0.313429 0.181369
4 15 0.179487 0.313429 0.181369
4 16 0.179487 0.313429 0.181369
4 17 0.205128 0.313429 0.181369
4 18 0.205128 0.313429 0.181369
4 19 0.205128 0.313429 0.181369
5 0 0.0512821 0.313429 0.181369
5 1 0.0897436 0.313429 0.181369
5 2 0.102564 0.313429 0.181369
5 3 0.153846 0.313429 0.181369
5 4 0.192308 0.313429 0.181369
5 5 0.179487 0.313429 0.181369
5 6 0.141026 0.313429 0.181369
5 7 0.25641 0.313429 0.181369
5 8 0.282051 0.313429 0.181369
5 9 0.320513 0.313429 0.181369
5 10 0.230769 0.313429 0.181369
5 11 0.192308 0.313429 0.181369
5 12 0.153846 0.313429 0.181369
5 13 0.217949 0.313429 0.181369
5 14 0.205128 0.313429 0.181369
5 15 0.192308 0.313429 0.181369
5 16 0.269231 0.313429 0.181369
5 17 0.230769 0.313429 0.181369
5 18 0.307692 0.313429 0.181369
5 19 0.25641 0.313429 0.181369
6 0 0.0641026 0.313429 0.181369
6 1 0.0897436 0.313429 0.181369
6 2 0.128205 0.313429 0.181369
6 3 0.141026 0.313429 0.181369
6 4 0.166667 0.313429 0.181369
6 5 0.141026 0.313429 0.181369
6 6 0.205128 0.313429 0.181369
6 7 0.217949 0.313429 0.181369
6 8 0.294872 0.313429 0.181369
6 9 0.371795 0.313429 0.181369
6 10 0.346154 0.313429 0.181369
6 11 0.320513 0.313429 0.181369
6 12 0.307692 0.313429 0.181369
6 13 0.307692 0.313429 0.181369
6 14 0.320513 0.313429 0.181369
6 15 0.269231 0.313429 0.181369
6 16 0.346154 0.313429 0.181369
6 17 0.307692 0.313429 0.181369
6 18 0.320513 0.313429 0.181369
6 19 0.371795 0.313429 0.181369
7 0 0.0897436 0.313429 0.181369
7 1 0.115385 0.313429 0.181369
7 2 0.115385 0.313429 0.181369
7 3 0.128205 0.313429 0.181369
7 4 0.179487 0.313429 0.181369
7 5 0.179487 0.313429 0.181369
7 6 0.205128 0.313429 0.181369
7 7 0.282051 0.313429 0.181369
7 8 0.358974 0.313429 0.181369
7 9 0.423077 0.313429 0.181369
7 10 0.397436 0.313429 0.181369
7 11 0.294872 0.313429 0.181369
7 12 0.294872 0.313429 0.181369
7 13 0.397436 0.313429 0.181369
7 14 0.333333 0.313429 0.181369
7 15 0.358974 0.313429 0.181369
7 16 0.384615 0.313429 0.181369
7 17 0.371795 0.313429 0.181369
7 18 0.384615 0.313429 0.181369
7 19 0.358974 0.313429 0.181369
8 0 0.0897436 0.313429 0.181369
8 1 0.115385 0.313429 0.181369
8 2 0.102564 0.313429 0.181369
8 3 0.179487 0.313429 0.181369
8 4 0.25641 0.313429 0.181369
8 5 0.205128 0.313429 0.181369
8 6 0.25641 0.313429 0.181369
8 7 0.307692 0.313429 0.181369
8 8 0.461538 0.313429 0.181369
8 9 0.512821 0.313429 0.181369
8 10 0.551282 0.313429 0.181369
8 11 0.487179 0.313429 0.181369
8 12 0.423077 0.313429 0.181369
8 13 0.461538 0.313429 0.181369
8 14 0.474359 0.313429 0.181369
8 15 0.461538 0.313429 0.181369
8 16 0.5 0.313429 0.181369
8 17 0.538462 0.313429 0.181369
8 18 0.461538 0.313429 0.181369
8 19 0.435897 0.313429 0.181369
9 0 0.102564 0.313429 0.181369
9 1 0.0897436 0.313429 0.181369
9 2 0.153846 0.313429 0.181369
9 3 0.230769 0.313429 0.181369
9 4 0.24359 0.313429 0.181369
9 5 0.217949 0.313429 0.181369
9 6 0.294872 0.313429 0.181369
9 7 0.384615 0.313429 0.181369
9 8 0.461538 0.313429 0.181369
9 9 0.512821 0.313429 0.181369
9 10 0.602564 0.313429 0.181369
9 11 0.538462 0.313429 0.181369
9 12 0.487179 0.313429 0.181369
9 13 0.576923 0.313429 0.181369
9 14 0.551282 0.313429 0.181369
9 15 0.589744 0.313429 0.181369
9 16 0.512821 0.313429 0.181369
9 17 0.5 0.313429 0.181369
9 18 0.487179 0.313429 0.181369
9 19 0.461538 0.313429 0.181369
10 0 0.0641026 0.313429 0.181369
10 1 0.102564 0.313429 0.181369
10 2 0.153846 0.313429 0.181369
