# contact distance = 3
# r = [1.10517, 3.62599]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.278689 0.372213 0.0750311
0 1 0.245902 0.372213 0.0750311
0 2 0.262295 0.372213 0.0750311
0 3 0.327869 0.372213 0.0750311
0 4 0.393443 0.372213 0.0750311
0 5 0.311475 0.372213 0.0750311
0 6 0.311475 0.372213 0.0750311
0 7 0.295082 0.372213 0.0750311
0 8 0.327869 0.372213 0.0750311
0 9 0.311475 0.372213 0.0750311
0 10 0.344262 0.372213 0.0750311
0 11 0.311475 0.372213 0.0750311
0 12 0.278689 0.372213 0.0750311
0 13 0.344262 0.372213 0.0750311
0 14 0.393443 0.372213 0.0750311
0 15 0.393443 0.372213 0.0750311
0 16 0.409836 0.372213 0.0750311
0 17 0.42623 0.372213 0.0750311
0 18 0.377049 0.372213 0.0750311
0 19 0.360656 0.372213 0.0750311
1 0 0.295082 0.372213 0.0750311
1 1 0.311475 0.372213 0.0750311
1 2 0.344262 0.372213 0.0750311
1 3 0.377049 0.372213 0.0750311
1 4 0.360656 0.372213 0.0750311
1 5 0.409836 0.372213 0.0750311
1 6 0.377049 0.372213 0.0750311
1 7 0.377049 0.372213 0.0750311
1 8 0.327869 0.372213 0.0750311
1 9 0.360656 0.372213 0.0750311
1 10 0.360656 0.372213 0.0750311
1 11 0.360656 0.372213 0.0750311
1 12 0.311475 0.372213 0.0750311
1 13 0.295082 0.372213 0.0750311
1 14 0.393443 0.372213 0.0750311
1 15 0.344262 0.372213 0.0750311
1 16 0.42623 0.372213 0.0750311
1 17 0.360656 0.372213 0.0750311
1 18 0.344262 0.372213 0.0750311
1 19 0.327869 0.372213 0.0750311
2 0 0.409836 0.372213 0.0750311
2 1 0.409836 0.372213 0.0750311
2 2 0.393443 0.372213 0.0750311
2 3 0.377049 0.372213 0.0750311
2 4 0.393443 0.372213 0.0750311
2 5 0.393443 0.372213 0.0750311
2 6 0.360656 0.372213 0.0750311
2 7 0.327869 0.372213 0.0750311
2 8 0.344262 0.372213 0.0750311
2 9 0.360656 0.372213 0.0750311
2 10 0.459016 0.372213 0.0750311
2 11 0.360656 0.372213 0.0750311
2 12 0.377049 0.372213 0.0750311
2 13 0.295082 0.372213 0.0750311
2 14 0.344262 0.372213 0.0750311
2 15 0.393443 0.372213 0.0750311
2 16 0.442623 0.372213 0.0750311
2 17 0.409836 0.372213 0.0750311
2 18 0.360656 0.372213 0.0750311
2 19 0.311475 0.372213 0.0750311
3 0 0.409836 0.372213 0.0750311
3 1 0.442623 0.372213 0.0750311
3 2 0.442623 0.372213 0.0750311
3 3 0.459016 0.372213 0.0750311
3 4 0.377049 0.372213 0.0750311
3 5 0.344262 0.372213 0.0750311
3 6 0.344262 0.372213 0.0750311
3 7 0.344262 0.372213 0.0750311
3 8 0.360656 0.372213 0.0750311
3 9 0.409836 0.372213 0.0750311
3 10 0.540984 0.372213 0.0750311
3 11 0.42623 0.372213 0.0750311
3 12 0.360656 0.372213 0.0750311
3 13 0.295082 0.372213 0.0750311
3 14 0.393443 0.372213 0.0750311
3 15 0.442623 0.372213 0.0750311
3 16 0.409836 0.372213 0.0750311
3 17 0.42623 0.372213 0.0750311
3 18 0.344262 0.372213 0.0750311
3 19 0.295082 0.372213 0.0750311
4 0 0.327869 0.372213 0.0750311
4 1 0.311475 0.372213 0.0750311
4 2 0.360656 0.372213 0.0750311
4 3 0.442623 0.372213 0.0750311
4 4 0.42623 0.372213 0.0750311
4 5 0.409836 0.372213 0.0750311
4 6 0.327869 0.372213 0.0750311
4 7 0.327869 0.372213 0.0750311
4 8 0.311475 0.372213 0.0750311
4 9 0.377049 0.372213 0.0750311
4 10 0.442623 0.372213 0.0750311
4 11 0.409836 0.372213 0.0750311
4 12 0.377049 0.372213 0.0750311
4 13 0.344262 0.372213 0.0750311
4 14 0.377049 0.372213 0.0750311
4 15 0.393443 0.372213 0.0750311
4 16 0.491803 0.372213 0.0750311
4 17 0.377049 0.372213 0.0750311
4 18 0.327869 0.372213 0.0750311
4 19 0.311475 0.372213 0.0750311
5 0 0.278689 0.372213 0.0750311
5 1 0.360656 0.372213 0.0750311
5 2 0.393443 0.372213 0.0750311
5 3 0.47541 0.372213 0.0750311
5 4 0.442623 0.372213 0.0750311
5 5 0.377049 0.372213 0.0750311
5 6 0.377049 0.372213 0.0750311
5 7 0.311475 0.372213 0.0750311
5 8 0.344262 0.372213 0.0750311
5 9 0.295082 0.372213 0.0750311
5 10 0.442623 0.372213 0.0750311
5 11 0.409836 0.372213 0.0750311
5 12 0.409836 0.372213 0.0750311
5 13 0.262295 0.372213 0.0750311
5 14 0.377049 0.372213 0.0750311
5 15 0.311475 0.372213 0.0750311
5 16 0.459016 0.372213 0.0750311
5 17 0.442623 0.372213 0.0750311
5 18 0.393443 0.372213 0.0750311
5 19 0.245902 0.372213 0.0750311
6 0 0.295082 0.372213 0.0750311
6 1 0.344262 0.372213 0.0750311
6 2 0.409836 0.372213 0.0750311
6 3 0.442623 0.372213 0.0750311
6 4 0.47541 0.372213 0.0750311
