# contact distance = 3
# r = [1.01457, 3.36778]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.6 0.41 0.114336
0 1 0.523077 0.41 0.114336
0 2 0.6 0.41 0.114336
0 3 0.553846 0.41 0.114336
0 4 0.630769 0.41 0.114336
0 5 0.523077 0.41 0.114336
0 6 0.630769 0.41 0.114336
0 7 0.553846 0.41 0.114336
0 8 0.630769 0.41 0.114336
0 9 0.553846 0.41 0.114336
0 10 0.615385 0.41 0.114336
0 11 0.553846 0.41 0.114336
0 12 0.538462 0.41 0.114336
0 13 0.461538 0.41 0.114336
0 14 0.538462 0.41 0.114336
0 15 0.430769 0.41 0.114336
0 16 0.430769 0.41 0.114336
0 17 0.338462 0.41 0.114336
0 18 0.353846 0.41 0.114336
0 19 0.323077 0.41 0.114336
1 0 0.523077 0.41 0.114336
1 1 0.476923 0.41 0.114336
1 2 0.569231 0.41 0.114336
1 3 0.461538 0.41 0.114336
1 4 0.492308 0.41 0.114336
1 5 0.461538 0.41 0.114336
1 6 0.492308 0.41 0.114336
1 7 0.553846 0.41 0.114336
1 8 0.538462 0.41 0.114336
1 9 0.492308 0.41 0.114336
1 10 0.538462 0.41 0.114336
1 11 0.415385 0.41 0.114336
1 12 0.461538 0.41 0.114336
1 13 0.446154 0.41 0.114336
1 14 0.476923 0.41 0.114336
1 15 0.415385 0.41 0.114336
1 16 0.369231 0.41 0.114336
1 17 0.292308 0.41 0.114336
1 18 0.307692 0.41 0.114336
1 19 0.2 0.41 0.114336
2 0 0.538462 0.41 0.114336
2 1 0.523077 0.41 0.114336
2 2 0.584615 0.41 0.114336
2 3 0.569231 0.41 0.114336
2 4 0.569231 0.41 0.114336
2 5 0.430769 0.41 0.114336
2 6 0.569231 0.41 0.114336
2 7 0.553846 0.41 0.114336
2 8 0.6 0.41 0.114336
2 9 0.538462 0.41 0.114336
2 10 0.569231 0.41 0.114336
2 11 0.492308 0.41 0.114336
2 12 0.476923 0.41 0.114336
2 13 0.430769 0.41 0.114336
2 14 0.446154 0.41 0.114336
2 15 0.369231 0.41 0.114336
2 16 0.4 0.41 0.114336
2 17 0.261538 0.41 0.114336
2 18 0.307692 0.41 0.114336
2 19 0.2 0.41 0.114336
3 0 0.523077 0.41 0.114336
3 1 0.476923 0.41 0.114336
3 2 0.523077 0.41 0.114336
3 3 0.430769 0.41 0.114336
3 4 0.492308 0.41 0.114336
3 5 0.384615 0.41 0.114336
3 6 0.492308 0.41 0.114336
3 7 0.476923 0.41 0.114336
3 8 0.538462 0.41 0.114336
3 9 0.446154 0.41 0.114336
3 10 0.553846 0.41 0.114336
3 11 0.369231 0.41 0.114336
3 12 0.4 0.41 0.114336
3 13 0.369231 0.41 0.114336
3 14 0.369231 0.41 0.114336
3 15 0.323077 0.41 0.114336
3 16 0.323077 0.41 0.114336
3 17 0.215385 0.41 0.114336
3 18 0.276923 0.41 0.114336
3 19 0.215385 0.41 0.114336
4 0 0.615385 0.41 0.114336
4 1 0.553846 0.41 0.114336
4 2 0.615385 0.41 0.114336
4 3 0.523077 0.41 0.114336
