# contact distance = 3
# r = [1.05747, 3.44204]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.603175 0.360675 0.183057
0 1 0.666667 0.360675 0.183057
0 2 0.634921 0.360675 0.183057
0 3 0.52381 0.360675 0.183057
0 4 0.492063 0.360675 0.183057
0 5 0.412698 0.360675 0.183057
0 6 0.492063 0.360675 0.183057
0 7 0.587302 0.360675 0.183057
0 8 0.52381 0.360675 0.183057
0 9 0.539683 0.360675 0.183057
0 10 0.47619 0.360675 0.183057
0 11 0.507937 0.360675 0.183057
0 12 0.47619 0.360675 0.183057
0 13 0.47619 0.360675 0.183057
0 14 0.349206 0.360675 0.183057
0 15 0.31746 0.360675 0.183057
0 16 0.253968 0.360675 0.183057
0 17 0.174603 0.360675 0.183057
0 18 0.174603 0.360675 0.183057
0 19 0.174603 0.360675 0.183057
1 0 0.634921 0.360675 0.183057
1 1 0.68254 0.360675 0.183057
1 2 0.68254 0.360675 0.183057
1 3 0.619048 0.360675 0.183057
1 4 0.539683 0.360675 0.183057
1 5 0.507937 0.360675 0.183057
1 6 0.539683 0.360675 0.183057
1 7 0.571429 0.360675 0.183057
1 8 0.650794 0.360675 0.183057
1 9 0.507937 0.360675 0.183057
1 10 0.507937 0.360675 0.183057
1 11 0.539683 0.360675 0.183057
1 12 0.539683 0.360675 0.183057
1 13 0.460317 0.360675 0.183057
1 14 0.396825 0.360675 0.183057
1 15 0.349206 0.360675 0.183057
1 16 0.238095 0.360675 0.183057
1 17 0.222222 0.360675 0.183057
1 18 0.142857 0.360675 0.183057
1 19 0.15873 0.360675 0.183057
2 0 0.634921 0.360675 0.183057
2 1 0.68254 0.360675 0.183057
2 2 0.730159 0.360675 0.183057
2 3 0.666667 0.360675 0.183057
2 4 0.571429 0.360675 0.183057
2 5 0.52381 0.360675 0.183057
2 6 0.571429 0.360675 0.183057
2 7 0.555556 0.360675 0.183057
2 8 0.539683 0.360675 0.183057
2 9 0.492063 0.360675 0.183057
2 10 0.412698 0.360675 0.183057
2 11 0.52381 0.360675 0.183057
2 12 0.507937 0.360675 0.183057
2 13 0.539683 0.360675 0.183057
2 14 0.444444 0.360675 0.183057
2 15 0.238095 0.360675 0.183057
2 16 0.190476 0.360675 0.183057
2 17 0.174603 0.360675 0.183057
2 18 0.174603 0.360675 0.183057
2 19 0.190476 0.360675 0.183057
3 0 0.619048 0.360675 0.183057
3 1 0.68254 0.360675 0.183057
3 2 0.761905 0.360675 0.183057
3 3 0.634921 0.360675 0.183057
3 4 0.52381 0.360675 0.183057
3 5 0.428571 0.360675 0.183057
3 6 0.539683 0.360675 0.183057
3 7 0.619048 0.360675 0.183057
3 8 0.555556 0.360675 0.183057
3 9 0.412698 0.360675 0.183057
3 10 0.428571 0.360675 0.183057
3 11 0.492063 0.360675 0.183057
3 12 0.492063 0.360675 0.183057
3 13 0.460317 0.360675 0.183057
3 14 0.365079 0.360675 0.183057
3 15 0.333333 0.360675 0.183057
3 16 0.206349 0.360675 0.183057
3 17 0.206349 0.360675 0.183057
3 18 0.206349 0.360675 0.183057
3 19 0.174603 0.360675 0.183057
4 0 0.571429 0.360675 0.183057
4 1 0.634921 0.360675 0.183057
4 2 0.619048 0.360675 0.183057
4 3 0.539683 0.360675 0.183057
4 4 0.380952 0.360675 0.183057
4 5 0.301587 0.360675 0.183057
4 6 0.444444 0.360675 0.183057
4 7 0.460317 0.360675 0.183057
4 8 0.428571 0.360675 0.183057
4 9 0.396825 0.360675 0.183057
4 10 0.365079 0.360675 0.183057
