# contact distance = 3
# r = [1.02018, 3.42381]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.45 0.425062 0.147198
0 1 0.45 0.425062 0.147198
0 2 0.5 0.425062 0.147198
0 3 0.55 0.425062 0.147198
0 4 0.55 0.425062 0.147198
0 5 0.55 0.425062 0.147198
0 6 0.5 0.425062 0.147198
0 7 0.475 0.425062 0.147198
0 8 0.4 0.425062 0.147198
0 9 0.325 0.425062 0.147198
0 10 0.4 0.425062 0.147198
0 11 0.425 0.425062 0.147198
0 12 0.575 0.425062 0.147198
0 13 0.525 0.425062 0.147198
0 14 0.4 0.425062 0.147198
0 15 0.45 0.425062 0.147198
0 16 0.45 0.425062 0.147198
0 17 0.275 0.425062 0.147198
0 18 0.225 0.425062 0.147198
0 19 0.2 0.425062 0.147198
1 0 0.425 0.425062 0.147198
1 1 0.475 0.425062 0.147198
1 2 0.475 0.425062 0.147198
1 3 0.55 0.425062 0.147198
1 4 0.6 0.425062 0.147198
1 5 0.55 0.425062 0.147198
1 6 0.525 0.425062 0.147198
1 7 0.425 0.425062 0.147198
1 8 0.5 0.425062 0.147198
1 9 0.325 0.425062 0.147198
1 10 0.5 0.425062 0.147198
1 11 0.475 0.425062 0.147198
1 12 0.55 0.425062 0.147198
1 13 0.575 0.425062 0.147198
1 14 0.45 0.425062 0.147198
1 15 0.525 0.425062 0.147198
1 16 0.475 0.425062 0.147198
1 17 0.375 0.425062 0.147198
1 18 0.3 0.425062 0.147198
1 19 0.225 0.425062 0.147198
2 0 0.425 0.425062 0.147198
2 1 0.375 0.425062 0.147198
2 2 0.55 0.425062 0.147198
2 3 0.65 0.425062 0.147198
2 4 0.625 0.425062 0.147198
2 5 0.675 0.425062 0.147198
2 6 0.65 0.425062 0.147198
2 7 0.5 0.425062 0.147198
2 8 0.65 0.425062 0.147198
2 9 0.5 0.425062 0.147198
2 10 0.575 0.425062 0.147198
2 11 0.55 0.425062 0.147198
2 12 0.675 0.425062 0.147198
2 13 0.675 0.425062 0.147198
2 14 0.525 0.425062 0.147198
2 15 0.55 0.425062 0.147198
2 16 0.475 0.425062 0.147198
2 17 0.325 0.425062 0.147198
