# contact distance = 3
# r = [1.01666, 3.43991]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.184615 0.373308 0.21996
0 1 0.246154 0.373308 0.21996
0 2 0.246154 0.373308 0.21996
0 3 0.292308 0.373308 0.21996
0 4 0.276923 0.373308 0.21996
0 5 0.276923 0.373308 0.21996
0 6 0.369231 0.373308 0.21996
0 7 0.461538 0.373308 0.21996
0 8 0.476923 0.373308 0.21996
0 9 0.476923 0.373308 0.21996
0 10 0.415385 0.373308 0.21996
0 11 0.323077 0.373308 0.21996
0 12 0.292308 0.373308 0.21996
0 13 0.230769 0.373308 0.21996
0 14 0.184615 0.373308 0.21996
0 15 0.123077 0.373308 0.21996
0 16 0.0923077 0.373308 0.21996
0 17 0.138462 0.373308 0.21996
0 18 0.169231 0.373308 0.21996
0 19 0.107692 0.373308 0.21996
1 0 0.184615 0.373308 0.21996
1 1 0.292308 0.373308 0.21996
1 2 0.307692 0.373308 0.21996
1 3 0.323077 0.373308 0.21996
1 4 0.338462 0.373308 0.21996
1 5 0.369231 0.373308 0.21996
1 6 0.523077 0.373308 0.21996
1 7 0.6 0.373308 0.21996
1 8 0.6 0.373308 0.21996
1 9 0.6 0.373308 0.21996
1 10 0.476923 0.373308 0.21996
1 11 0.430769 0.373308 0.21996
1 12 0.307692 0.373308 0.21996
1 13 0.261538 0.373308 0.21996
1 14 0.230769 0.373308 0.21996
1 15 0.123077 0.373308 0.21996
1 16 0.107692 0.373308 0.21996
1 17 0.153846 0.373308 0.21996
1 18 0.153846 0.373308 0.21996
1 19 0.169231 0.373308 0.21996
2 0 0.169231 0.373308 0.21996
2 1 0.215385 0.373308 0.21996
2 2 0.307692 0.373308 0.21996
2 3 0.338462 0.373308 0.21996
2 4 0.323077 0.373308 0.21996
2 5 0.4 0.373308 0.21996
2 6 0.523077 0.373308 0.21996
2 7 0.553846 0.373308 0.21996
2 8 0.615385 0.373308 0.21996
2 9 0.569231 0.373308 0.21996
2 10 0.538462 0.373308 0.21996
2 11 0.523077 0.373308 0.21996
2 12 0.292308 0.373308 0.21996
2 13 0.261538 0.373308 0.21996
2 14 0.184615 0.373308 0.21996
2 15 0.107692 0.373308 0.21996
2 16 0.123077 0.373308 0.21996
2 17 0.184615 0.373308 0.21996
2 18 0.153846 0.373308 0.21996
2 19 0.153846 0.373308 0.21996
3 0 0.215385 0.373308 0.21996
3 1 0.276923 0.373308 0.21996
3 2 0.292308 0.373308 0.21996
3 3 0.338462 0.373308 0.21996
3 4 0.323077 0.373308 0.21996
3 5 0.338462 0.373308 0.21996
3 6 0.476923 0.373308 0.21996
3 7 0.523077 0.373308 0.21996
3 8 0.584615 0.373308 0.21996
3 9 0.538462 0.373308 0.21996
3 10 0.523077 0.373308 0.21996
3 11 0.415385 0.373308 0.21996
3 12 0.276923 0.373308 0.21996
3 13 0.169231 0.373308 0.21996
3 14 0.153846 0.373308 0.21996
3 15 0.123077 0.373308 0.21996
3 16 0.169231 0.373308 0.21996
3 17 0.230769 0.373308 0.21996
3 18 0.169231 0.373308 0.21996
3 19 0.2 0.373308 0.21996
4 0 0.261538 0.373308 0.21996
4 1 0.261538 0.373308 0.21996
4 2 0.323077 0.373308 0.21996
4 3 0.307692 0.373308 0.21996
4 4 0.369231 0.373308 0.21996
4 5 0.461538 0.373308 0.21996
4 6 0.507692 0.373308 0.21996
4 7 0.615385 0.373308 0.21996
4 8 0.630769 0.373308 0.21996
4 9 0.584615 0.373308 0.21996
4 10 0.569231 0.373308 0.21996
4 11 0.615385 0.373308 0.21996
4 12 0.384615 0.373308 0.21996
4 13 0.276923 0.373308 0.21996
4 14 0.123077 0.373308 0.21996
4 15 0.107692 0.373308 0.21996
4 16 0.169231 0.373308 0.21996
4 17 0.215385 0.373308 0.21996
4 18 0.2 0.373308 0.21996
4 19 0.276923 0.373308 0.21996
5 0 0.230769 0.373308 0.21996
5 1 0.307692 0.373308 0.21996
5 2 0.338462 0.373308 0.21996
5 3 0.307692 0.373308 0.21996
5 4 0.384615 0.373308 0.21996
5 5 0.369231 0.373308 0.21996
5 6 0.523077 0.373308 0.21996
5 7 0.630769 0.373308 0.21996
5 8 0.630769 0.373308 0.21996
5 9 0.6 0.373308 0.21996
5 10 0.692308 0.373308 0.21996
5 11 0.6 0.373308 0.21996
5 12 0.446154 0.373308 0.21996
5 13 0.2 0.373308 0.21996
5 14 0.215385 0.373308 0.21996
5 15 0.123077 0.373308 0.21996
5 16 0.2 0.373308 0.21996
5 17 0.246154 0.373308 0.21996
5 18 0.292308 0.373308 0.21996
5 19 0.323077 0.373308 0.21996
6 0 0.323077 0.373308 0.21996
6 1 0.461538 0.373308 0.21996
6 2 0.446154 0.373308 0.21996
6 3 0.4 0.373308 0.21996
6 4 0.507692 0.373308 0.21996
6 5 0.461538 0.373308 0.21996
6 6 0.646154 0.373308 0.21996
6 7 0.707692 0.373308 0.21996
6 8 0.8 0.373308 0.21996
6 9 0.738462 0.373308 0.21996
6 10 0.830769 0.373308 0.21996
6 11 0.846154 0.373308 0.21996
6 12 0.630769 0.373308 0.21996
6 13 0.492308 0.373308 0.21996
6 14 0.246154 0.373308 0.21996
6 15 0.215385 0.373308 0.21996
6 16 0.261538 0.373308 0.21996
6 17 0.307692 0.373308 0.21996
6 18 0.307692 0.373308 0.21996
6 19 0.323077 0.373308 0.21996
7 0 0.323077 0.373308 0.21996
7 1 0.476923 0.373308 0.21996
7 2 0.553846 0.373308 0.21996
7 3 0.492308 0.373308 0.21996
7 4 0.661538 0.373308 0.21996
7 5 0.569231 0.373308 0.21996
7 6 0.753846 0.373308 0.21996
7 7 0.876923 0.373308 0.21996
7 8 0.876923 0.373308 0.21996
7 9 0.846154 0.373308 0.21996
7 10 0.876923 0.373308 0.21996
7 11 0.876923 0.373308 0.21996
7 12 0.676923 0.373308 0.21996
7 13 0.507692 0.373308 0.21996
7 14 0.384615 0.373308 0.21996
7 15 0.323077 0.373308 0.21996
7 16 0.292308 0.373308 0.21996
7 17 0.369231 0.373308 0.21996
7 18 0.338462 0.373308 0.21996
7 19 0.369231 0.373308 0.21996
8 0 0.338462 0.373308 0.21996
8 1 0.507692 0.373308 0.21996
8 2 0.569231 0.373308 0.21996
8 3 0.6 0.373308 0.21996
8 4 0.646154 0.373308 0.21996
8 5 0.6 0.373308 0.21996
8 6 0.769231 0.373308 0.21996
8 7 0.892308 0.373308 0.21996
8 8 0.923077 0.373308 0.21996
8 9 0.923077 0.373308 0.21996
8 10 0.923077 0.373308 0.21996
8 11 0.892308 0.373308 0.21996
8 12 0.815385 0.373308 0.21996
8 13 0.584615 0.373308 0.21996
8 14 0.415385 0.373308 0.21996
8 15 0.292308 0.373308 0.21996
8 16 0.353846 0.373308 0.21996
8 17 0.384615 0.373308 0.21996
8 18 0.4 0.373308 0.21996
8 19 0.369231 0.373308 0.21996
9 0 0.4 0.373308 0.21996
9 1 0.492308 0.373308 0.21996
9 2 0.553846 0.373308 0.21996
9 3 0.646154 0.373308 0.21996
9 4 0.630769 0.373308 0.21996
9 5 0.630769 0.373308 0.21996
9 6 0.830769 0.373308 0.21996
9 7 0.907692 0.373308 0.21996
9 8 0.923077 0.373308 0.21996
9 9 0.907692 0.373308 0.21996
9 10 0.923077 0.373308 0.21996
9 11 0.907692 0.373308 0.21996
9 12 0.738462 0.373308 0.21996
9 13 0.6 0.373308 0.21996
9 14 0.353846 0.373308 0.21996
9 15 0.230769 0.373308 0.21996
9 16 0.292308 0.373308 0.21996
9 17 0.369231 0.373308 0.21996
9 18 0.353846 0.373308 0.21996
9 19 0.4 0.373308 0.21996
10 0 0.430769 0.373308 0.21996
10 1 0.523077 0.373308 0.21996
10 2 0.584615 0.373308 0.21996
10 3 0.646154 0.373308 0.21996
10 4 0.630769 0.373308 0.21996
10 5 0.630769 0.373308 0.21996
10 6 0.815385 0.373308 0.21996
10 7 0.907692 0.373308 0.21996
10 8 0.846154 0.373308 0.21996
10 9 0.861538 0.373308 0.21996
10 10 0.892308 0.373308 0.21996
10 11 0.861538 0.373308 0.21996
10 12 0.738462 0.373308 0.21996
10 13 0.538462 0.373308 0.21996
10 14 0.369231 0.373308 0.21996
10 15 0.307692 0.373308 0.21996
10 16 0.292308 0.373308 0.21996
10 17 0.323077 0.373308 0.21996
10 18 0.369231 0.373308 0.21996
10 19 0.384615 0.373308 0.21996
11 0 0.507692 0.373308 0.21996
11 1 0.538462 0.373308 0.21996
11 2 0.6 0.373308 0.21996
11 3 0.615385 0.373308 0.21996
11 4 0.646154 0.373308 0.21996
11 5 0.6 0.373308 0.21996
11 6 0.692308 0.373308 0.21996
11 7 0.815385 0.373308 0.21996
11 8 0.830769 0.373308 0.21996
11 9 0.784615 0.373308 0.21996
11 10 0.846154 0.373308 0.21996
11 11 0.753846 0.373308 0.21996
11 12 0.692308 0.373308 0.21996
11 13 0.507692 0.373308 0.21996
11 14 0.4 0.373308 0.21996
11 15 0.307692 0.373308 0.21996
11 16 0.292308 0.373308 0.21996
11 17 0.292308 0.373308 0.21996
11 18 0.307692 0.373308 0.21996
11 19 0.338462 0.373308 0.21996
12 0 0.4 0.373308 0.21996
12 1 0.507692 0.373308 0.21996
12 2 0.6 0.373308 0.21996
12 3 0.569231 0.373308 0.21996
