# contact distance = 3
# r = [1.04497, 3.63464]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.428571 0.385417 0.0842546
0 1 0.47619 0.385417 0.0842546
0 2 0.380952 0.385417 0.0842546
0 3 0.428571 0.385417 0.0842546
0 4 0.404762 0.385417 0.0842546
0 5 0.357143 0.385417 0.0842546
0 6 0.285714 0.385417 0.0842546
0 7 0.309524 0.385417 0.0842546
0 8 0.214286 0.385417 0.0842546
0 9 0.285714 0.385417 0.0842546
0 10 0.261905 0.385417 0.0842546
0 11 0.309524 0.385417 0.0842546
0 12 0.285714 0.385417 0.0842546
0 13 0.285714 0.385417 0.0842546
0 14 0.238095 0.385417 0.0842546
0 15 0.309524 0.385417 0.0842546
0 16 0.214286 0.385417 0.0842546
0 17 0.214286 0.385417 0.0842546
0 18 0.190476 0.385417 0.0842546
0 19 0.166667 0.385417 0.0842546
1 0 0.47619 0.385417 0.0842546
1 1 0.47619 0.385417 0.0842546
1 2 0.428571 0.385417 0.0842546
1 3 0.428571 0.385417 0.0842546
1 4 0.452381 0.385417 0.0842546
1 5 0.452381 0.385417 0.0842546
1 6 0.333333 0.385417 0.0842546
1 7 0.309524 0.385417 0.0842546
1 8 0.261905 0.385417 0.0842546
1 9 0.357143 0.385417 0.0842546
1 10 0.357143 0.385417 0.0842546
1 11 0.309524 0.385417 0.0842546
1 12 0.309524 0.385417 0.0842546
1 13 0.380952 0.385417 0.0842546
1 14 0.333333 0.385417 0.0842546
1 15 0.261905 0.385417 0.0842546
1 16 0.238095 0.385417 0.0842546
1 17 0.261905 0.385417 0.0842546
1 18 0.285714 0.385417 0.0842546
1 19 0.261905 0.385417 0.0842546
2 0 0.5 0.385417 0.0842546
2 1 0.452381 0.385417 0.0842546
2 2 0.452381 0.385417 0.0842546
2 3 0.47619 0.385417 0.0842546
2 4 0.452381 0.385417 0.0842546
2 5 0.452381 0.385417 0.0842546
2 6 0.380952 0.385417 0.0842546
2 7 0.357143 0.385417 0.0842546
2 8 0.285714 0.385417 0.0842546
2 9 0.285714 0.385417 0.0842546
2 10 0.404762 0.385417 0.0842546
2 11 0.452381 0.385417 0.0842546
2 12 0.380952 0.385417 0.0842546
2 13 0.404762 0.385417 0.0842546
2 14 0.309524 0.385417 0.0842546
2 15 0.261905 0.385417 0.0842546
2 16 0.309524 0.385417 0.0842546
2 17 0.309524 0.385417 0.0842546
2 18 0.309524 0.385417 0.0842546
2 19 0.238095 0.385417 0.0842546
3 0 0.404762 0.385417 0.0842546
3 1 0.428571 0.385417 0.0842546
3 2 0.452381 0.385417 0.0842546
3 3 0.380952 0.385417 0.0842546
3 4 0.404762 0.385417 0.0842546
3 5 0.428571 0.385417 0.0842546
3 6 0.285714 0.385417 0.0842546
3 7 0.404762 0.385417 0.0842546
3 8 0.333333 0.385417 0.0842546
3 9 0.333333 0.385417 0.0842546
3 10 0.309524 0.385417 0.0842546
3 11 0.357143 0.385417 0.0842546
3 12 0.285714 0.385417 0.0842546
3 13 0.285714 0.385417 0.0842546
3 14 0.261905 0.385417 0.0842546
3 15 0.309524 0.385417 0.0842546
3 16 0.261905 0.385417 0.0842546
3 17 0.333333 0.385417 0.0842546
3 18 0.214286 0.385417 0.0842546
3 19 0.142857 0.385417 0.0842546
4 0 0.380952 0.385417 0.0842546
4 1 0.428571 0.385417 0.0842546
4 2 0.52381 0.385417 0.0842546
4 3 0.452381 0.385417 0.0842546
4 4 0.47619 0.385417 0.0842546
4 5 0.52381 0.385417 0.0842546
4 6 0.47619 0.385417 0.0842546
4 7 0.47619 0.385417 0.0842546
4 8 0.547619 0.385417 0.0842546
4 9 0.47619 0.385417 0.0842546
4 10 0.380952 0.385417 0.0842546
4 11 0.428571 0.385417 0.0842546
4 12 0.380952 0.385417 0.0842546
4 13 0.404762 0.385417 0.0842546
4 14 0.380952 0.385417 0.0842546
4 15 0.333333 0.385417 0.0842546
4 16 0.357143 0.385417 0.0842546
4 17 0.404762 0.385417 0.0842546
4 18 0.285714 0.385417 0.0842546
4 19 0.238095 0.385417 0.0842546
5 0 0.380952 0.385417 0.0842546
5 1 0.380952 0.385417 0.0842546
5 2 0.5 0.385417 0.0842546
5 3 0.452381 0.385417 0.0842546
5 4 0.47619 0.385417 0.0842546
5 5 0.452381 0.385417 0.0842546
5 6 0.5 0.385417 0.0842546
5 7 0.52381 0.385417 0.0842546
5 8 0.547619 0.385417 0.0842546
5 9 0.619048 0.385417 0.0842546
5 10 0.47619 0.385417 0.0842546
5 11 0.452381 0.385417 0.0842546
5 12 0.380952 0.385417 0.0842546
5 13 0.380952 0.385417 0.0842546
5 14 0.404762 0.385417 0.0842546
5 15 0.333333 0.385417 0.0842546
5 16 0.333333 0.385417 0.0842546
5 17 0.380952 0.385417 0.0842546
5 18 0.357143 0.385417 0.0842546
5 19 0.380952 0.385417 0.0842546
6 0 0.285714 0.385417 0.0842546
6 1 0.309524 0.385417 0.0842546
6 2 0.428571 0.385417 0.0842546
6 3 0.428571 0.385417 0.0842546
6 4 0.380952 0.385417 0.0842546
