# contact distance = 3
# r = [1.0643, 3.52674]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.175 0.378688 0.162463
0 1 0.1 0.378688 0.162463
0 2 0.1 0.378688 0.162463
0 3 0.075 0.378688 0.162463
0 4 0.1 0.378688 0.162463
0 5 0.175 0.378688 0.162463
0 6 0.2 0.378688 0.162463
0 7 0.225 0.378688 0.162463
0 8 0.275 0.378688 0.162463
0 9 0.275 0.378688 0.162463
0 10 0.25 0.378688 0.162463
0 11 0.35 0.378688 0.162463
0 12 0.325 0.378688 0.162463
0 13 0.25 0.378688 0.162463
0 14 0.225 0.378688 0.162463
0 15 0.2 0.378688 0.162463
0 16 0.2 0.378688 0.162463
0 17 0.275 0.378688 0.162463
0 18 0.125 0.378688 0.162463
0 19 0.15 0.378688 0.162463
1 0 0.2 0.378688 0.162463
1 1 0.15 0.378688 0.162463
1 2 0.125 0.378688 0.162463
1 3 0.075 0.378688 0.162463
1 4 0.175 0.378688 0.162463
1 5 0.125 0.378688 0.162463
1 6 0.25 0.378688 0.162463
1 7 0.225 0.378688 0.162463
1 8 0.3 0.378688 0.162463
1 9 0.25 0.378688 0.162463
1 10 0.3 0.378688 0.162463
1 11 0.35 0.378688 0.162463
1 12 0.325 0.378688 0.162463
1 13 0.225 0.378688 0.162463
1 14 0.225 0.378688 0.162463
1 15 0.225 0.378688 0.162463
1 16 0.3 0.378688 0.162463
1 17 0.275 0.378688 0.162463
1 18 0.175 0.378688 0.162463
1 19 0.15 0.378688 0.162463
2 0 0.15 0.378688 0.162463
2 1 0.1 0.378688 0.162463
2 2 0.125 0.378688 0.162463
2 3 0.175 0.378688 0.162463
2 4 0.15 0.378688 0.162463
2 5 0.15 0.378688 0.162463
2 6 0.325 0.378688 0.162463
2 7 0.3 0.378688 0.162463
2 8 0.375 0.378688 0.162463
2 9 0.4 0.378688 0.162463
2 10 0.325 0.378688 0.162463
2 11 0.35 0.378688 0.162463
2 12 0.375 0.378688 0.162463
2 13 0.35 0.378688 0.162463
2 14 0.35 0.378688 0.162463
2 15 0.375 0.378688 0.162463
2 16 0.3 0.378688 0.162463
2 17 0.325 0.378688 0.162463
2 18 0.275 0.378688 0.162463
2 19 0.15 0.378688 0.162463
3 0 0.2 0.378688 0.162463
3 1 0.175 0.378688 0.162463
3 2 0.175 0.378688 0.162463
3 3 0.2 0.378688 0.162463
3 4 0.25 0.378688 0.162463
3 5 0.225 0.378688 0.162463
3 6 0.275 0.378688 0.162463
3 7 0.4 0.378688 0.162463
3 8 0.425 0.378688 0.162463
3 9 0.4 0.378688 0.162463
3 10 0.375 0.378688 0.162463
3 11 0.425 0.378688 0.162463
3 12 0.4 0.378688 0.162463
3 13 0.275 0.378688 0.162463
3 14 0.35 0.378688 0.162463
3 15 0.3 0.378688 0.162463
3 16 0.3 0.378688 0.162463
3 17 0.35 0.378688 0.162463
3 18 0.325 0.378688 0.162463
3 19 0.225 0.378688 0.162463
4 0 0.15 0.378688 0.162463
4 1 0.2 0.378688 0.162463
4 2 0.2 0.378688 0.162463
4 3 0.225 0.378688 0.162463
4 4 0.225 0.378688 0.162463
4 5 0.175 0.378688 0.162463
4 6 0.275 0.378688 0.162463
4 7 0.325 0.378688 0.162463
4 8 0.3 0.378688 0.162463
4 9 0.3 0.378688 0.162463
4 10 0.35 0.378688 0.162463
4 11 0.325 0.378688 0.162463
4 12 0.45 0.378688 0.162463
4 13 0.325 0.378688 0.162463
4 14 0.25 0.378688 0.162463
4 15 0.25 0.378688 0.162463
4 16 0.225 0.378688 0.162463
4 17 0.325 0.378688 0.162463
4 18 0.275 0.378688 0.162463
4 19 0.3 0.378688 0.162463
5 0 0.175 0.378688 0.162463
5 1 0.15 0.378688 0.162463
