row, col, cumulative power
0, 0, 1.220300e-28
0, 1, 7.024344e+02
1, 1, 7.370261e+02
0, 2, 8.213456e+02
1, 2, 8.443924e+02
2, 2, 8.446305e+02
0, 3, 8.614834e+02
1, 3, 8.718741e+02
2, 3, 8.724731e+02
0, 4, 8.952273e+02
1, 4, 9.005022e+02
3, 3, 9.009417e+02
2, 4, 9.018848e+02
3, 4, 9.032302e+02
0, 5, 9.100131e+02
1, 5, 9.111865e+02
2, 5, 9.124769e+02
4, 4, 9.136719e+02
3, 5, 9.143050e+02
0, 6, 9.167633e+02
1, 6, 9.177728e+02
2, 6, 9.194274e+02
4, 5, 9.204046e+02
3, 6, 9.205182e+02
0, 7, 9.223348e+02
5, 5, 9.227984e+02
1, 7, 9.243818e+02
4, 6, 9.249211e+02
2, 7, 9.253925e+02
3, 7, 9.257327e+02
5, 6, 9.262241e+02
0, 8, 9.283418e+02
4, 7, 9.289337e+02
1, 8, 9.311017e+02
2, 8, 9.316459e+02
6, 6, 9.317188e+02
3, 8, 9.318640e+02
5, 7, 9.329869e+02
4, 8, 9.331117e+02
0, 9, 9.345842e+02
1, 9, 9.353510e+02
6, 7, 9.358819e+02
2, 9, 9.360318e+02
5, 8, 9.367712e+02
3, 9, 9.369943e+02
4, 9, 9.370751e+02
7, 7, 9.371871e+02
6, 8, 9.372676e+02
0, 10, 9.379988e+02
1, 10, 9.380114e+02
2, 10, 9.381810e+02
5, 9, 9.389721e+02
3, 10, 9.392115e+02
7, 8, 9.395330e+02
4, 10, 9.400254e+02
6, 9, 9.408995e+02
5, 10, 9.409025e+02
8, 8, 9.412068e+02
7, 9, 9.415191e+02
6, 10, 9.415790e+02
8, 9, 9.417627e+02
7, 10, 9.418206e+02
9, 9, 9.419506e+02
8, 10, 9.420785e+02
9, 10, 9.421471e+02
10, 10, 9.421688e+02
