row, col, cumulative power
0, 0, 1.658580e-28
0, 1, 2.583917e+00
1, 1, 7.985130e+00
0, 2, 2.419394e+01
1, 2, 3.151521e+01
2, 2, 3.298979e+01
0, 3, 3.393761e+01
1, 3, 3.528497e+01
2, 3, 3.816309e+01
0, 4, 3.845124e+01
1, 4, 4.061724e+01
3, 3, 4.092970e+01
2, 4, 4.112484e+01
3, 4, 4.232186e+01
0, 5, 4.289493e+01
1, 5, 4.515514e+01
2, 5, 4.561637e+01
4, 4, 4.614163e+01
3, 5, 4.687979e+01
0, 6, 5.292797e+01
1, 6, 5.352490e+01
2, 6, 5.405559e+01
4, 5, 5.432045e+01
3, 6, 5.499654e+01
0, 7, 5.510595e+01
5, 5, 5.577672e+01
1, 7, 5.737230e+01
4, 6, 5.758092e+01
2, 7, 5.852569e+01
3, 7, 5.906608e+01
5, 6, 5.965954e+01
0, 8, 6.262367e+01
4, 7, 6.284644e+01
1, 8, 6.296471e+01
2, 8, 6.323411e+01
6, 6, 6.391646e+01
3, 8, 6.417905e+01
5, 7, 6.467913e+01
4, 8, 6.480504e+01
0, 9, 6.519029e+01
1, 9, 6.559531e+01
6, 7, 6.614484e+01
2, 9, 6.632181e+01
5, 8, 6.644621e+01
3, 9, 6.647619e+01
4, 9, 6.668284e+01
7, 7, 6.669045e+01
6, 8, 6.694505e+01
0, 10, 6.694571e+01
1, 10, 6.703241e+01
2, 10, 6.708238e+01
5, 9, 6.713270e+01
3, 10, 6.723019e+01
7, 8, 6.823340e+01
4, 10, 6.846940e+01
6, 9, 6.871327e+01
5, 10, 6.877007e+01
8, 8, 6.886347e+01
7, 9, 6.897213e+01
6, 10, 6.912945e+01
8, 9, 6.950418e+01
7, 10, 6.964793e+01
9, 9, 6.969848e+01
8, 10, 6.991157e+01
9, 10, 7.018654e+01
10, 10, 7.051110e+01
